sst,Latitude,Longitude,Date,site,subsite,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,year,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,degree_heating_week_mmm_from_sst,dhw_threshold,DHW_value,accum_DHW_12weeks
30.67,-14.0793,121.948,1985-02-06,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.7396450972862283,0,0,1990,28.930354902713773,1985_to_1990,1.7396450972862283,0.2485207281837469,1,1.248520728183747,0
30.74,-14.0793,121.948,1985-02-07,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.809645097286225,1.0600006633996948,0.1514286661999564,1990,28.930354902713773,1985_to_1990,1.809645097286225,0.25852072818374644,1,1.2585207281837465,0
30.65,-14.0793,121.948,1985-02-08,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.7196450972862252,0,0,1990,28.930354902713773,1985_to_1990,1.7196450972862252,0.2456635853266036,1,1.2456635853266036,0
30.02,-14.0793,121.948,1985-02-09,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.0896450972862262,0,0,1990,28.930354902713773,1985_to_1990,1.0896450972862262,0.15566358532660374,1,1.1556635853266037,0
29.83,-14.0793,121.948,1985-02-10,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.8996450972862249,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.7,-14.0793,121.948,1985-02-11,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.7696450972862259,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.78,-14.0793,121.948,1985-02-12,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.8496450972862277,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.68,-14.0793,121.948,1985-02-13,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.7496450972862263,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.67,-14.0793,121.948,1985-02-14,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.7396450972862283,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.55,-14.0793,121.948,1985-02-15,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.6196450972862273,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.58,-14.0793,121.948,1985-02-16,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.6496450972862249,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.59,-14.0793,121.948,1985-02-17,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.6596450972862264,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.87,-14.0793,121.948,1985-02-18,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.9396450972862276,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
30.06,-14.0793,121.948,1985-02-19,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.1296450972862253,0,0,1990,28.930354902713773,1985_to_1990,1.1296450972862253,0.16137787104088933,1,1.1613778710408893,0
30.09,-14.0793,121.948,1985-02-20,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.1596450972862264,0,0,1990,28.930354902713773,1985_to_1990,1.1596450972862264,0.16566358532660377,1,1.1656635853266037,0
29.94,-14.0793,121.948,1985-02-21,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.0096450972862279,0,0,1990,28.930354902713773,1985_to_1990,1.0096450972862279,0.14423501389803256,1,1.1442350138980326,0
28.76,-14.0793,121.948,1985-02-22,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.17035490271377185,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.33,-14.0793,121.948,1985-02-23,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.6003549027137751,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.6,-14.0793,121.948,1985-02-24,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.330354902713772,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.69,-14.0793,121.948,1985-02-25,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.24035490271377213,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.57,-14.0793,121.948,1985-02-26,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.36035490271377313,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.01,-14.0793,121.948,1985-02-27,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.9203549027137718,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.36,-14.0793,121.948,1985-02-28,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.570354902713774,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.46,-14.0793,121.948,1985-03-01,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.47035490271377256,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.58,-14.0793,121.948,1985-03-02,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.3503549027137751,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.07,-14.0793,121.948,1985-03-03,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.13964509728622687,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.98,-14.0793,121.948,1985-03-04,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.049645097286227013,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.82,-14.0793,121.948,1985-03-05,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.11035490271377313,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.01,-14.0793,121.948,1985-03-06,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.07964509728622815,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.16,-14.0793,121.948,1985-03-07,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.22964509728622673,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.95,-14.0793,121.948,1985-03-08,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.019645097286225877,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.76,-14.0793,121.948,1985-03-09,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.17035490271377185,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.94,-14.0793,121.948,1985-03-10,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.009645097286227866,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.13,-14.0793,121.948,1985-03-11,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.1996450972862256,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.48,-14.0793,121.948,1985-03-12,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.549645097286227,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.37,-14.0793,121.948,1985-03-13,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.4396450972862276,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.54,-14.0793,121.948,1985-03-14,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.39035490271377427,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.76,-14.0793,121.948,1985-03-15,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.17035490271377185,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.68,-14.0793,121.948,1985-03-16,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.2503549027137737,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.14,-14.0793,121.948,1985-03-17,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.7903549027137728,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
27.97,-14.0793,121.948,1985-03-18,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.9603549027137745,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.13,-14.0793,121.948,1985-03-19,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.8003549027137744,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.4,-14.0793,121.948,1985-03-20,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.5303549027137748,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
28.78,-14.0793,121.948,1985-03-21,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.15035490271377228,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.99,-14.0793,121.948,1985-03-22,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.059645097286225,0,0,1990,28.930354902713773,1985_to_1990,1.059645097286225,0.1513778710408893,1,1.1513778710408893,0
30.19,-14.0793,121.948,1985-03-23,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.2596450972862279,0,0,1990,28.930354902713773,1985_to_1990,1.2596450972862279,0.17994929961231826,1,1.1799492996123182,0
29.93,-14.0793,121.948,1985-03-24,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.9996450972862263,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.68,-14.0793,121.948,1985-03-25,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.7496450972862263,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.2,-14.0793,121.948,1985-03-26,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.2696450972862259,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.07,-14.0793,121.948,1985-03-27,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.13964509728622687,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.26,-14.0793,121.948,1985-03-28,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.32964509728622815,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.18,-14.0793,121.948,1985-03-29,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.2496450972862263,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,0
29.31,-14.0793,121.948,1985-03-30,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.3796450972862253,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,2.0307294115803005
29.25,-14.0793,121.948,1985-03-31,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.3196450972862266,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,2.0307294115803005
29.3,-14.0793,121.948,1985-04-01,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.3696450972862273,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,2.0307294115803005
29.7,-14.0793,121.948,1985-04-02,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.7696450972862259,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,2.0307294115803005
30.62,-14.0793,121.948,1985-04-03,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.6896450972862276,0,0,1990,28.930354902713773,1985_to_1990,1.6896450972862276,0.24137787104088965,1,1.2413778710408896,2.2080691074432846
30.43,-14.0793,121.948,1985-04-04,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.4996450972862263,0,0,1990,28.930354902713773,1985_to_1990,1.4996450972862263,0.21423501389803232,1,1.2142350138980322,2.216232372749407
30.22,-14.0793,121.948,1985-04-05,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.2896450972862255,0,0,1990,28.930354902713773,1985_to_1990,1.2896450972862255,0.1842350138980322,1,1.1842350138980322,2.2170486992800194
30.29,-14.0793,121.948,1985-04-06,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.3596450972862257,0,0,1990,28.930354902713773,1985_to_1990,1.3596450972862257,0.19423501389803224,1,1.1942350138980322,2.3876537012654526
29.89,-14.0793,121.948,1985-04-07,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.9596450972862272,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,2.3876537012654526
29.1,-14.0793,121.948,1985-04-08,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.169645097286228,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,2.3876537012654526
29.28,-14.0793,121.948,1985-04-09,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.3496450972862277,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,2.3876537012654526
30.41,-14.0793,121.948,1985-04-10,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.4796450972862267,0,0,1990,28.930354902713773,1985_to_1990,1.4796450972862267,0.21137787104088954,1,1.2113778710408896,2.560707682842722
30.92,-14.0793,121.948,1985-04-11,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.9896450972862283,1.240000663399698,0.1771429519142426,1990,28.930354902713773,1985_to_1990,1.9896450972862283,0.28423501389803263,1,1.2842350138980327,2.7441698276852984
31.24,-14.0793,121.948,1985-04-12,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,2.309645097286225,1.5600006633996948,0.22285723762852783,1990,28.930354902713773,1985_to_1990,2.309645097286225,0.32994929961231784,1,1.329949299612318,2.934162584772772
30.55,-14.0793,121.948,1985-04-13,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.6196450972862273,0,0,1990,28.930354902713773,1985_to_1990,1.6196450972862273,0.2313778710408896,1,1.2313778710408896,3.1100737092071853
29.24,-14.0793,121.948,1985-04-14,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.309645097286225,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,3.1100737092071853
29.23,-14.0793,121.948,1985-04-15,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.299645097286227,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,3.1100737092071853
29.4,-14.0793,121.948,1985-04-16,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.46964509728622517,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,3.1100737092071853
29.6,-14.0793,121.948,1985-04-17,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.669645097286228,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,3.1100737092071853
29.74,-14.0793,121.948,1985-04-18,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.809645097286225,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,3.1100737092071853
29.21,-14.0793,121.948,1985-04-19,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.27964509728622744,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,3.1100737092071853
28.44,-14.0793,121.948,1985-04-20,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.49035490271377213,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,3.1100737092071853
28.45,-14.0793,121.948,1985-04-21,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.4803549027137741,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,3.1100737092071853
28.48,-14.0793,121.948,1985-04-22,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.450354902713773,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,3.1100737092071853
28.86,-14.0793,121.948,1985-04-23,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,-0.07035490271377398,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,3.1100737092071853
29.01,-14.0793,121.948,1985-04-24,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.07964509728622815,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,3.1100737092071853
29.08,-14.0793,121.948,1985-04-25,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.14964509728622488,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,3.1100737092071853
29.26,-14.0793,121.948,1985-04-26,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.32964509728622815,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,3.1100737092071853
29.39,-14.0793,121.948,1985-04-27,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.45964509728622716,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,3.1100737092071853
29.64,-14.0793,121.948,1985-04-28,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.7096450972862272,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,3.1100737092071853
29.65,-14.0793,121.948,1985-04-29,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.7196450972862252,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,3.1100737092071853
29.17,-14.0793,121.948,1985-04-30,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.2396450972862283,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,2.943142176609507
29.37,-14.0793,121.948,1985-05-01,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.4396450972862276,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,2.764782072583258
29.28,-14.0793,121.948,1985-05-02,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.3496450972862277,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,2.5849933971284367
29.42,-14.0793,121.948,1985-05-03,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,0.4896450972862283,0,0,1990,28.930354902713773,1985_to_1990,0,0,1,0,2.4070414563674936
29.99,-14.0793,121.948,1985-05-04,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.059645097286225,0,0,1990,28.930354902713773,1985_to_1990,1.059645097286225,0.1513778710408893,1,1.1513778710408893,2.406429211469534
30.73,-14.0793,121.948,1985-05-05,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.799645097286227,1.0500006633996968,0.15000009477138526,1990,28.930354902713773,1985_to_1990,1.799645097286227,0.25709215675517527,1,1.2570921567551752,2.586013805291702
31.21,-14.0793,121.948,1985-05-06,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,2.2796450972862274,1.5300006633996972,0.21857152334281388,1990,28.930354902713773,1985_to_1990,2.2796450972862274,0.32566358532660394,1,1.3256635853266039,2.7753943174812172
30.79,-14.0793,121.948,1985-05-07,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.8596450972862257,1.1100006633996955,0.15857152334281363,1990,28.930354902713773,1985_to_1990,1.8596450972862257,0.26566358532660367,1,1.2656635853266036,2.956203401099303
30.24,-14.0793,121.948,1985-05-08,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.309645097286225,0,0,1990,28.930354902713773,1985_to_1990,1.309645097286225,0.18709215675517502,1,1.187092156755175,3.125787994921471
30.12,-14.0793,121.948,1985-05-09,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.1896450972862276,0,0,1990,28.930354902713773,1985_to_1990,1.1896450972862276,0.16994929961231822,1,1.1699492996123182,3.2929236091518024
30.76,-14.0793,121.948,1985-05-10,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.8296450972862282,1.080000663399698,0.1542858090570997,1990,28.930354902713773,1985_to_1990,1.8296450972862282,0.2613778710408897,1,1.2613778710408896,3.473120447871929
31.02,-14.0793,121.948,1985-05-11,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,2.089645097286226,1.340000663399696,0.19142866619995655,1990,28.930354902713773,1985_to_1990,2.089645097286226,0.2985207281837466,1,1.2985207281837465,3.6586234090410357
31.01,-14.0793,121.948,1985-05-12,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,2.079645097286228,1.330000663399698,0.1900000947713854,1990,28.930354902713773,1985_to_1990,2.079645097286228,0.2970921567551755,1,1.2970921567551754,3.843922288577489
31.35,-14.0793,121.948,1985-05-13,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,2.419645097286228,1.6700006633996978,0.23857152334281398,1990,28.930354902713773,1985_to_1990,2.419645097286228,0.345663585326604,1,1.3456635853266041,4.036159943624147
31.54,-14.0793,121.948,1985-05-14,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,2.6096450972862257,1.8600006633996955,0.2657143804856708,1990,28.930354902713773,1985_to_1990,2.6096450972862257,0.3728064424694608,1,1.3728064424694608,4.0663640252568
31.04,-14.0793,121.948,1985-05-15,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,2.1096450972862257,1.3600006633996955,0.19428580905709936,1990,28.930354902713773,1985_to_1990,2.1096450972862257,0.30137787104088937,1,1.3013778710408894,4.085751780358841
30.55,-14.0793,121.948,1985-05-16,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.6196450972862273,0,0,1990,28.930354902713773,1985_to_1990,1.6196450972862273,0.2313778710408896,1,1.2313778710408896,4.098200759950678
30.14,-14.0793,121.948,1985-05-17,Scott Reef,SCOTTSL1,29.679999336600304,2019-01-01,1.2096450972862272,0,0,1990,28.930354902713773,1985_to_1990,1.2096450972862272,0.17280644246946103,1,1.172806442469461,4.265744537446315
