date,SrCa,sst
1989-11-01,8.843,28.59528318694447
1989-12-01,8.824,28.941154432636722
1990-01-01,8.799,29.3620432752914
1990-02-01,8.779,29.670768520771162
1990-03-01,8.792,29.472926789439043
1990-05-01,8.874,27.982769127975644
1990-06-01,8.876,27.94119979781226
1990-07-01,8.909,27.219390703360204
1990-08-01,8.91,27.19646045808213
1990-10-01,8.811,29.164867507782674
1990-11-01,8.768,29.829963886265432
1990-12-01,8.802,29.31358890827414
1991-02-01,8.887,27.708121844696507
1991-03-01,8.851,28.44293658988363
1991-04-01,8.855,28.36527071382625
1991-05-01,8.866,28.146558819415077
1991-08-01,8.913,27.127296577868492
1991-09-01,8.887,27.708121844696507
1991-10-01,8.849,28.481396383530864
1991-11-01,8.823,28.95873627510673
1992-01-01,8.787,29.550263577634723
1992-03-01,8.776,29.71493172739747
1992-04-01,8.774,29.744062911496712
1992-05-01,8.779,29.670768520771162
1992-06-01,8.827,28.88803576084456
1992-07-01,8.878,27.899381704728057
1992-08-01,8.931,26.700559248548416
1992-09-01,8.902,27.378161079854635
1992-10-01,8.877,27.920321846635034
1992-11-01,8.815,29.097152148575788
1992-12-01,8.82,29.011108658135072
1993-02-01,8.888,27.68655979548612
1993-03-01,8.848,28.50053299425872
1993-04-01,8.839,28.669963907947476
1993-06-01,8.887,27.708121844696507
1993-07-01,8.923,26.89270791301442
1993-08-01,8.922,26.91644663778652
1993-09-01,8.91,27.19646045808213
1993-10-01,8.861,28.246906177829715
1993-12-01,8.8,29.345954010349942
1994-01-01,8.773,29.75853521745057
1994-02-01,8.752,30.048087583781125
1994-03-01,8.802,29.31358890827414
1994-04-01,8.833,28.780119267541522
1994-05-01,8.853,28.40422803331512
1994-06-01,8.879,27.87837937209042
1994-09-01,8.928,26.773081428200385
1994-12-01,8.803,29.29731307114116
1995-01-01,8.861,28.246906177829715
1995-02-01,8.871,28.044656692743047
1995-03-01,8.851,28.44293658988363
1995-04-01,8.841,28.63274792890661
1995-05-01,8.76,29.94101583839347
1995-06-01,8.883,27.79374813423601
1995-07-01,8.928,26.773081428200385
1995-08-01,8.922,26.91644663778652
1995-09-01,8.852,28.423613406964705
1995-10-01,8.848,28.50053299425872
1995-11-01,8.808,29.21500102451955
1995-12-01,8.807,29.23158781530401
1996-01-01,8.84,28.65138701379192
1996-02-01,8.822,28.976255926846534
1996-03-01,8.803,29.29731307114116
1996-04-01,8.836,28.725321446030648
1996-05-01,8.868,28.105984540937243
1996-06-01,8.875,27.962015558258827
1996-07-01,8.88,27.857314848722126
1996-08-01,8.862,28.22696108760738
1996-10-01,8.829,28.85231235933179
1996-11-01,8.814,29.114174274473044
1996-12-01,8.768,29.829963886265432
1997-01-01,8.81,29.181640870758656
1997-02-01,8.846,28.53861964352427
1997-03-01,8.813,29.131134209640095
1997-04-01,8.78,29.655923070435165
1997-05-01,8.811,29.164867507782674
1997-06-01,8.862,28.22696108760738
1997-07-01,8.912,27.150413395336727
1997-08-01,8.925,26.845043891280056
1997-09-01,8.878,27.899381704728057
1997-10-01,8.842,28.614046653290643
1997-11-01,8.785,29.580762957800744
1997-12-01,8.765,29.872074798791346
1998-01-01,8.776,29.71493172739747
1998-02-01,8.778,29.685551780376954
1998-03-01,8.775,29.729528414812194
1998-04-01,8.773,29.75853521745057
1998-05-01,8.803,29.29731307114116
1998-07-01,8.849,28.481396383530864
1998-08-01,8.866,28.146558819415077
1998-09-01,8.848,28.50053299425872
1998-10-01,8.79,29.504048076908475
1998-11-01,8.733,30.286431056747915
1998-12-01,8.758,29.96815691912252
1999-01-01,8.776,29.71493172739747
1999-02-01,8.786,29.565544363083063
1999-03-01,8.785,29.580762957800744
1999-04-01,8.8,29.345954010349942
1999-05-01,8.821,28.993713387855678
1999-06-01,8.845,28.557569682061057
1999-07-01,8.902,27.378161079854635
1999-08-01,8.936,26.578445134521644
1999-09-01,8.914,27.104117569669143
1999-11-01,8.726,30.368582453487306
1999-12-01,8.758,29.96815691912252
2000-02-01,8.811,29.164867507782674
2000-03-01,8.83,28.834357372479644
2000-04-01,8.836,28.725321446030648
2000-05-01,8.842,28.614046653290643
2000-06-01,8.872,28.0240896952173
2000-08-01,8.947,26.304321299394815
2000-09-01,8.842,28.614046653290643
2000-10-01,8.815,29.097152148575788
2000-11-01,8.806,29.24811241535872
2001-01-01,8.846,28.53861964352427
2001-03-01,8.822,28.976255926846534
2001-04-01,8.809,29.19835204300398
2001-05-01,8.828,28.870205155453277
2001-06-01,8.877,27.920321846635034
2001-08-01,8.899,27.445272665968787
2001-09-01,8.862,28.22696108760738
2001-10-01,8.827,28.88803576084456
2001-11-01,8.784,29.595919361788674
2002-01-01,8.766,29.858100018680034
2002-03-01,8.779,29.670768520771162
2002-07-01,8.931,26.700559248548416
2002-08-01,8.926,26.821118594316886
2002-10-01,8.799,29.3620432752914
2002-11-01,8.742,30.1763300997859
2002-12-01,8.714,30.50232367607032
2003-01-01,8.728,30.345421579499543
2003-02-01,8.741,30.18881230236957
2003-04-01,8.772,29.772945332674226
2003-06-01,8.861,28.246906177829715
2003-07-01,8.876,27.94119979781226
2003-08-01,8.899,27.445272665968787
2003-09-01,8.883,27.79374813423601
2003-10-01,8.834,28.761915517768557
2003-11-01,8.812,29.148031954076032
2003-12-01,8.731,30.310213838039544
2004-01-01,8.781,29.641015429369418
2004-02-01,8.831,28.816340194897293
2004-03-01,8.797,29.39403523298506
2004-04-01,8.763,29.899837786823355
2004-05-01,8.839,28.669963907947476
2004-06-01,8.873,28.003460506961346
2004-08-01,8.911,27.173468022075213
2004-09-01,8.867,28.126302775541262
2004-10-01,8.811,29.164867507782674
2004-11-01,8.768,29.829963886265432
2004-12-01,8.747,30.11298622591312
2005-01-01,8.798,29.37807034950356
2005-03-01,8.771,29.787293257167676
2005-04-01,8.738,30.22588576573844
2005-05-01,8.771,29.787293257167676
2005-06-01,8.821,28.993713387855678
2005-07-01,8.851,28.44293658988363
2005-09-01,8.879,27.87837937209042
2005-10-01,8.841,28.63274792890661
2005-11-01,8.814,29.114174274473044
2005-12-01,8.773,29.75853521745057
2006-03-01,8.845,28.557569682061057
2006-04-01,8.828,28.870205155453277
2006-05-01,8.837,28.706931124066614
2006-06-01,8.862,28.22696108760738
2006-07-01,8.942,26.429855903589214
2006-08-01,8.969,25.733498394035905
2006-09-01,8.947,26.304321299394815
2006-10-01,8.864,28.186884334971637
2006-11-01,8.764,29.885987388172452
2006-12-01,8.774,29.744062911496712
2007-01-01,8.773,29.75853521745057
2007-02-01,8.775,29.729528414812194
2007-03-01,8.783,29.61101357504549
2007-04-01,8.792,29.472926789439043
2007-05-01,8.791,29.48851852853886
2007-06-01,8.845,28.557569682061057
2007-07-01,8.903,27.355666169688902
2007-09-01,8.895,27.533884110563122
2007-10-01,8.848,28.50053299425872
2007-11-01,8.78,29.655923070435165
2007-12-01,8.727,30.357033111858527
2008-01-01,8.777,29.700272849252542
2008-02-01,8.83,28.834357372479644
2008-03-01,8.781,29.641015429369418
2008-04-01,8.732,30.298353542758832
2008-05-01,8.791,29.48851852853886
2008-06-01,8.866,28.146558819415077
2008-07-01,8.935,26.60299233878777
2008-08-01,8.937,26.553835739525766
2008-09-01,8.892,27.5996896913407
2008-10-01,8.839,28.669963907947476
2008-12-01,8.756,29.9950492369303
2009-01-01,8.794,29.441556739048337
2009-03-01,8.77,29.801578990930466
2009-04-01,8.741,30.18881230236957
2009-05-01,8.762,29.913625994743597
2009-06-01,8.801,29.32980255467737
2009-07-01,8.849,28.481396383530864
2009-09-01,8.875,27.962015558258827
2009-10-01,8.834,28.761915517768557
2009-11-01,8.759,29.954617474123097
2009-12-01,8.78,29.655923070435165
2010-01-01,8.806,29.24811241535872
2010-02-01,8.777,29.700272849252542
2010-03-01,8.744,30.151179122427493
2010-04-01,8.765,29.872074798791346
2010-05-01,8.817,29.062921324590206
2010-06-01,8.859,28.286609786083318
2010-07-01,8.881,27.836188134623626
2010-08-01,8.853,28.40422803331512
2010-09-01,8.806,29.24811241535872
2010-10-01,8.8,29.345954010349942
2010-11-01,8.783,29.61101357504549
2011-01-01,8.801,29.32980255467737
2011-02-01,8.854,28.384780468935787
2011-03-01,8.876,27.94119979781226
2011-04-01,8.836,28.725321446030648
2011-06-01,8.901,27.400593799289254
2011-07-01,8.934,26.627477352323695
2011-08-01,8.94,26.47963441015463
