year.x,month,day,mean temperature kelvin,sst,mean temperature uncertainty,fraction of sea-ice-covered ocean,Date,monthly_date,Latitude,Longitude,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,DHW_value,year.y,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,degree_heating_week_mmm_from_sst,dhw_threshold,accum_DHW_12weeks
1981,9,1,300.38,27.2300048828125,0.19,0,1981-09-01,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.6856405550257065,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,2,300.29999,27.1499877929688,0.19,0,1981-09-02,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.7656576448694068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,3,300.25998,27.1099792480469,0.19,0,1981-09-03,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.8056661897913067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,4,300.22,27.0700012207031,0.19,0,1981-09-04,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.8456442171351064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,5,300.13998,26.9899841308594,0.19,0,1981-09-05,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.9256613069788067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,6,300.26999,27.1199890136719,0.19,0,1981-09-06,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.7956564241663067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,7,300.64999,27.4999938964844,0.19,0,1981-09-07,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.4156515413538067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,8,300.89999,27.7499938964844,0.19,0,1981-09-08,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.1656515413538067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,9,301.06,27.9099975585938,0.19,0,1981-09-09,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.0056478792444068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,10,301.17999,28.0299926757813,0.19,0,1981-09-10,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.8856527620569068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,11,301.16998,28.0199829101563,0.19,0,1981-09-11,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.8956625276819068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,12,301.13,27.9800048828125,0.19,0,1981-09-12,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.9356405550257065,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,13,301.10001,27.9500061035156,0.19,0,1981-09-13,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.9656393343226064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,14,301.03998,27.8899780273438,0.19,0,1981-09-14,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.0256674104944068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,15,301.03998,27.8899780273438,0.19,0,1981-09-15,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.0256674104944068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,16,301.25998,28.1099792480469,0.19,0,1981-09-16,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.8056661897913067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,17,301.35999,28.2099853515625,0.19,0,1981-09-17,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.7056600862757065,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,18,301.28998,28.1399780273438,0.19,0,1981-09-18,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.7756674104944068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,19,301.17999,28.0299926757813,0.19,0,1981-09-19,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.8856527620569068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,20,300.88998,27.7399841308594,0.19,0,1981-09-20,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.1756613069788067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,21,300.72,27.5700012207031,0.19,0,1981-09-21,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.3456442171351064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,22,300.82001,27.6700073242188,0.19,0,1981-09-22,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.2456381136194068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,23,300.94,27.7900024414063,0.19,0,1981-09-23,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.1256429964319068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,24,300.94998,27.7999816894531,0.19,0,1981-09-24,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.1156637483851064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,25,301.32999,28.1799865722656,0.19,0,1981-09-25,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.7356588655726064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,26,301.38,28.2300048828125,0.19,0,1981-09-26,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.6856405550257065,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,27,301.28998,28.1399780273438,0.19,0,1981-09-27,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.7756674104944068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,28,301.19,28.0400024414063,0.19,0,1981-09-28,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.8756429964319068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,29,301.17999,28.0299926757813,0.19,0,1981-09-29,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.8856527620569068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,9,30,301.60001,28.4500061035156,0.19,0,1981-09-30,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.4656393343226064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,1,301.95999,28.8099914550781,0.19,0,1981-10-01,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.1056539827601064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,2,301.78998,28.6399780273438,0.19,0,1981-10-02,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.2756674104944068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,3,301.25998,28.1099792480469,0.19,0,1981-10-03,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.8056661897913067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,4,301.25998,28.1099792480469,0.19,0,1981-10-04,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.8056661897913067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,5,301.22,28.0700012207031,0.19,0,1981-10-05,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.8456442171351064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,6,301.34,28.1899963378906,0.19,0,1981-10-06,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.7256490999476064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,7,301.39999,28.2499938964844,0.19,0,1981-10-07,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.6656515413538067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,8,301.63,28.4800048828125,0.19,0,1981-10-08,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.43564055502570653,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,9,301.78998,28.6399780273438,0.19,0,1981-10-09,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.2756674104944068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,10,301.63998,28.4899841308593,0.19,0,1981-10-10,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.4256613069789097,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,11,301.25998,28.1099792480469,0.19,0,1981-10-11,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.8056661897913067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,12,301.47,28.3200012207031,0.19,0,1981-10-12,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.5956442171351064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,13,301.70999,28.5599914550781,0.19,0,1981-10-13,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.3556539827601064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,14,301.87,28.7199951171876,0.19,0,1981-10-14,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.19565032065060706,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,15,301.85001,28.7000061035156,0.19,0,1981-10-15,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.2156393343226064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,16,301.73999,28.589990234375,0.19,0,1981-10-16,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.32565520346320653,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,17,301.69,28.5400024414063,0.19,0,1981-10-17,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.3756429964319068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,18,301.76999,28.6199890136719,0.19,0,1981-10-18,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.29565642416630666,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,19,301.85999,28.7099853515625,0.19,0,1981-10-19,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.20566008627570653,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,20,302.44998,29.2999816894531,0.19,0,1981-10-20,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,0.3843362516148936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,21,302.64999,29.4999938964844,0.19,0,1981-10-21,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,0.5843484586461933,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,22,302.69,29.5400024414063,0.19,0,1981-10-22,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,0.6243570035680932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,23,302.69,29.5400024414063,0.19,0,1981-10-23,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,0.6243570035680932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,24,302.64999,29.4999938964844,0.19,0,1981-10-24,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,0.5843484586461933,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,25,302.60001,29.4500061035156,0.19,0,1981-10-25,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,0.5343606656773936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,26,302.35999,29.2099853515625,0.19,0,1981-10-26,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,0.29433991372429347,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,27,302.03,28.8799987792969,0.19,0,1981-10-27,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.035646658541306664,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,28,302.10999,28.9599853515625,0.19,0,1981-10-28,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,0.04433991372429347,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,29,302.38,29.2300048828125,0.19,0,1981-10-29,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,0.31435944497429347,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,30,302.44,29.2900024414063,0.19,0,1981-10-30,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,0.3743570035680932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,10,31,302.19998,29.0499816894531,0.19,0,1981-10-31,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,0.1343362516148936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,1,301.98999,28.839990234375,0.19,0,1981-11-01,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,-0.07565520346320653,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,2,301.95999,28.8099914550781,0.19,0,1981-11-02,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,-0.1056539827601064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,3,302.42999,29.2799926757813,0.19,0,1981-11-03,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.3643472379430932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,4,302.41,29.2600036621094,0.19,0,1981-11-04,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.34435822427119334,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,5,302.37,29.2199951171875,0.19,0,1981-11-05,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.30434967934929347,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,6,302.19,29.0400024414063,0.19,0,1981-11-06,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.1243570035680932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,7,302.47998,29.32998046875,0.33,0,1981-11-07,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.41433503091179347,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,8,302.57999,29.4299865722656,0.37,0,1981-11-08,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.5143411344273936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,9,302.60001,29.4500061035156,0.2,0,1981-11-09,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.5343606656773936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,10,302.60001,29.4500061035156,0.19,0,1981-11-10,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.5343606656773936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,11,302.63,29.4800048828125,0.19,0,1981-11-11,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.5643594449742935,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,12,302.63,29.4800048828125,0.19,0,1981-11-12,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.5643594449742935,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,13,302.60999,29.4599853515625,0.23,0,1981-11-13,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.5443399137242935,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,14,302.82999,29.6799865722656,0.29,0,1981-11-14,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.7643411344273936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,15,302.94,29.7900024414063,0.32,0,1981-11-15,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.8743570035680932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,16,302.92999,29.7799926757813,0.42,0,1981-11-16,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.8643472379430932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,17,302.64999,29.4999938964844,0.5,0,1981-11-17,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.5843484586461933,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,18,302.62,29.4699951171875,0.48,0,1981-11-18,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.5543496793492935,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,19,302.76999,29.6199890136719,0.46,0,1981-11-19,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.7043435758336933,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,20,302.73999,29.589990234375,0.46,0,1981-11-20,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.6743447965367935,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,21,302.75,29.6,0.47,0,1981-11-21,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.6843545621617935,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,22,302.95999,29.8099914550781,0.42,0,1981-11-22,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.8943460172398936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,23,303.04999,29.8999877929688,0.41,0,1981-11-23,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.9843423551305932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,24,303.03,29.8799987792969,0.4,0,1981-11-24,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.9643533414586933,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,25,302.89999,29.7499938964844,0.43,0,1981-11-25,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.8343484586461933,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,26,302.54999,29.3999877929688,0.35,0,1981-11-26,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.4843423551305932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,27,302.47,29.3200012207031,0.34,0,1981-11-27,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.4043557828648936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,28,302.25998,29.109979248047,0.23,0,1981-11-28,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,0.1943338102087928,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,29,301.94998,28.7999816894532,0.19,0,1981-11-29,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,-0.11566374838500693,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,11,30,301.85001,28.7000061035156,0.19,0,1981-11-30,1981-Nov,-13.9238,121.915,29.679999336600304,2019-01-01,-0.2156393343226064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,1,301.75,28.6,0.26,0,1981-12-01,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,-0.31564543783820653,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,2,301.91998,28.7699829101563,0.68,0,1981-12-02,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,-0.1456625276819068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,3,302.13,28.9800048828125,0.76,0,1981-12-03,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,0.06435944497429347,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,4,302.23999,29.089990234375,0.76,0,1981-12-04,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,0.17434479653679347,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,5,302.31,29.1599975585938,0.76,0,1981-12-05,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,0.2443521207555932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,6,301.64999,28.4999938964844,0.25,0,1981-12-06,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,-0.41565154135380666,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,7,301.66998,28.5199829101563,0.25,0,1981-12-07,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,-0.3956625276819068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,8,301.66998,28.5199829101563,0.25,0,1981-12-08,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,-0.3956625276819068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,9,301.50998,28.3599792480469,0.32,0,1981-12-09,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,-0.5556661897913067,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,10,301.81,28.6599975585938,0.4,0,1981-12-10,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,-0.2556478792444068,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,11,301.88998,28.7399841308594,0.36,0,1981-12-11,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,-0.17566130697880666,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,12,302.04999,28.8999877929688,0.25,0,1981-12-12,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,-0.015657644869406795,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,13,302.04999,28.8999877929688,0.27,0,1981-12-13,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,-0.015657644869406795,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,14,302.09,28.9399963378906,0.39,0,1981-12-14,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,0.024350900052393598,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,15,302.78998,29.6399780273438,0.26,0,1981-12-15,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,0.7243325895055932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,16,302.5,29.35,0.26,0,1981-12-16,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,0.43435456216179347,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,17,302.50998,29.3599792480469,0.26,0,1981-12-17,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,0.44433381020869334,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,18,302.62,29.4699951171875,0.26,0,1981-12-18,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,0.5543496793492935,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,19,302.66,29.5100036621094,0.26,0,1981-12-19,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,0.5943582242711933,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,20,302.47,29.3200012207031,0.26,0,1981-12-20,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,0.4043557828648936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,21,302.47,29.3200012207031,0.26,0,1981-12-21,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,0.4043557828648936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,22,302.82999,29.6799865722656,0.25,0,1981-12-22,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,0.7643411344273936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,23,302.92999,29.7799926757813,0.25,0,1981-12-23,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,0.8643472379430932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,24,302.91,29.7600036621094,0.26,0,1981-12-24,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,0.8443582242711933,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,25,303.62,30.4699951171875,0.26,0,1981-12-25,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,1.5543496793492935,0,0,1988,28.915645437838208,1985_to_1990,1.5543496793492935,0.22204995419275622,1,0
1981,12,26,303.76999,30.6199890136719,0.26,0,1981-12-26,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,1.7043435758336933,0,0,1988,28.915645437838208,1985_to_1990,1.7043435758336933,0.24347765369052762,1,0
1981,12,27,303.75,30.6,0.26,0,1981-12-27,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,1.6843545621617935,0,0,1988,28.915645437838208,1985_to_1990,1.6843545621617935,0.24062208030882765,1,0
1981,12,28,302.85999,29.7099853515625,0.26,0,1981-12-28,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,0.7943399137242935,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,29,302.76999,29.6199890136719,0.26,0,1981-12-29,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,0.7043435758336933,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,30,302.87,29.7199951171875,0.26,0,1981-12-30,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,0.8043496793492935,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,0
1981,12,31,303.07999,29.9299865722656,0.26,0,1981-12-31,1981-Dec,-13.9238,121.915,29.679999336600304,2019-01-01,1.0143411344273936,0,0,1988,28.915645437838208,1985_to_1990,1.0143411344273936,0.14490587634677052,1,0
1982,1,1,303.22,30.0700012207031,0.26,0,1982-01-01,1982-Jan,-13.9238,121.915,29.679999336600304,2019-01-01,1.1543557828648936,0,0,1988,28.915645437838208,1985_to_1990,1.1543557828648936,0.1649079689806991,1,0
1982,1,2,303.66998,30.5199829101563,0.28,0,1982-01-02,1982-Jan,-13.9238,121.915,29.679999336600304,2019-01-01,1.6043374723180932,0,0,1988,28.915645437838208,1985_to_1990,1.6043374723180932,0.22919106747401333,1,0
1982,1,3,304.35001,31.2000061035156,0.31,0,1982-01-03,1982-Jan,-13.9238,121.915,29.679999336600304,2019-01-01,2.2843606656773936,1.520006766915298,0.21714382384504255,1988,28.915645437838208,1985_to_1990,2.2843606656773936,0.3263372379539134,1,0.21714382384504255
1982,1,4,304.59,31.4399963378906,0.31,0,1982-01-04,1982-Jan,-13.9238,121.915,29.679999336600304,2019-01-01,2.5243509000523936,1.759997001290298,0.25142814304147115,1988,28.915645437838208,1985_to_1990,2.5243509000523936,0.36062155715034194,1,0.4685719668865137
1982,1,5,304,30.85,0.36,0,1982-01-05,1982-Jan,-13.9238,121.915,29.679999336600304,2019-01-01,1.9343545621617935,1.1700006633996978,0.16714295191424253,1988,28.915645437838208,1985_to_1990,1.9343545621617935,0.27633636602311334,1,0.6357149188007563
1982,1,6,303.88,30.7300048828125,0.46,0,1982-01-06,1982-Jan,-13.9238,121.915,29.679999336600304,2019-01-01,1.8143594449742935,1.0500055462121978,0.15000079231602825,1988,28.915645437838208,1985_to_1990,1.8143594449742935,0.25919420642489904,1,0.7857157111167845
1982,1,7,303.88,30.7300048828125,0.43,0,1982-01-07,1982-Jan,-13.9238,121.915,29.679999336600304,2019-01-01,1.8143594449742935,1.0500055462121978,0.15000079231602825,1988,28.915645437838208,1985_to_1990,1.8143594449742935,0.25919420642489904,1,0.9357165034328128
