year.x,month,day,mean temperature kelvin,sst,mean temperature uncertainty,fraction of sea-ice-covered ocean,Latitude,Longitude,Date,monthly_date,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,DHW_value,year.y,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,degree_heating_week_mmm_from_sst,dhw_threshold,accum_DHW_12weeks
1981,9,1,293.57999,20.42998657,0.25,0,-28.28,113.46,1981-09-01,1981-Sep,23.759999468922615,2019-01-01,-2.293854901933443,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,2,293.53,20.37999878,0.27,0,-28.28,113.46,1981-09-02,1981-Sep,23.759999468922615,2019-01-01,-2.3438426919334425,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,3,293.25998,20.10997925,0.52,0,-28.28,113.46,1981-09-03,1981-Sep,23.759999468922615,2019-01-01,-2.613862221933445,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,4,293.25998,20.10997925,0.29,0,-28.28,113.46,1981-09-04,1981-Sep,23.759999468922615,2019-01-01,-2.613862221933445,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,5,293.70999,20.55999146,0.25,0,-28.28,113.46,1981-09-05,1981-Sep,23.759999468922615,2019-01-01,-2.1638500119334445,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,6,293.97998,20.82998047,0.25,0,-28.28,113.46,1981-09-06,1981-Sep,23.759999468922615,2019-01-01,-1.8938610019334448,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,7,294.03998,20.88997803,0.25,0,-28.28,113.46,1981-09-07,1981-Sep,23.759999468922615,2019-01-01,-1.8338634419334419,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,8,293.82999,20.67998657,0.29,0,-28.28,113.46,1981-09-08,1981-Sep,23.759999468922615,2019-01-01,-2.043854901933443,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,9,293.98999,20.83999023,0.33,0,-28.28,113.46,1981-09-09,1981-Sep,23.759999468922615,2019-01-01,-1.8838512419334421,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,10,294.07001,20.92000732,0.27,0,-28.28,113.46,1981-09-10,1981-Sep,23.759999468922615,2019-01-01,-1.8038341519334438,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,11,294.09,20.93999634,0.26,0,-28.28,113.46,1981-09-11,1981-Sep,23.759999468922615,2019-01-01,-1.7838451319334432,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,12,294.03998,20.88997803,0.27,0,-28.28,113.46,1981-09-12,1981-Sep,23.759999468922615,2019-01-01,-1.8338634419334419,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,13,294.06,20.90999756,0.29,0,-28.28,113.46,1981-09-13,1981-Sep,23.759999468922615,2019-01-01,-1.8138439119334429,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,14,294.29999,21.14998779,0.26,0,-28.28,113.46,1981-09-14,1981-Sep,23.759999468922615,2019-01-01,-1.5738536819334428,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,15,294.25,21.1,0.25,0,-28.28,113.46,1981-09-15,1981-Sep,23.759999468922615,2019-01-01,-1.6238414719334422,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,16,294.12,20.96999512,0.25,0,-28.28,113.46,1981-09-16,1981-Sep,23.759999468922615,2019-01-01,-1.7538463519334435,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,17,294,20.85,0.25,0,-28.28,113.46,1981-09-17,1981-Sep,23.759999468922615,2019-01-01,-1.8738414719334422,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,18,294.19,21.04000244,0.26,0,-28.28,113.46,1981-09-18,1981-Sep,23.759999468922615,2019-01-01,-1.683839031933445,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,19,294.20999,21.05999146,0.28,0,-28.28,113.46,1981-09-19,1981-Sep,23.759999468922615,2019-01-01,-1.6638500119334445,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,20,294.19,21.04000244,0.41,0,-28.28,113.46,1981-09-20,1981-Sep,23.759999468922615,2019-01-01,-1.683839031933445,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,21,294.01999,20.86998901,0.6,0,-28.28,113.46,1981-09-21,1981-Sep,23.759999468922615,2019-01-01,-1.8538524619334424,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,22,293.70999,20.55999146,0.3,0,-28.28,113.46,1981-09-22,1981-Sep,23.759999468922615,2019-01-01,-2.1638500119334445,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,23,293.75,20.6,0.26,0,-28.28,113.46,1981-09-23,1981-Sep,23.759999468922615,2019-01-01,-2.123841471933442,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,24,293.76999,20.61998901,0.25,0,-28.28,113.46,1981-09-24,1981-Sep,23.759999468922615,2019-01-01,-2.1038524619334424,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,25,293.32001,20.17000732,0.25,0,-28.28,113.46,1981-09-25,1981-Sep,23.759999468922615,2019-01-01,-2.5538341519334438,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,26,293.57001,20.42000732,0.25,0,-28.28,113.46,1981-09-26,1981-Sep,23.759999468922615,2019-01-01,-2.3038341519334438,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,27,294.03998,20.88997803,0.24,0,-28.28,113.46,1981-09-27,1981-Sep,23.759999468922615,2019-01-01,-1.8338634419334419,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,28,294.41,21.26000366,0.25,0,-28.28,113.46,1981-09-28,1981-Sep,23.759999468922615,2019-01-01,-1.4638378119334448,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,29,294.54999,21.39998779,0.27,0,-28.28,113.46,1981-09-29,1981-Sep,23.759999468922615,2019-01-01,-1.3238536819334428,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,9,30,294.29999,21.14998779,0.49,0,-28.28,113.46,1981-09-30,1981-Sep,23.759999468922615,2019-01-01,-1.5738536819334428,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,1,293.44998,20.29998169,0.3,0,-28.28,113.46,1981-10-01,1981-Oct,23.759999468922615,2019-01-01,-2.4238597819334444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,2,293.44,20.29000244,0.26,0,-28.28,113.46,1981-10-02,1981-Oct,23.759999468922615,2019-01-01,-2.433839031933445,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,3,293.42999,20.27999268,0.25,0,-28.28,113.46,1981-10-03,1981-Oct,23.759999468922615,2019-01-01,-2.443848791933444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,4,293.35999,20.20998535,0.25,0,-28.28,113.46,1981-10-04,1981-Oct,23.759999468922615,2019-01-01,-2.5138561219334434,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,5,293.31,20.15999756,0.26,0,-28.28,113.46,1981-10-05,1981-Oct,23.759999468922615,2019-01-01,-2.563843911933443,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,6,293.39999,20.2499939,0.28,0,-28.28,113.46,1981-10-06,1981-Oct,23.759999468922615,2019-01-01,-2.473847571933444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,7,293.32001,20.17000732,0.41,0,-28.28,113.46,1981-10-07,1981-Oct,23.759999468922615,2019-01-01,-2.5538341519334438,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,8,293.5,20.35,0.56,0,-28.28,113.46,1981-10-08,1981-Oct,23.759999468922615,2019-01-01,-2.373841471933442,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,9,293.37,20.21999512,0.3,0,-28.28,113.46,1981-10-09,1981-Oct,23.759999468922615,2019-01-01,-2.5038463519334435,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,10,293.37,20.21999512,0.28,0,-28.28,113.46,1981-10-10,1981-Oct,23.759999468922615,2019-01-01,-2.5038463519334435,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,11,293.56,20.40999756,0.27,0,-28.28,113.46,1981-10-11,1981-Oct,23.759999468922615,2019-01-01,-2.313843911933443,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,12,293.84,20.68999634,0.26,0,-28.28,113.46,1981-10-12,1981-Oct,23.759999468922615,2019-01-01,-2.033845131933443,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,13,293.57999,20.42998657,0.24,0,-28.28,113.46,1981-10-13,1981-Oct,23.759999468922615,2019-01-01,-2.293854901933443,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,14,293.13998,19.98998413,0.25,0,-28.28,113.46,1981-10-14,1981-Oct,23.759999468922615,2019-01-01,-2.7338573419334438,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,15,292.85999,19.70998535,0.25,0,-28.28,113.46,1981-10-15,1981-Oct,23.759999468922615,2019-01-01,-3.0138561219334434,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,16,293.13,19.98000488,0.25,0,-28.28,113.46,1981-10-16,1981-Oct,23.759999468922615,2019-01-01,-2.7438365919334444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,17,293.53,20.37999878,0.28,0,-28.28,113.46,1981-10-17,1981-Oct,23.759999468922615,2019-01-01,-2.3438426919334425,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,18,293.66998,20.51998291,0.3,0,-28.28,113.46,1981-10-18,1981-Oct,23.759999468922615,2019-01-01,-2.203858561933444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,19,293.59,20.43999634,0.28,0,-28.28,113.46,1981-10-19,1981-Oct,23.759999468922615,2019-01-01,-2.283845131933443,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,20,293.64999,20.4999939,0.26,0,-28.28,113.46,1981-10-20,1981-Oct,23.759999468922615,2019-01-01,-2.223847571933444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,21,293.75,20.6,0.25,0,-28.28,113.46,1981-10-21,1981-Oct,23.759999468922615,2019-01-01,-2.123841471933442,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,22,293.73999,20.58999023,0.24,0,-28.28,113.46,1981-10-22,1981-Oct,23.759999468922615,2019-01-01,-2.133851241933442,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,23,293.69,20.54000244,0.24,0,-28.28,113.46,1981-10-23,1981-Oct,23.759999468922615,2019-01-01,-2.183839031933445,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,24,293.66998,20.51998291,0.24,0,-28.28,113.46,1981-10-24,1981-Oct,23.759999468922615,2019-01-01,-2.203858561933444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,25,293.57999,20.42998657,0.27,0,-28.28,113.46,1981-10-25,1981-Oct,23.759999468922615,2019-01-01,-2.293854901933443,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,26,293.63,20.48000488,0.65,0,-28.28,113.46,1981-10-26,1981-Oct,23.759999468922615,2019-01-01,-2.2438365919334444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,27,293.45999,20.30999146,0.6,0,-28.28,113.46,1981-10-27,1981-Oct,23.759999468922615,2019-01-01,-2.4138500119334445,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,28,293.60999,20.45998535,0.31,0,-28.28,113.46,1981-10-28,1981-Oct,23.759999468922615,2019-01-01,-2.2638561219334434,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,29,293.48999,20.33999023,0.25,0,-28.28,113.46,1981-10-29,1981-Oct,23.759999468922615,2019-01-01,-2.383851241933442,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,30,293.59,20.43999634,0.24,0,-28.28,113.46,1981-10-30,1981-Oct,23.759999468922615,2019-01-01,-2.283845131933443,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,10,31,293.75,20.6,0.25,0,-28.28,113.46,1981-10-31,1981-Oct,23.759999468922615,2019-01-01,-2.123841471933442,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,1,293.98999,20.83999023,0.27,0,-28.28,113.46,1981-11-01,1981-Nov,23.759999468922615,2019-01-01,-1.8838512419334421,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,2,293.97998,20.82998047,0.37,0,-28.28,113.46,1981-11-02,1981-Nov,23.759999468922615,2019-01-01,-1.8938610019334448,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,3,293.89999,20.7499939,0.52,0,-28.28,113.46,1981-11-03,1981-Nov,23.759999468922615,2019-01-01,-1.9738475719334438,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,4,293.97998,20.82998047,0.34,0,-28.28,113.46,1981-11-04,1981-Nov,23.759999468922615,2019-01-01,-1.8938610019334448,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,5,293.91998,20.76998291,0.3,0,-28.28,113.46,1981-11-05,1981-Nov,23.759999468922615,2019-01-01,-1.953858561933444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,6,293.82001,20.67000732,0.31,0,-28.28,113.46,1981-11-06,1981-Nov,23.759999468922615,2019-01-01,-2.0538341519334438,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,7,293.75998,20.60997925,0.26,0,-28.28,113.46,1981-11-07,1981-Nov,23.759999468922615,2019-01-01,-2.113862221933445,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,8,293.75998,20.60997925,0.26,0,-28.28,113.46,1981-11-08,1981-Nov,23.759999468922615,2019-01-01,-2.113862221933445,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,9,293.97,20.82000122,0.25,0,-28.28,113.46,1981-11-09,1981-Nov,23.759999468922615,2019-01-01,-1.9038402519334419,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,10,294.13,20.98000488,0.25,0,-28.28,113.46,1981-11-10,1981-Nov,23.759999468922615,2019-01-01,-1.7438365919334444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,11,294.00998,20.85997925,0.26,0,-28.28,113.46,1981-11-11,1981-Nov,23.759999468922615,2019-01-01,-1.863862221933445,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,12,293.53,20.37999878,0.38,0,-28.28,113.46,1981-11-12,1981-Nov,23.759999468922615,2019-01-01,-2.3438426919334425,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,13,293.75,20.6,0.3,0,-28.28,113.46,1981-11-13,1981-Nov,23.759999468922615,2019-01-01,-2.123841471933442,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,14,293.76999,20.61998901,0.25,0,-28.28,113.46,1981-11-14,1981-Nov,23.759999468922615,2019-01-01,-2.1038524619334424,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,15,293.67999,20.52999268,0.25,0,-28.28,113.46,1981-11-15,1981-Nov,23.759999468922615,2019-01-01,-2.193848791933444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,16,293.75998,20.60997925,0.24,0,-28.28,113.46,1981-11-16,1981-Nov,23.759999468922615,2019-01-01,-2.113862221933445,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,17,293.97998,20.82998047,0.24,0,-28.28,113.46,1981-11-17,1981-Nov,23.759999468922615,2019-01-01,-1.8938610019334448,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,18,294.14999,20.9999939,0.24,0,-28.28,113.46,1981-11-18,1981-Nov,23.759999468922615,2019-01-01,-1.7238475719334438,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,19,294.19998,21.04998169,0.25,0,-28.28,113.46,1981-11-19,1981-Nov,23.759999468922615,2019-01-01,-1.6738597819334444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,20,294.22,21.07000122,0.26,0,-28.28,113.46,1981-11-20,1981-Nov,23.759999468922615,2019-01-01,-1.6538402519334419,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,21,294.47,21.32000122,0.32,0,-28.28,113.46,1981-11-21,1981-Nov,23.759999468922615,2019-01-01,-1.4038402519334419,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,22,294.29999,21.14998779,0.33,0,-28.28,113.46,1981-11-22,1981-Nov,23.759999468922615,2019-01-01,-1.5738536819334428,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,23,294.47,21.32000122,0.28,0,-28.28,113.46,1981-11-23,1981-Nov,23.759999468922615,2019-01-01,-1.4038402519334419,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,24,294.60001,21.4500061,0.26,0,-28.28,113.46,1981-11-24,1981-Nov,23.759999468922615,2019-01-01,-1.273835371933444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,25,294.67999,21.52999268,0.28,0,-28.28,113.46,1981-11-25,1981-Nov,23.759999468922615,2019-01-01,-1.1938487919334442,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,26,294.70999,21.55999146,0.33,0,-28.28,113.46,1981-11-26,1981-Nov,23.759999468922615,2019-01-01,-1.1638500119334445,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,27,294.79999,21.64998779,0.36,0,-28.28,113.46,1981-11-27,1981-Nov,23.759999468922615,2019-01-01,-1.0738536819334428,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,28,294.75998,21.60997925,0.34,0,-28.28,113.46,1981-11-28,1981-Nov,23.759999468922615,2019-01-01,-1.113862221933445,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,29,294.66,21.51000366,0.33,0,-28.28,113.46,1981-11-29,1981-Nov,23.759999468922615,2019-01-01,-1.2138378119334448,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,11,30,294.51999,21.36998901,0.34,0,-28.28,113.46,1981-11-30,1981-Nov,23.759999468922615,2019-01-01,-1.3538524619334424,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,1,295.10001,21.9500061,0.31,0,-28.28,113.46,1981-12-01,1981-Dec,23.759999468922615,2019-01-01,-0.7738353719334441,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,2,295.16,22.01000366,0.28,0,-28.28,113.46,1981-12-02,1981-Dec,23.759999468922615,2019-01-01,-0.7138378119334448,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,3,294.88998,21.73998413,0.27,0,-28.28,113.46,1981-12-03,1981-Dec,23.759999468922615,2019-01-01,-0.9838573419334438,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,4,294.73999,21.58999023,0.27,0,-28.28,113.46,1981-12-04,1981-Dec,23.759999468922615,2019-01-01,-1.1338512419334421,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,5,294.60001,21.4500061,0.26,0,-28.28,113.46,1981-12-05,1981-Dec,23.759999468922615,2019-01-01,-1.273835371933444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,6,294.53,21.37999878,0.27,0,-28.28,113.46,1981-12-06,1981-Dec,23.759999468922615,2019-01-01,-1.3438426919334425,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,7,294.54999,21.39998779,0.29,0,-28.28,113.46,1981-12-07,1981-Dec,23.759999468922615,2019-01-01,-1.3238536819334428,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,8,294.45999,21.30999146,0.47,0,-28.28,113.46,1981-12-08,1981-Dec,23.759999468922615,2019-01-01,-1.4138500119334445,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,9,294.44998,21.29998169,0.56,0,-28.28,113.46,1981-12-09,1981-Dec,23.759999468922615,2019-01-01,-1.4238597819334444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,10,294.60001,21.4500061,0.58,0,-28.28,113.46,1981-12-10,1981-Dec,23.759999468922615,2019-01-01,-1.273835371933444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,11,294.82999,21.67998657,0.27,0,-28.28,113.46,1981-12-11,1981-Dec,23.759999468922615,2019-01-01,-1.043854901933443,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,12,294.88998,21.73998413,0.26,0,-28.28,113.46,1981-12-12,1981-Dec,23.759999468922615,2019-01-01,-0.9838573419334438,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,13,294.94998,21.79998169,0.26,0,-28.28,113.46,1981-12-13,1981-Dec,23.759999468922615,2019-01-01,-0.9238597819334444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,14,294.91,21.76000366,0.26,0,-28.28,113.46,1981-12-14,1981-Dec,23.759999468922615,2019-01-01,-0.9638378119334448,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,15,294.75,21.6,0.27,0,-28.28,113.46,1981-12-15,1981-Dec,23.759999468922615,2019-01-01,-1.1238414719334422,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,16,294.87,21.71999512,0.27,0,-28.28,113.46,1981-12-16,1981-Dec,23.759999468922615,2019-01-01,-1.0038463519334435,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,17,294.75,21.6,0.28,0,-28.28,113.46,1981-12-17,1981-Dec,23.759999468922615,2019-01-01,-1.1238414719334422,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,18,294.57001,21.42000732,0.28,0,-28.28,113.46,1981-12-18,1981-Dec,23.759999468922615,2019-01-01,-1.3038341519334438,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,19,294.66998,21.51998291,0.26,0,-28.28,113.46,1981-12-19,1981-Dec,23.759999468922615,2019-01-01,-1.203858561933444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,20,294.41998,21.26998291,0.27,0,-28.28,113.46,1981-12-20,1981-Dec,23.759999468922615,2019-01-01,-1.453858561933444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,21,294.37,21.21999512,0.26,0,-28.28,113.46,1981-12-21,1981-Dec,23.759999468922615,2019-01-01,-1.5038463519334435,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,22,294.48999,21.33999023,0.26,0,-28.28,113.46,1981-12-22,1981-Dec,23.759999468922615,2019-01-01,-1.3838512419334421,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,23,294.51999,21.36998901,0.26,0,-28.28,113.46,1981-12-23,1981-Dec,23.759999468922615,2019-01-01,-1.3538524619334424,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,24,294.38998,21.23998413,0.27,0,-28.28,113.46,1981-12-24,1981-Dec,23.759999468922615,2019-01-01,-1.4838573419334438,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,25,294.22998,21.07998047,0.28,0,-28.28,113.46,1981-12-25,1981-Dec,23.759999468922615,2019-01-01,-1.6438610019334448,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,26,294.64999,21.4999939,0.29,0,-28.28,113.46,1981-12-26,1981-Dec,23.759999468922615,2019-01-01,-1.2238475719334438,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,27,294.97998,21.82998047,0.29,0,-28.28,113.46,1981-12-27,1981-Dec,23.759999468922615,2019-01-01,-0.8938610019334448,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,28,294.85999,21.70998535,0.3,0,-28.28,113.46,1981-12-28,1981-Dec,23.759999468922615,2019-01-01,-1.0138561219334434,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,29,295.29999,22.14998779,0.33,0,-28.28,113.46,1981-12-29,1981-Dec,23.759999468922615,2019-01-01,-0.5738536819334428,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,30,295.59,22.43999634,0.31,0,-28.28,113.46,1981-12-30,1981-Dec,23.759999468922615,2019-01-01,-0.2838451319334432,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1981,12,31,294.87,21.71999512,0.29,0,-28.28,113.46,1981-12-31,1981-Dec,23.759999468922615,2019-01-01,-1.0038463519334435,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1982,1,1,294.88,21.73000488,0.27,0,-28.28,113.46,1982-01-01,1982-Jan,23.759999468922615,2019-01-01,-0.9938365919334444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1982,1,2,295.07999,21.92998657,0.27,0,-28.28,113.46,1982-01-02,1982-Jan,23.759999468922615,2019-01-01,-0.7938549019334431,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1982,1,3,295.29999,22.14998779,0.3,0,-28.28,113.46,1982-01-03,1982-Jan,23.759999468922615,2019-01-01,-0.5738536819334428,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1982,1,4,295.35001,22.2000061,0.58,0,-28.28,113.46,1982-01-04,1982-Jan,23.759999468922615,2019-01-01,-0.5238353719334441,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1982,1,5,295.10001,21.9500061,0.28,0,-28.28,113.46,1982-01-05,1982-Jan,23.759999468922615,2019-01-01,-0.7738353719334441,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1982,1,6,294.78998,21.63997803,0.26,0,-28.28,113.46,1982-01-06,1982-Jan,23.759999468922615,2019-01-01,-1.0838634419334419,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1982,1,7,294.76999,21.61998901,0.26,0,-28.28,113.46,1982-01-07,1982-Jan,23.759999468922615,2019-01-01,-1.1038524619334424,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1982,1,8,294.91998,21.76998291,0.26,0,-28.28,113.46,1982-01-08,1982-Jan,23.759999468922615,2019-01-01,-0.9538585619334441,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1982,1,9,295.03998,21.88997803,0.26,0,-28.28,113.46,1982-01-09,1982-Jan,23.759999468922615,2019-01-01,-0.8338634419334419,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1982,1,10,294.94998,21.79998169,0.3,0,-28.28,113.46,1982-01-10,1982-Jan,23.759999468922615,2019-01-01,-0.9238597819334444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1982,1,11,294.91,21.76000366,0.47,0,-28.28,113.46,1982-01-11,1982-Jan,23.759999468922615,2019-01-01,-0.9638378119334448,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1982,1,12,295.19998,22.04998169,0.32,0,-28.28,113.46,1982-01-12,1982-Jan,23.759999468922615,2019-01-01,-0.6738597819334444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
1982,1,13,295.19998,22.04998169,0.28,0,-28.28,113.46,1982-01-13,1982-Jan,23.759999468922615,2019-01-01,-0.6738597819334444,0,0,1988,22.723841471933444,1985_to_1990,0,0,1,0
