year.x,month,day,mean temperature kelvin,sst,mean temperature uncertainty,fraction of sea-ice-covered ocean,Date,monthly_date,Latitude,Longitude,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,year.y,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,degree_heating_week_mmm_from_sst,dhw_threshold,DHW_value,accum_DHW_12weeks
1981,9,1,300.44,27.2900024414063,0.17,0,1981-09-01,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.6545150333451808,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,2,300.44,27.2900024414063,0.17,0,1981-09-02,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.6545150333451808,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,3,300.38998,27.2399841308594,0.17,0,1981-09-03,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.7045333438920807,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,4,300.29999,27.1499877929688,0.17,0,1981-09-04,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.7945296817826808,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,5,300.16,27.0100036621094,0.17,0,1981-09-05,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.9345138126420807,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,6,300.25998,27.1099792480469,0.17,0,1981-09-06,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.8345382267045807,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,7,300.73999,27.589990234375,0.17,0,1981-09-07,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.3545272403764805,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,8,301.00998,27.8599792480469,0.17,0,1981-09-08,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.0845382267045807,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,9,301.10999,27.9599853515625,0.17,0,1981-09-09,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.9845321231889805,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,10,301.19,28.0400024414063,0.17,0,1981-09-10,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.9045150333451808,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,11,301.20999,28.0599914550781,0.17,0,1981-09-11,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.8845260196733804,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,12,301.14999,27.9999938964844,0.17,0,1981-09-12,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.9445235782670807,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,13,301.07999,27.9299865722656,0.18,0,1981-09-13,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.0145309024858804,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,14,301,27.85,0.17,0,1981-09-14,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.0945174747514805,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,15,301,27.85,0.17,0,1981-09-15,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.0945174747514805,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,16,301.23999,28.089990234375,0.17,0,1981-09-16,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.8545272403764805,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,17,301.38,28.2300048828125,0.17,0,1981-09-17,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.7145125919389805,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,18,301.32999,28.1799865722656,0.17,0,1981-09-18,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.7645309024858804,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,19,301.22998,28.07998046875,0.17,0,1981-09-19,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.8645370060014805,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,20,300.97998,27.82998046875,0.18,0,1981-09-20,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.1145370060014805,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,21,300.85001,27.7000061035156,0.17,0,1981-09-21,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.2445113712358804,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,22,300.85001,27.7000061035156,0.17,0,1981-09-22,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.2445113712358804,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,23,300.89999,27.7499938964844,0.18,0,1981-09-23,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.1945235782670807,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,24,300.91,27.7600036621094,0.17,0,1981-09-24,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-1.1845138126420807,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,25,301.35001,28.2000061035156,0.18,0,1981-09-25,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.7445113712358804,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,26,301.44998,28.2999816894531,0.17,0,1981-09-26,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.6445357852983804,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,27,301.41,28.2600036621094,0.17,0,1981-09-27,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.6845138126420807,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,28,301.38,28.2300048828125,0.17,0,1981-09-28,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.7145125919389805,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,29,301.35999,28.2099853515625,0.18,0,1981-09-29,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.7345321231889805,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,9,30,301.79999,28.6499877929688,0.18,0,1981-09-30,1981-Sep,-13.9238,121.915,29.679999336600304,2019-01-01,-0.2945296817826808,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,10,1,302.19,29.0400024414063,0.18,0,1981-10-01,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,0.0954849666548192,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,10,2,302.04999,28.8999877929688,0.17,0,1981-10-02,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.0445296817826808,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,10,3,301.32001,28.1700073242188,0.17,0,1981-10-03,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.7745101505326808,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,10,4,301.20999,28.0599914550781,0.17,0,1981-10-04,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.8845260196733804,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,10,5,301.16998,28.0199829101563,0.17,0,1981-10-05,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.9245345645951808,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,10,6,301.28998,28.1399780273438,0.17,0,1981-10-06,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.8045394474076808,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,10,7,301.22998,28.07998046875,0.17,0,1981-10-07,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.8645370060014805,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,10,8,301.57001,28.4200073242188,0.17,0,1981-10-08,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.5245101505326808,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,10,9,301.85999,28.7099853515625,0.17,0,1981-10-09,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.23453212318898053,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,10,10,301.82001,28.6700073242188,0.17,0,1981-10-10,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.2745101505326808,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,10,11,301.54999,28.3999877929688,0.17,0,1981-10-11,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.5445296817826808,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
1981,10,12,301.81,28.6599975585938,0.17,0,1981-10-12,1981-Oct,-13.9238,121.915,29.679999336600304,2019-01-01,-0.2845199161576808,0,0,1988,28.944517474751482,1985_to_1990,0,0,1,0,0
