sst,Latitude,Longitude,Date,Data_Type,Site,Reef_Site,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,year,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,degree_heating_week_mmm_from_sst,dhw_threshold,DHW_value,accum_DHW_12weeks
28.72,-21.9,113.97,2011-03-30,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.8690821282906924,0,0,1988,25.850917871709306,1985_to_1990,2.8690821282906924,0.4098688754700989,1,1.409868875470099,16.85965099543711
28.67,-21.9,113.97,2011-03-31,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.8190821282906953,0,0,1988,25.850917871709306,1985_to_1990,2.8190821282906953,0.4027260183272422,1,1.4027260183272423,16.866181607682005
29.01,-21.9,113.97,2011-04-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,3.159082128290695,1.0200006256252543,0.14571437508932203,1988,25.850917871709306,1985_to_1990,3.159082128290695,0.45129744689867074,1,1.4512974468986708,16.868630587273845
29.060000000000002,-21.9,113.97,2011-04-02,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,3.209082128290696,1.070000625625255,0.15285723223217929,1988,25.850917871709306,1985_to_1990,3.209082128290696,0.45844030404152797,1,1.458440304041528,16.880059158702416
28.89,-21.9,113.97,2011-04-03,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,3.039082128290694,0,0,1988,25.850917871709306,1985_to_1990,3.039082128290694,0.43415458975581345,1,1.4341545897558134,16.8857734444167
29.12,-21.9,113.97,2011-04-04,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,3.2690821282906946,1.1300006256252537,0.16142866080360768,1988,25.850917871709306,1985_to_1990,3.2690821282906946,0.46701173261295637,1,1.4670117326129564,16.8857734444167
28.79,-21.9,113.97,2011-04-05,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.9390821282906927,0,0,1988,25.850917871709306,1985_to_1990,2.9390821282906927,0.41986887547009893,1,1.419868875470099,16.878018342375885
28.77,-21.9,113.97,2011-04-06,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.919082128290693,0,0,1988,25.850917871709306,1985_to_1990,2.919082128290693,0.41701173261295615,1,1.417011732612956,16.877202015845274
28.53,-21.9,113.97,2011-04-07,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.6790821282906947,0,0,1988,25.850917871709306,1985_to_1990,2.6790821282906947,0.3827260183272421,1,1.382726018327242,16.873528546457518
28.54,-21.9,113.97,2011-04-08,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.6890821282906927,0,0,1988,25.850917871709306,1985_to_1990,2.6890821282906927,0.38415458975581324,1,1.3841545897558132,16.872099975028945
28.490000000000002,-21.9,113.97,2011-04-09,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.6390821282906956,0,0,1988,25.850917871709306,1985_to_1990,2.6390821282906956,0.3770117326129565,1,1.3770117326129565,16.864753036253436
28.45,-21.9,113.97,2011-04-10,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.599082128290693,0,0,1988,25.850917871709306,1985_to_1990,2.599082128290693,0.3712974468986704,1,1.3712974468986703,16.862099975028944
28.39,-21.9,113.97,2011-04-11,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.539082128290694,0,0,1988,25.850917871709306,1985_to_1990,2.539082128290694,0.362726018327242,1,1.362726018327242,16.850875485233026
28.75,-21.9,113.97,2011-04-12,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.8990821282906936,0,0,1988,25.850917871709306,1985_to_1990,2.8990821282906936,0.4141545897558134,1,1.4141545897558134,16.841283648498333
28.490000000000002,-21.9,113.97,2011-04-13,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.6390821282906956,0,0,1988,25.850917871709306,1985_to_1990,2.6390821282906956,0.3770117326129565,1,1.3770117326129565,16.824344872988128
28.310000000000002,-21.9,113.97,2011-04-14,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.459082128290696,0,0,1988,25.850917871709306,1985_to_1990,2.459082128290696,0.3512974468986708,1,1.3512974468986707,16.807814260743232
28.41,-21.9,113.97,2011-04-15,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.5590821282906937,0,0,1988,25.850917871709306,1985_to_1990,2.5590821282906937,0.36558316118438483,1,1.365583161184385,16.798222424008536
28.400000000000002,-21.9,113.97,2011-04-16,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.5490821282906957,0,0,1988,25.850917871709306,1985_to_1990,2.5490821282906957,0.36415458975581366,1,1.3641545897558136,16.77454895462078
28.17,-21.9,113.97,2011-04-17,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.3190821282906953,0,0,1988,25.850917871709306,1985_to_1990,2.3190821282906953,0.33129744689867074,1,1.3312974468986707,16.752712219926902
28.240000000000002,-21.9,113.97,2011-04-18,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.3890821282906956,0,0,1988,25.850917871709306,1985_to_1990,2.3890821282906956,0.3412974468986708,1,1.341297446898671,16.734140791355475
28.11,-21.9,113.97,2011-04-19,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.259082128290693,0,0,1988,25.850917871709306,1985_to_1990,2.259082128290693,0.32272601832724185,1,1.3227260183272418,16.714753036253434
28.17,-21.9,113.97,2011-04-20,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.3190821282906953,0,0,1988,25.850917871709306,1985_to_1990,2.3190821282906953,0.33129744689867074,1,1.3312974468986707,16.70046732196772
28.32,-21.9,113.97,2011-04-21,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.469082128290694,0,0,1988,25.850917871709306,1985_to_1990,2.469082128290694,0.352726018327242,1,1.352726018327242,16.704344872988127
28.36,-21.9,113.97,2011-04-22,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.509082128290693,0,0,1988,25.850917871709306,1985_to_1990,2.509082128290693,0.35844030404152755,1,1.3584403040415276,16.720671403600374
28.39,-21.9,113.97,2011-04-23,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.539082128290694,0,0,1988,25.850917871709306,1985_to_1990,2.539082128290694,0.362726018327242,1,1.362726018327242,16.71516119951874
28.27,-21.9,113.97,2011-04-24,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.419082128290693,0,0,1988,25.850917871709306,1985_to_1990,2.419082128290693,0.34558316118438476,1,1.3455831611843847,16.704548954620783
28.12,-21.9,113.97,2011-04-25,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,2.2690821282906946,0,0,1988,25.850917871709306,1985_to_1990,2.2690821282906946,0.3241545897558135,1,1.3241545897558136,16.689855077069762
