sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,BRS07_DHM
30.674703474967703,-14.121,123.5467277,1980-01-01,BRS07,GCM,30.788804133246824,1980-Jan,-0.11410065827912064,0
29.816826064011146,-14.121,123.5467277,1980-02-01,BRS07,GCM,30.788804133246824,1980-Feb,-0.9719780692356785,0
29.95740226007278,-14.121,123.5467277,1980-03-01,BRS07,GCM,30.788804133246824,1980-Mar,-0.8314018731740447,0
29.95463829040527,-14.121,123.5467277,1980-04-01,BRS07,GCM,30.788804133246824,1980-Apr,-0.8341658428415535,0
29.349056859170226,-14.121,123.5467277,1980-05-01,BRS07,GCM,30.788804133246824,1980-May,-1.4397472740765984,0
28.44092019399008,-14.121,123.5467277,1980-06-01,BRS07,GCM,30.788804133246824,1980-Jun,-2.347883939256743,0
27.13019980153729,-14.121,123.5467277,1980-07-01,BRS07,GCM,30.788804133246824,1980-Jul,-3.658604331709533,0
27.022671115013868,-14.121,123.5467277,1980-08-01,BRS07,GCM,30.788804133246824,1980-Aug,-3.7661330182329564,0
28.038996251424155,-14.121,123.5467277,1980-09-01,BRS07,GCM,30.788804133246824,1980-Sep,-2.7498078818226688,0
29.605174464564165,-14.121,123.5467277,1980-10-01,BRS07,GCM,30.788804133246824,1980-Oct,-1.1836296686826593,0
30.590224774678543,-14.121,123.5467277,1980-11-01,BRS07,GCM,30.788804133246824,1980-Nov,-0.19857935856828135,0
31.558720865557273,-14.121,123.5467277,1980-12-01,BRS07,GCM,30.788804133246824,1980-Dec,0.769916732310449,0.769916732310449
31.0945246911818,-14.121,123.5467277,1981-01-01,BRS07,GCM,30.788804133246824,1981-Jan,0.30572055793497555,1.0756372902454245
30.70831877844674,-14.121,123.5467277,1981-02-01,BRS07,GCM,30.788804133246824,1981-Feb,-0.08048535480008567,0
30.48853597333355,-14.121,123.5467277,1981-03-01,BRS07,GCM,30.788804133246824,1981-Mar,-0.3002681599132728,0
30.026689147949217,-14.121,123.5467277,1981-04-01,BRS07,GCM,30.788804133246824,1981-Apr,-0.7621149852976075,0
29.47780584519909,-14.121,123.5467277,1981-05-01,BRS07,GCM,30.788804133246824,1981-May,-1.3109982880477347,0
27.455054028828936,-14.121,123.5467277,1981-06-01,BRS07,GCM,30.788804133246824,1981-Jun,-3.333750104417888,0
27.048616470829128,-14.121,123.5467277,1981-07-01,BRS07,GCM,30.788804133246824,1981-Jul,-3.7401876624176964,0
27.30339001071068,-14.121,123.5467277,1981-08-01,BRS07,GCM,30.788804133246824,1981-Aug,-3.4854141225361452,0
28.041296641031906,-14.121,123.5467277,1981-09-01,BRS07,GCM,30.788804133246824,1981-Sep,-2.7475074922149183,0
29.062384574644028,-14.121,123.5467277,1981-10-01,BRS07,GCM,30.788804133246824,1981-Oct,-1.726419558602796,0
30.271700223286942,-14.121,123.5467277,1981-11-01,BRS07,GCM,30.788804133246824,1981-Nov,-0.5171039099598822,0
30.791071984075735,-14.121,123.5467277,1981-12-01,BRS07,GCM,30.788804133246824,1981-Dec,0.002267850828911122,0.002267850828911122
30.867228292649788,-14.121,123.5467277,1982-01-01,BRS07,GCM,30.788804133246824,1982-Jan,0.07842415940296377,0.08069201023187489
29.977730819157195,-14.121,123.5467277,1982-02-01,BRS07,GCM,30.788804133246824,1982-Feb,-0.8110733140896293,0
30.110409644342237,-14.121,123.5467277,1982-03-01,BRS07,GCM,30.788804133246824,1982-Mar,-0.678394488904587,0
29.49600747426351,-14.121,123.5467277,1982-04-01,BRS07,GCM,30.788804133246824,1982-Apr,-1.2927966589833133,0
28.98949715398974,-14.121,123.5467277,1982-05-01,BRS07,GCM,30.788804133246824,1982-May,-1.7993069792570857,0
27.802597236633293,-14.121,123.5467277,1982-06-01,BRS07,GCM,30.788804133246824,1982-Jun,-2.986206896613531,0
26.853726540842366,-14.121,123.5467277,1982-07-01,BRS07,GCM,30.788804133246824,1982-Jul,-3.9350775924044576,0
26.881017807991274,-14.121,123.5467277,1982-08-01,BRS07,GCM,30.788804133246824,1982-Aug,-3.9077863252555503,0
27.841603406270345,-14.121,123.5467277,1982-09-01,BRS07,GCM,30.788804133246824,1982-Sep,-2.9472007269764795,0
28.700080010198782,-14.121,123.5467277,1982-10-01,BRS07,GCM,30.788804133246824,1982-Oct,-2.088724123048042,0
29.860090319315592,-14.121,123.5467277,1982-11-01,BRS07,GCM,30.788804133246824,1982-Nov,-0.9287138139312319,0
30.817166113084358,-14.121,123.5467277,1982-12-01,BRS07,GCM,30.788804133246824,1982-Dec,0.02836197983753408,0.02836197983753408
30.940339672950014,-14.121,123.5467277,1983-01-01,BRS07,GCM,30.788804133246824,1983-Jan,0.15153553970318967,0.17989751954072375
29.67057568686349,-14.121,123.5467277,1983-02-01,BRS07,GCM,30.788804133246824,1983-Feb,-1.118228446383334,0
28.960511361399004,-14.121,123.5467277,1983-03-01,BRS07,GCM,30.788804133246824,1983-Mar,-1.8282927718478206,0
29.570435269673656,-14.121,123.5467277,1983-04-01,BRS07,GCM,30.788804133246824,1983-Apr,-1.2183688635731684,0
29.167228268038837,-14.121,123.5467277,1983-05-01,BRS07,GCM,30.788804133246824,1983-May,-1.621575865207987,0
27.59015426635742,-14.121,123.5467277,1983-06-01,BRS07,GCM,30.788804133246824,1983-Jun,-3.1986498668894043,0
26.194212021366244,-14.121,123.5467277,1983-07-01,BRS07,GCM,30.788804133246824,1983-Jul,-4.59459211188058,0
