sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,SCOTTSL2_DHM
29.288846153846155,-14.1884,121.799,1985-01-01,SCOTTSL2,NOAA,29.735618907894732,1985-Jan,-0.4467727540485775,0
29.42857142857143,-14.1884,121.799,1985-02-01,SCOTTSL2,NOAA,29.735618907894732,1985-Feb,-0.3070474793233018,0
28.995483870967742,-14.1884,121.799,1985-03-01,SCOTTSL2,NOAA,29.735618907894732,1985-Mar,-0.7401350369269899,0
29.605333333333334,-14.1884,121.799,1985-04-01,SCOTTSL2,NOAA,29.735618907894732,1985-Apr,-0.13028557456139822,0
29.675806451612903,-14.1884,121.799,1985-05-01,SCOTTSL2,NOAA,29.735618907894732,1985-May,-0.059812456281829185,0
28.298666666666666,-14.1884,121.799,1985-06-01,SCOTTSL2,NOAA,29.735618907894732,1985-Jun,-1.4369522412280666,0
26.68774193548387,-14.1884,121.799,1985-07-01,SCOTTSL2,NOAA,29.735618907894732,1985-Jul,-3.0478769724108616,0
25.95193548387097,-14.1884,121.799,1985-08-01,SCOTTSL2,NOAA,29.735618907894732,1985-Aug,-3.7836834240237636,0
27.129,-14.1884,121.799,1985-09-01,SCOTTSL2,NOAA,29.735618907894732,1985-Sep,-2.606618907894731,0
27.873225806451615,-14.1884,121.799,1985-10-01,SCOTTSL2,NOAA,29.735618907894732,1985-Oct,-1.8623931014431179,0
28.734333333333332,-14.1884,121.799,1985-11-01,SCOTTSL2,NOAA,29.735618907894732,1985-Nov,-1.0012855745614004,0
28.800645161290323,-14.1884,121.799,1985-12-01,SCOTTSL2,NOAA,29.735618907894732,1985-Dec,-0.9349737466044097,0
30.121290322580645,-14.1884,121.799,1986-01-01,SCOTTSL2,NOAA,29.735618907894732,1986-Jan,0.3856714146859126,0.3856714146859126
29.774285714285714,-14.1884,121.799,1986-02-01,SCOTTSL2,NOAA,29.735618907894732,1986-Feb,0.038666806390981634,0.42433822107689423
30.011290322580646,-14.1884,121.799,1986-03-01,SCOTTSL2,NOAA,29.735618907894732,1986-Mar,0.27567141468591316,0.7000096357628074
30.266333333333332,-14.1884,121.799,1986-04-01,SCOTTSL2,NOAA,29.735618907894732,1986-Apr,0.5307144254385996,1.230724061201407
29.426451612903225,-14.1884,121.799,1986-05-01,SCOTTSL2,NOAA,29.735618907894732,1986-May,-0.3091672949915072,0
27.534,-14.1884,121.799,1986-06-01,SCOTTSL2,NOAA,29.735618907894732,1986-Jun,-2.2016189078947335,0
26.686774193548388,-14.1884,121.799,1986-07-01,SCOTTSL2,NOAA,29.735618907894732,1986-Jul,-3.0488447143463446,0
25.46451612903226,-14.1884,121.799,1986-08-01,SCOTTSL2,NOAA,29.735618907894732,1986-Aug,-4.271102778862474,0
26.954333333333334,-14.1884,121.799,1986-09-01,SCOTTSL2,NOAA,29.735618907894732,1986-Sep,-2.781285574561398,0
27.178709677419356,-14.1884,121.799,1986-10-01,SCOTTSL2,NOAA,29.735618907894732,1986-Oct,-2.5569092304753767,0
29.032333333333334,-14.1884,121.799,1986-11-01,SCOTTSL2,NOAA,29.735618907894732,1986-Nov,-0.7032855745613986,0
29.63064516129032,-14.1884,121.799,1986-12-01,SCOTTSL2,NOAA,29.735618907894732,1986-Dec,-0.10497374660441139,0
30.013870967741937,-14.1884,121.799,1987-01-01,SCOTTSL2,NOAA,29.735618907894732,1987-Jan,0.2782520598472047,0.2782520598472047
28.000714285714285,-14.1884,121.799,1987-02-01,SCOTTSL2,NOAA,29.735618907894732,1987-Feb,-1.7349046221804478,0
29.149032258064516,-14.1884,121.799,1987-03-01,SCOTTSL2,NOAA,29.735618907894732,1987-Mar,-0.5865866498302168,0
28.947333333333333,-14.1884,121.799,1987-04-01,SCOTTSL2,NOAA,29.735618907894732,1987-Apr,-0.7882855745613995,0
28.70258064516129,-14.1884,121.799,1987-05-01,SCOTTSL2,NOAA,29.735618907894732,1987-May,-1.0330382627334416,0
28.27166666666667,-14.1884,121.799,1987-06-01,SCOTTSL2,NOAA,29.735618907894732,1987-Jun,-1.4639522412280641,0
26.88967741935484,-14.1884,121.799,1987-07-01,SCOTTSL2,NOAA,29.735618907894732,1987-Jul,-2.845941488539893,0
26.21709677419355,-14.1884,121.799,1987-08-01,SCOTTSL2,NOAA,29.735618907894732,1987-Aug,-3.5185221337011825,0
26.457666666666668,-14.1884,121.799,1987-09-01,SCOTTSL2,NOAA,29.735618907894732,1987-Sep,-3.277952241228064,0
26.996451612903225,-14.1884,121.799,1987-10-01,SCOTTSL2,NOAA,29.735618907894732,1987-Oct,-2.739167294991507,0
28.556333333333335,-14.1884,121.799,1987-11-01,SCOTTSL2,NOAA,29.735618907894732,1987-Nov,-1.1792855745613977,0
28.799032258064514,-14.1884,121.799,1987-12-01,SCOTTSL2,NOAA,29.735618907894732,1987-Dec,-0.9365866498302182,0
29.495483870967742,-14.1884,121.799,1988-01-01,SCOTTSL2,NOAA,29.735618907894732,1988-Jan,-0.2401350369269899,0
29.697586206896553,-14.1884,121.799,1988-02-01,SCOTTSL2,NOAA,29.735618907894732,1988-Feb,-0.03803270099817979,0
30.77258064516129,-14.1884,121.799,1988-03-01,SCOTTSL2,NOAA,29.735618907894732,1988-Mar,1.0369617372665587,1.0369617372665587
29.607,-14.1884,121.799,1988-04-01,SCOTTSL2,NOAA,29.735618907894732,1988-Apr,-0.12861890789473307,0
29.76483870967742,-14.1884,121.799,1988-05-01,SCOTTSL2,NOAA,29.735618907894732,1988-May,0.029219801782687682,0.029219801782687682
28.36766666666667,-14.1884,121.799,1988-06-01,SCOTTSL2,NOAA,29.735618907894732,1988-Jun,-1.367952241228064,0
27.10516129032258,-14.1884,121.799,1988-07-01,SCOTTSL2,NOAA,29.735618907894732,1988-Jul,-2.6304576175721515,0
