sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,SCOTT_SL4_DHM
29.776774193548388,-14.0237,121.8604,1988-05-01,SCOTT_SL4,NOAA,29.783430521091812,1988-May,-0.006656327543424823,0
28.182666666666666,-14.0237,121.8604,1988-06-01,SCOTT_SL4,NOAA,29.783430521091812,1988-Jun,-1.6007638544251463,0
27.008387096774193,-14.0237,121.8604,1988-07-01,SCOTT_SL4,NOAA,29.783430521091812,1988-Jul,-2.7750434243176194,0
26.89483870967742,-14.0237,121.8604,1988-08-01,SCOTT_SL4,NOAA,29.783430521091812,1988-Aug,-2.8885918114143934,0
26.978,-14.0237,121.8604,1988-09-01,SCOTT_SL4,NOAA,29.783430521091812,1988-Sep,-2.805430521091811,0
29.608064516129033,-14.0237,121.8604,1988-10-01,SCOTT_SL4,NOAA,29.783430521091812,1988-Oct,-0.175366004962779,0
29.643666666666668,-14.0237,121.8604,1988-11-01,SCOTT_SL4,NOAA,29.783430521091812,1988-Nov,-0.13976385442514427,0
28.678064516129034,-14.0237,121.8604,1988-12-01,SCOTT_SL4,NOAA,29.783430521091812,1988-Dec,-1.1053660049627787,0
30.181290322580644,-14.0237,121.8604,1989-01-01,SCOTT_SL4,NOAA,29.783430521091812,1989-Jan,0.39785980148883127,0.39785980148883127
30.29714285714286,-14.0237,121.8604,1989-02-01,SCOTT_SL4,NOAA,29.783430521091812,1989-Feb,0.5137123360510465,0.9115721375398778
28.781612903225806,-14.0237,121.8604,1989-03-01,SCOTT_SL4,NOAA,29.783430521091812,1989-Mar,-1.0018176178660063,0
29.624333333333333,-14.0237,121.8604,1989-04-01,SCOTT_SL4,NOAA,29.783430521091812,1989-Apr,-0.15909718775847992,0
28.696129032258064,-14.0237,121.8604,1989-05-01,SCOTT_SL4,NOAA,29.783430521091812,1989-May,-1.0873014888337487,0
28.186333333333334,-14.0237,121.8604,1989-06-01,SCOTT_SL4,NOAA,29.783430521091812,1989-Jun,-1.5970971877584788,0
26.846774193548388,-14.0237,121.8604,1989-07-01,SCOTT_SL4,NOAA,29.783430521091812,1989-Jul,-2.9366563275434245,0
26.681290322580644,-14.0237,121.8604,1989-08-01,SCOTT_SL4,NOAA,29.783430521091812,1989-Aug,-3.1021401985111687,0
27.438,-14.0237,121.8604,1989-09-01,SCOTT_SL4,NOAA,29.783430521091812,1989-Sep,-2.3454305210918136,0
28.70935483870968,-14.0237,121.8604,1989-10-01,SCOTT_SL4,NOAA,29.783430521091812,1989-Oct,-1.0740756823821336,0
29.195333333333334,-14.0237,121.8604,1989-11-01,SCOTT_SL4,NOAA,29.783430521091812,1989-Nov,-0.5880971877584784,0
29.383548387096774,-14.0237,121.8604,1989-12-01,SCOTT_SL4,NOAA,29.783430521091812,1989-Dec,-0.3998821339950389,0
29.550645161290323,-14.0237,121.8604,1990-01-01,SCOTT_SL4,NOAA,29.783430521091812,1990-Jan,-0.23278535980148973,0
29.712857142857143,-14.0237,121.8604,1990-02-01,SCOTT_SL4,NOAA,29.783430521091812,1990-Feb,-0.0705733782346698,0
29.853870967741937,-14.0237,121.8604,1990-03-01,SCOTT_SL4,NOAA,29.783430521091812,1990-Mar,0.0704404466501245,0.0704404466501245
30.48966666666667,-14.0237,121.8604,1990-04-01,SCOTT_SL4,NOAA,29.783430521091812,1990-Apr,0.7062361455748558,0.7766765922249803
29.044516129032257,-14.0237,121.8604,1990-05-01,SCOTT_SL4,NOAA,29.783430521091812,1990-May,-0.7389143920595558,0
27.565333333333335,-14.0237,121.8604,1990-06-01,SCOTT_SL4,NOAA,29.783430521091812,1990-Jun,-2.2180971877584774,0
26.801290322580645,-14.0237,121.8604,1990-07-01,SCOTT_SL4,NOAA,29.783430521091812,1990-Jul,-2.9821401985111677,0
26.684838709677418,-14.0237,121.8604,1990-08-01,SCOTT_SL4,NOAA,29.783430521091812,1990-Aug,-3.098591811414394,0
27.437,-14.0237,121.8604,1990-09-01,SCOTT_SL4,NOAA,29.783430521091812,1990-Sep,-2.3464305210918113,0
28.53483870967742,-14.0237,121.8604,1990-10-01,SCOTT_SL4,NOAA,29.783430521091812,1990-Oct,-1.2485918114143928,0
31.402333333333335,-14.0237,121.8604,1990-11-01,SCOTT_SL4,NOAA,29.783430521091812,1990-Nov,1.6189028122415223,1.6189028122415223
30.149677419354838,-14.0237,121.8604,1990-12-01,SCOTT_SL4,NOAA,29.783430521091812,1990-Dec,0.36624689826302514,1.9851497105045475
29.963870967741936,-14.0237,121.8604,1991-01-01,SCOTT_SL4,NOAA,29.783430521091812,1991-Jan,0.18044044665012393,2.1655901571546714
28.220714285714287,-14.0237,121.8604,1991-02-01,SCOTT_SL4,NOAA,29.783430521091812,1991-Feb,-1.5627162353775255,0
29.503870967741936,-14.0237,121.8604,1991-03-01,SCOTT_SL4,NOAA,29.783430521091812,1991-Mar,-0.2795595533498769,0
28.986333333333334,-14.0237,121.8604,1991-04-01,SCOTT_SL4,NOAA,29.783430521091812,1991-Apr,-0.797097187758478,0
27.938387096774193,-14.0237,121.8604,1991-05-01,SCOTT_SL4,NOAA,29.783430521091812,1991-May,-1.8450434243176197,0
27.746,-14.0237,121.8604,1991-06-01,SCOTT_SL4,NOAA,29.783430521091812,1991-Jun,-2.0374305210918138,0
26.476451612903226,-14.0237,121.8604,1991-07-01,SCOTT_SL4,NOAA,29.783430521091812,1991-Jul,-3.3069789081885865,0
26.25516129032258,-14.0237,121.8604,1991-08-01,SCOTT_SL4,NOAA,29.783430521091812,1991-Aug,-3.528269230769233,0
26.563,-14.0237,121.8604,1991-09-01,SCOTT_SL4,NOAA,29.783430521091812,1991-Sep,-3.2204305210918136,0
28.11225806451613,-14.0237,121.8604,1991-10-01,SCOTT_SL4,NOAA,29.783430521091812,1991-Oct,-1.6711724565756825,0
28.452666666666666,-14.0237,121.8604,1991-11-01,SCOTT_SL4,NOAA,29.783430521091812,1991-Nov,-1.3307638544251468,0
29.07548387096774,-14.0237,121.8604,1991-12-01,SCOTT_SL4,NOAA,29.783430521091812,1991-Dec,-0.7079466501240717,0
29.599032258064515,-14.0237,121.8604,1992-01-01,SCOTT_SL4,NOAA,29.783430521091812,1992-Jan,-0.18439826302729756,0
30.066206896551723,-14.0237,121.8604,1992-02-01,SCOTT_SL4,NOAA,29.783430521091812,1992-Feb,0.2827763754599104,0.2827763754599104
30.496774193548386,-14.0237,121.8604,1992-03-01,SCOTT_SL4,NOAA,29.783430521091812,1992-Mar,0.713343672456574,0.9961200479164845
30.676000000000002,-14.0237,121.8604,1992-04-01,SCOTT_SL4,NOAA,29.783430521091812,1992-Apr,0.8925694789081895,1.888689526824674
30.054193548387097,-14.0237,121.8604,1992-05-01,SCOTT_SL4,NOAA,29.783430521091812,1992-May,0.2707630272952848,2.1594525541199587
28.231333333333332,-14.0237,121.8604,1992-06-01,SCOTT_SL4,NOAA,29.783430521091812,1992-Jun,-1.5520971877584806,0
27.140645161290323,-14.0237,121.8604,1992-07-01,SCOTT_SL4,NOAA,29.783430521091812,1992-Jul,-2.64278535980149,0
26.58967741935484,-14.0237,121.8604,1992-08-01,SCOTT_SL4,NOAA,29.783430521091812,1992-Aug,-3.1937531017369736,0
26.964,-14.0237,121.8604,1992-09-01,SCOTT_SL4,NOAA,29.783430521091812,1992-Sep,-2.819430521091814,0
28.349032258064515,-14.0237,121.8604,1992-10-01,SCOTT_SL4,NOAA,29.783430521091812,1992-Oct,-1.4343982630272976,0
29.540333333333333,-14.0237,121.8604,1992-11-01,SCOTT_SL4,NOAA,29.783430521091812,1992-Nov,-0.24309718775847955,0
29.05516129032258,-14.0237,121.8604,1992-12-01,SCOTT_SL4,NOAA,29.783430521091812,1992-Dec,-0.7282692307692322,0
29.33774193548387,-14.0237,121.8604,1993-01-01,SCOTT_SL4,NOAA,29.783430521091812,1993-Jan,-0.4456885856079431,0
28.05607142857143,-14.0237,121.8604,1993-02-01,SCOTT_SL4,NOAA,29.783430521091812,1993-Feb,-1.727359092520384,0
29.363548387096774,-14.0237,121.8604,1993-03-01,SCOTT_SL4,NOAA,29.783430521091812,1993-Mar,-0.4198821339950385,0
29.442333333333334,-14.0237,121.8604,1993-04-01,SCOTT_SL4,NOAA,29.783430521091812,1993-Apr,-0.3410971877584785,0
28.724193548387095,-14.0237,121.8604,1993-05-01,SCOTT_SL4,NOAA,29.783430521091812,1993-May,-1.059236972704717,0
27.508666666666667,-14.0237,121.8604,1993-06-01,SCOTT_SL4,NOAA,29.783430521091812,1993-Jun,-2.274763854425146,0
26.49258064516129,-14.0237,121.8604,1993-07-01,SCOTT_SL4,NOAA,29.783430521091812,1993-Jul,-3.2908498759305225,0
26.366774193548387,-14.0237,121.8604,1993-08-01,SCOTT_SL4,NOAA,29.783430521091812,1993-Aug,-3.416656327543425,0
26.884666666666668,-14.0237,121.8604,1993-09-01,SCOTT_SL4,NOAA,29.783430521091812,1993-Sep,-2.8987638544251446,0
27.86741935483871,-14.0237,121.8604,1993-10-01,SCOTT_SL4,NOAA,29.783430521091812,1993-Oct,-1.916011166253103,0
28.882,-14.0237,121.8604,1993-11-01,SCOTT_SL4,NOAA,29.783430521091812,1993-Nov,-0.901430521091811,0
29.738709677419354,-14.0237,121.8604,1993-12-01,SCOTT_SL4,NOAA,29.783430521091812,1993-Dec,-0.04472084367245799,0
30.140645161290323,-14.0237,121.8604,1994-01-01,SCOTT_SL4,NOAA,29.783430521091812,1994-Jan,0.3572146401985101,0.3572146401985101
30.39392857142857,-14.0237,121.8604,1994-02-01,SCOTT_SL4,NOAA,29.783430521091812,1994-Feb,0.6104980503367585,0.9677126905352686
29.29483870967742,-14.0237,121.8604,1994-03-01,SCOTT_SL4,NOAA,29.783430521091812,1994-Mar,-0.48859181141439123,0
29.198333333333334,-14.0237,121.8604,1994-04-01,SCOTT_SL4,NOAA,29.783430521091812,1994-Apr,-0.5850971877584783,0
28.191612903225806,-14.0237,121.8604,1994-05-01,SCOTT_SL4,NOAA,29.783430521091812,1994-May,-1.5918176178660062,0
27.329,-14.0237,121.8604,1994-06-01,SCOTT_SL4,NOAA,29.783430521091812,1994-Jun,-2.454430521091812,0
26.025161290322583,-14.0237,121.8604,1994-07-01,SCOTT_SL4,NOAA,29.783430521091812,1994-Jul,-3.75826923076923,0
25.308064516129033,-14.0237,121.8604,1994-08-01,SCOTT_SL4,NOAA,29.783430521091812,1994-Aug,-4.47536600496278,0
26.789,-14.0237,121.8604,1994-09-01,SCOTT_SL4,NOAA,29.783430521091812,1994-Sep,-2.994430521091811,0
27.776451612903227,-14.0237,121.8604,1994-10-01,SCOTT_SL4,NOAA,29.783430521091812,1994-Oct,-2.006978908188586,0
29.335666666666665,-14.0237,121.8604,1994-11-01,SCOTT_SL4,NOAA,29.783430521091812,1994-Nov,-0.44776385442514766,0
30.25548387096774,-14.0237,121.8604,1994-12-01,SCOTT_SL4,NOAA,29.783430521091812,1994-Dec,0.47205334987592806,0.47205334987592806
29.75193548387097,-14.0237,121.8604,1995-01-01,SCOTT_SL4,NOAA,29.783430521091812,1995-Jan,-0.0314950372208429,0
29.292142857142856,-14.0237,121.8604,1995-02-01,SCOTT_SL4,NOAA,29.783430521091812,1995-Feb,-0.49128766394895607,0
29.126129032258063,-14.0237,121.8604,1995-03-01,SCOTT_SL4,NOAA,29.783430521091812,1995-Mar,-0.657301488833749,0
29.83866666666667,-14.0237,121.8604,1995-04-01,SCOTT_SL4,NOAA,29.783430521091812,1995-Apr,0.05523614557485601,0.05523614557485601
29.090645161290322,-14.0237,121.8604,1995-05-01,SCOTT_SL4,NOAA,29.783430521091812,1995-May,-0.6927853598014906,0
27.204333333333334,-14.0237,121.8604,1995-06-01,SCOTT_SL4,NOAA,29.783430521091812,1995-Jun,-2.579097187758478,0
26.039677419354838,-14.0237,121.8604,1995-07-01,SCOTT_SL4,NOAA,29.783430521091812,1995-Jul,-3.7437531017369743,0
25.84193548387097,-14.0237,121.8604,1995-08-01,SCOTT_SL4,NOAA,29.783430521091812,1995-Aug,-3.941495037220843,0
27.120333333333335,-14.0237,121.8604,1995-09-01,SCOTT_SL4,NOAA,29.783430521091812,1995-Sep,-2.6630971877584777,0
27.891290322580645,-14.0237,121.8604,1995-10-01,SCOTT_SL4,NOAA,29.783430521091812,1995-Oct,-1.8921401985111679,0
29.376333333333335,-14.0237,121.8604,1995-11-01,SCOTT_SL4,NOAA,29.783430521091812,1995-Nov,-0.4070971877584775,0
28.769032258064517,-14.0237,121.8604,1995-12-01,SCOTT_SL4,NOAA,29.783430521091812,1995-Dec,-1.0143982630272959,0
29.067096774193548,-14.0237,121.8604,1996-01-01,SCOTT_SL4,NOAA,29.783430521091812,1996-Jan,-0.7163337468982647,0
29.50896551724138,-14.0237,121.8604,1996-02-01,SCOTT_SL4,NOAA,29.783430521091812,1996-Feb,-0.27446500385043393,0
29.24,-14.0237,121.8604,1996-03-01,SCOTT_SL4,NOAA,29.783430521091812,1996-Mar,-0.543430521091814,0
29.326999999999998,-14.0237,121.8604,1996-04-01,SCOTT_SL4,NOAA,29.783430521091812,1996-Apr,-0.45643052109181426,0
28.60741935483871,-14.0237,121.8604,1996-05-01,SCOTT_SL4,NOAA,29.783430521091812,1996-May,-1.176011166253101,0
27.684,-14.0237,121.8604,1996-06-01,SCOTT_SL4,NOAA,29.783430521091812,1996-Jun,-2.0994305210918114,0
27.026451612903227,-14.0237,121.8604,1996-07-01,SCOTT_SL4,NOAA,29.783430521091812,1996-Jul,-2.756978908188586,0
26.806129032258063,-14.0237,121.8604,1996-08-01,SCOTT_SL4,NOAA,29.783430521091812,1996-Aug,-2.9773014888337492,0
27.360666666666667,-14.0237,121.8604,1996-09-01,SCOTT_SL4,NOAA,29.783430521091812,1996-Sep,-2.4227638544251455,0
28.630967741935482,-14.0237,121.8604,1996-10-01,SCOTT_SL4,NOAA,29.783430521091812,1996-Oct,-1.1524627791563304,0
29.774333333333335,-14.0237,121.8604,1996-11-01,SCOTT_SL4,NOAA,29.783430521091812,1996-Nov,-0.009097187758477787,0
29.365161290322582,-14.0237,121.8604,1996-12-01,SCOTT_SL4,NOAA,29.783430521091812,1996-Dec,-0.41826923076922995,0
28.754193548387097,-14.0237,121.8604,1997-01-01,SCOTT_SL4,NOAA,29.783430521091812,1997-Jan,-1.029236972704716,0
28.4725,-14.0237,121.8604,1997-02-01,SCOTT_SL4,NOAA,29.783430521091812,1997-Feb,-1.3109305210918123,0
29.06483870967742,-14.0237,121.8604,1997-03-01,SCOTT_SL4,NOAA,29.783430521091812,1997-Mar,-0.7185918114143917,0
29.809,-14.0237,121.8604,1997-04-01,SCOTT_SL4,NOAA,29.783430521091812,1997-Apr,0.025569478908188614,0.025569478908188614
28.751290322580644,-14.0237,121.8604,1997-05-01,SCOTT_SL4,NOAA,29.783430521091812,1997-May,-1.0321401985111684,0
27.761666666666667,-14.0237,121.8604,1997-06-01,SCOTT_SL4,NOAA,29.783430521091812,1997-Jun,-2.0217638544251457,0
26.368709677419353,-14.0237,121.8604,1997-07-01,SCOTT_SL4,NOAA,29.783430521091812,1997-Jul,-3.414720843672459,0
26.22193548387097,-14.0237,121.8604,1997-08-01,SCOTT_SL4,NOAA,29.783430521091812,1997-Aug,-3.561495037220844,0
26.702666666666666,-14.0237,121.8604,1997-09-01,SCOTT_SL4,NOAA,29.783430521091812,1997-Sep,-3.0807638544251468,0
27.87709677419355,-14.0237,121.8604,1997-10-01,SCOTT_SL4,NOAA,29.783430521091812,1997-Oct,-1.9063337468982624,0
29.130666666666666,-14.0237,121.8604,1997-11-01,SCOTT_SL4,NOAA,29.783430521091812,1997-Nov,-0.652763854425146,0
30.170967741935485,-14.0237,121.8604,1997-12-01,SCOTT_SL4,NOAA,29.783430521091812,1997-Dec,0.38753722084367226,0.38753722084367226
29.411612903225805,-14.0237,121.8604,1998-01-01,SCOTT_SL4,NOAA,29.783430521091812,1998-Jan,-0.3718176178660073,0
29.919642857142858,-14.0237,121.8604,1998-02-01,SCOTT_SL4,NOAA,29.783430521091812,1998-Feb,0.1362123360510452,0.1362123360510452
30.935806451612905,-14.0237,121.8604,1998-03-01,SCOTT_SL4,NOAA,29.783430521091812,1998-Mar,1.1523759305210923,1.2885882665721375
30.880333333333333,-14.0237,121.8604,1998-04-01,SCOTT_SL4,NOAA,29.783430521091812,1998-Apr,1.0969028122415203,2.385491078813658
29.606774193548386,-14.0237,121.8604,1998-05-01,SCOTT_SL4,NOAA,29.783430521091812,1998-May,-0.17665632754342653,0
28.510666666666665,-14.0237,121.8604,1998-06-01,SCOTT_SL4,NOAA,29.783430521091812,1998-Jun,-1.272763854425147,0
27.6541935483871,-14.0237,121.8604,1998-07-01,SCOTT_SL4,NOAA,29.783430521091812,1998-Jul,-2.129236972704714,0
27.733225806451614,-14.0237,121.8604,1998-08-01,SCOTT_SL4,NOAA,29.783430521091812,1998-Aug,-2.0502047146401985,0
28.122,-14.0237,121.8604,1998-09-01,SCOTT_SL4,NOAA,29.783430521091812,1998-Sep,-1.6614305210918126,0
29.33483870967742,-14.0237,121.8604,1998-10-01,SCOTT_SL4,NOAA,29.783430521091812,1998-Oct,-0.4485918114143921,0
30.097666666666665,-14.0237,121.8604,1998-11-01,SCOTT_SL4,NOAA,29.783430521091812,1998-Nov,0.3142361455748528,0.3142361455748528
29.420967741935485,-14.0237,121.8604,1998-12-01,SCOTT_SL4,NOAA,29.783430521091812,1998-Dec,-0.36246277915632774,0
29.822903225806453,-14.0237,121.8604,1999-01-01,SCOTT_SL4,NOAA,29.783430521091812,1999-Jan,0.03947270471464037,0.03947270471464037
29.2775,-14.0237,121.8604,1999-02-01,SCOTT_SL4,NOAA,29.783430521091812,1999-Feb,-0.5059305210918126,0
29.311612903225807,-14.0237,121.8604,1999-03-01,SCOTT_SL4,NOAA,29.783430521091812,1999-Mar,-0.4718176178660052,0
29.229666666666667,-14.0237,121.8604,1999-04-01,SCOTT_SL4,NOAA,29.783430521091812,1999-Apr,-0.5537638544251458,0
28.46290322580645,-14.0237,121.8604,1999-05-01,SCOTT_SL4,NOAA,29.783430521091812,1999-May,-1.3205272952853626,0
28,-14.0237,121.8604,1999-06-01,SCOTT_SL4,NOAA,29.783430521091812,1999-Jun,-1.7834305210918124,0
26.91774193548387,-14.0237,121.8604,1999-07-01,SCOTT_SL4,NOAA,29.783430521091812,1999-Jul,-2.8656885856079413,0
26.49483870967742,-14.0237,121.8604,1999-08-01,SCOTT_SL4,NOAA,29.783430521091812,1999-Aug,-3.288591811414392,0
27.503333333333334,-14.0237,121.8604,1999-09-01,SCOTT_SL4,NOAA,29.783430521091812,1999-Sep,-2.2800971877584786,0
28.801935483870967,-14.0237,121.8604,1999-10-01,SCOTT_SL4,NOAA,29.783430521091812,1999-Oct,-0.9814950372208457,0
29.520666666666667,-14.0237,121.8604,1999-11-01,SCOTT_SL4,NOAA,29.783430521091812,1999-Nov,-0.2627638544251454,0
29.238064516129032,-14.0237,121.8604,1999-12-01,SCOTT_SL4,NOAA,29.783430521091812,1999-Dec,-0.54536600496278,0
29.08290322580645,-14.0237,121.8604,2000-01-01,SCOTT_SL4,NOAA,29.783430521091812,2000-Jan,-0.7005272952853616,0
29.035862068965518,-14.0237,121.8604,2000-02-01,SCOTT_SL4,NOAA,29.783430521091812,2000-Feb,-0.7475684521262949,0
29.390645161290323,-14.0237,121.8604,2000-03-01,SCOTT_SL4,NOAA,29.783430521091812,2000-Mar,-0.3927853598014899,0
29.303333333333335,-14.0237,121.8604,2000-04-01,SCOTT_SL4,NOAA,29.783430521091812,2000-Apr,-0.4800971877584779,0
28.253548387096775,-14.0237,121.8604,2000-05-01,SCOTT_SL4,NOAA,29.783430521091812,2000-May,-1.529882133995038,0
26.715,-14.0237,121.8604,2000-06-01,SCOTT_SL4,NOAA,29.783430521091812,2000-Jun,-3.0684305210918126,0
26.42451612903226,-14.0237,121.8604,2000-07-01,SCOTT_SL4,NOAA,29.783430521091812,2000-Jul,-3.3589143920595532,0
26.226129032258065,-14.0237,121.8604,2000-08-01,SCOTT_SL4,NOAA,29.783430521091812,2000-Aug,-3.5573014888337475,0
27.186,-14.0237,121.8604,2000-09-01,SCOTT_SL4,NOAA,29.783430521091812,2000-Sep,-2.5974305210918125,0
28.69741935483871,-14.0237,121.8604,2000-10-01,SCOTT_SL4,NOAA,29.783430521091812,2000-Oct,-1.0860111662531011,0
28.939666666666668,-14.0237,121.8604,2000-11-01,SCOTT_SL4,NOAA,29.783430521091812,2000-Nov,-0.8437638544251449,0
28.321935483870966,-14.0237,121.8604,2000-12-01,SCOTT_SL4,NOAA,29.783430521091812,2000-Dec,-1.4614950372208462,0
29.91,-14.0237,121.8604,2001-01-01,SCOTT_SL4,NOAA,29.783430521091812,2001-Jan,0.1265694789081877,0.1265694789081877
28.9525,-14.0237,121.8604,2001-02-01,SCOTT_SL4,NOAA,29.783430521091812,2001-Feb,-0.8309305210918119,0
28.637096774193548,-14.0237,121.8604,2001-03-01,SCOTT_SL4,NOAA,29.783430521091812,2001-Mar,-1.1463337468982644,0
29.468666666666667,-14.0237,121.8604,2001-04-01,SCOTT_SL4,NOAA,29.783430521091812,2001-Apr,-0.314763854425145,0
28.88064516129032,-14.0237,121.8604,2001-05-01,SCOTT_SL4,NOAA,29.783430521091812,2001-May,-0.9027853598014914,0
27.649,-14.0237,121.8604,2001-06-01,SCOTT_SL4,NOAA,29.783430521091812,2001-Jun,-2.1344305210918115,0
26.745483870967742,-14.0237,121.8604,2001-07-01,SCOTT_SL4,NOAA,29.783430521091812,2001-Jul,-3.03794665012407,0
26.338064516129034,-14.0237,121.8604,2001-08-01,SCOTT_SL4,NOAA,29.783430521091812,2001-Aug,-3.4453660049627786,0
27.167,-14.0237,121.8604,2001-09-01,SCOTT_SL4,NOAA,29.783430521091812,2001-Sep,-2.616430521091811,0
28.137096774193548,-14.0237,121.8604,2001-10-01,SCOTT_SL4,NOAA,29.783430521091812,2001-Oct,-1.6463337468982644,0
28.404666666666667,-14.0237,121.8604,2001-11-01,SCOTT_SL4,NOAA,29.783430521091812,2001-Nov,-1.378763854425145,0
29.128709677419355,-14.0237,121.8604,2001-12-01,SCOTT_SL4,NOAA,29.783430521091812,2001-Dec,-0.6547208436724574,0
