sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,SCOTT_SS3_DHM
29.022591744699785,-13.6369,122.0267,1983-05-01,SCOTT_SS3,GCM,30.391706731832727,1983-May,-1.3691149871329422,0
27.713287353515625,-13.6369,122.0267,1983-06-01,SCOTT_SS3,GCM,30.391706731832727,1983-Jun,-2.678419378317102,0
26.430629791751983,-13.6369,122.0267,1983-07-01,SCOTT_SS3,GCM,30.391706731832727,1983-Jul,-3.961076940080744,0
26.317822179486676,-13.6369,122.0267,1983-08-01,SCOTT_SS3,GCM,30.391706731832727,1983-Aug,-4.073884552346051,0
27.315222676595052,-13.6369,122.0267,1983-09-01,SCOTT_SS3,GCM,30.391706731832727,1983-Sep,-3.0764840552376747,0
28.442928929482736,-13.6369,122.0267,1983-10-01,SCOTT_SS3,GCM,30.391706731832727,1983-Oct,-1.9487778023499907,0
29.710321617126464,-13.6369,122.0267,1983-11-01,SCOTT_SS3,GCM,30.391706731832727,1983-Nov,-0.6813851147062628,0
30.424720025831654,-13.6369,122.0267,1983-12-01,SCOTT_SS3,GCM,30.391706731832727,1983-Dec,0.03301329399892694,0.03301329399892694
30.847665909797914,-13.6369,122.0267,1984-01-01,SCOTT_SS3,GCM,30.391706731832727,1984-Jan,0.4559591779651875,0.4889724719641144
29.527849394699622,-13.6369,122.0267,1984-02-01,SCOTT_SS3,GCM,30.391706731832727,1984-Feb,-0.8638573371331049,0
29.819766567599387,-13.6369,122.0267,1984-03-01,SCOTT_SS3,GCM,30.391706731832727,1984-Mar,-0.5719401642333395,0
30.1115571975708,-13.6369,122.0267,1984-04-01,SCOTT_SS3,GCM,30.391706731832727,1984-Apr,-0.2801495342619269,0
29.217793310842207,-13.6369,122.0267,1984-05-01,SCOTT_SS3,GCM,30.391706731832727,1984-May,-1.1739134209905195,0
27.977401796976725,-13.6369,122.0267,1984-06-01,SCOTT_SS3,GCM,30.391706731832727,1984-Jun,-2.414304934856002,0
27.31123278217931,-13.6369,122.0267,1984-07-01,SCOTT_SS3,GCM,30.391706731832727,1984-Jul,-3.080473949653417,0
27.42593820633427,-13.6369,122.0267,1984-08-01,SCOTT_SS3,GCM,30.391706731832727,1984-Aug,-2.965768525498458,0
27.954605293273925,-13.6369,122.0267,1984-09-01,SCOTT_SS3,GCM,30.391706731832727,1984-Sep,-2.437101438558802,0
28.483382317327685,-13.6369,122.0267,1984-10-01,SCOTT_SS3,GCM,30.391706731832727,1984-Oct,-1.9083244145050422,0
29.60195020039876,-13.6369,122.0267,1984-11-01,SCOTT_SS3,GCM,30.391706731832727,1984-Nov,-0.7897565314339658,0
30.477574932959772,-13.6369,122.0267,1984-12-01,SCOTT_SS3,GCM,30.391706731832727,1984-Dec,0.0858682011270453,0.0858682011270453
30.012669224892893,-13.6369,122.0267,1985-01-01,SCOTT_SS3,GCM,30.391706731832727,1985-Jan,-0.3790375069398344,0
29.79546696799142,-13.6369,122.0267,1985-02-01,SCOTT_SS3,GCM,30.391706731832727,1985-Feb,-0.5962397638413073,0
29.089717926517608,-13.6369,122.0267,1985-03-01,SCOTT_SS3,GCM,30.391706731832727,1985-Mar,-1.3019888053151192,0
29.002719116210937,-13.6369,122.0267,1985-04-01,SCOTT_SS3,GCM,30.391706731832727,1985-Apr,-1.3889876156217902,0
28.468857611379317,-13.6369,122.0267,1985-05-01,SCOTT_SS3,GCM,30.391706731832727,1985-May,-1.9228491204534102,0
27.892886225382487,-13.6369,122.0267,1985-06-01,SCOTT_SS3,GCM,30.391706731832727,1985-Jun,-2.4988205064502402,0
26.807259590395034,-13.6369,122.0267,1985-07-01,SCOTT_SS3,GCM,30.391706731832727,1985-Jul,-3.5844471414376926,0
26.441740651284494,-13.6369,122.0267,1985-08-01,SCOTT_SS3,GCM,30.391706731832727,1985-Aug,-3.949966080548233,0
27.893764368693034,-13.6369,122.0267,1985-09-01,SCOTT_SS3,GCM,30.391706731832727,1985-Sep,-2.4979423631396926,0
28.68061570198305,-13.6369,122.0267,1985-10-01,SCOTT_SS3,GCM,30.391706731832727,1985-Oct,-1.7110910298496762,0
29.733746147155763,-13.6369,122.0267,1985-11-01,SCOTT_SS3,GCM,30.391706731832727,1985-Nov,-0.6579605846769638,0
29.757421185893396,-13.6369,122.0267,1985-12-01,SCOTT_SS3,GCM,30.391706731832727,1985-Dec,-0.6342855459393313,0
30.313210579656786,-13.6369,122.0267,1986-01-01,SCOTT_SS3,GCM,30.391706731832727,1986-Jan,-0.07849615217594064,0
29.600101402827672,-13.6369,122.0267,1986-02-01,SCOTT_SS3,GCM,30.391706731832727,1986-Feb,-0.7916053290050549,0
29.5495481183452,-13.6369,122.0267,1986-03-01,SCOTT_SS3,GCM,30.391706731832727,1986-Mar,-0.842158613487527,0
30.000289154052734,-13.6369,122.0267,1986-04-01,SCOTT_SS3,GCM,30.391706731832727,1986-Apr,-0.3914175777799933,0
29.376061531805224,-13.6369,122.0267,1986-05-01,SCOTT_SS3,GCM,30.391706731832727,1986-May,-1.0156452000275031,0
28.637403424580892,-13.6369,122.0267,1986-06-01,SCOTT_SS3,GCM,30.391706731832727,1986-Jun,-1.7543033072518348,0
27.759485244750977,-13.6369,122.0267,1986-07-01,SCOTT_SS3,GCM,30.391706731832727,1986-Jul,-2.6322214870817504,0
27.171465658372448,-13.6369,122.0267,1986-08-01,SCOTT_SS3,GCM,30.391706731832727,1986-Aug,-3.2202410734602793,0
27.36324316660563,-13.6369,122.0267,1986-09-01,SCOTT_SS3,GCM,30.391706731832727,1986-Sep,-3.0284635652270957,0
28.397266018775202,-13.6369,122.0267,1986-10-01,SCOTT_SS3,GCM,30.391706731832727,1986-Oct,-1.994440713057525,0
29.28136590321859,-13.6369,122.0267,1986-11-01,SCOTT_SS3,GCM,30.391706731832727,1986-Nov,-1.110340828614138,0
30.638513257426602,-13.6369,122.0267,1986-12-01,SCOTT_SS3,GCM,30.391706731832727,1986-Dec,0.2468065255938754,0.2468065255938754
30.30838314179451,-13.6369,122.0267,1987-01-01,SCOTT_SS3,GCM,30.391706731832727,1987-Jan,-0.08332359003821566,0
29.77535125187465,-13.6369,122.0267,1987-02-01,SCOTT_SS3,GCM,30.391706731832727,1987-Feb,-0.6163554799580773,0
30.267146879626857,-13.6369,122.0267,1987-03-01,SCOTT_SS3,GCM,30.391706731832727,1987-Mar,-0.12455985220586996,0
29.864905738830565,-13.6369,122.0267,1987-04-01,SCOTT_SS3,GCM,30.391706731832727,1987-Apr,-0.526800993002162,0
29.038979068879158,-13.6369,122.0267,1987-05-01,SCOTT_SS3,GCM,30.391706731832727,1987-May,-1.3527276629535692,0
28.047031974792482,-13.6369,122.0267,1987-06-01,SCOTT_SS3,GCM,30.391706731832727,1987-Jun,-2.344674757040245,0
27.405495120633034,-13.6369,122.0267,1987-07-01,SCOTT_SS3,GCM,30.391706731832727,1987-Jul,-2.9862116111996926,0
27.142179366080992,-13.6369,122.0267,1987-08-01,SCOTT_SS3,GCM,30.391706731832727,1987-Aug,-3.249527365751735,0
27.835863304138183,-13.6369,122.0267,1987-09-01,SCOTT_SS3,GCM,30.391706731832727,1987-Sep,-2.555843427694544,0
28.743270874023437,-13.6369,122.0267,1987-10-01,SCOTT_SS3,GCM,30.391706731832727,1987-Oct,-1.6484358578092895,0
29.381870969136557,-13.6369,122.0267,1987-11-01,SCOTT_SS3,GCM,30.391706731832727,1987-Nov,-1.00983576269617,0
30.58434277196084,-13.6369,122.0267,1987-12-01,SCOTT_SS3,GCM,30.391706731832727,1987-Dec,0.19263604012811442,0.19263604012811442
30.01373137197187,-13.6369,122.0267,1988-01-01,SCOTT_SS3,GCM,30.391706731832727,1988-Jan,-0.3779753598608586,0
30.145690983739392,-13.6369,122.0267,1988-02-01,SCOTT_SS3,GCM,30.391706731832727,1988-Feb,-0.2460157480933347,0
29.88307596022083,-13.6369,122.0267,1988-03-01,SCOTT_SS3,GCM,30.391706731832727,1988-Mar,-0.5086307716118981,0
29.623377736409505,-13.6369,122.0267,1988-04-01,SCOTT_SS3,GCM,30.391706731832727,1988-Apr,-0.7683289954232215,0
29.201805668492472,-13.6369,122.0267,1988-05-01,SCOTT_SS3,GCM,30.391706731832727,1988-May,-1.1899010633402547,0
27.943649419148763,-13.6369,122.0267,1988-06-01,SCOTT_SS3,GCM,30.391706731832727,1988-Jun,-2.4480573126839644,0
27.170908651044293,-13.6369,122.0267,1988-07-01,SCOTT_SS3,GCM,30.391706731832727,1988-Jul,-3.220798080788434,0
27.4301882097798,-13.6369,122.0267,1988-08-01,SCOTT_SS3,GCM,30.391706731832727,1988-Aug,-2.961518522052927,0
28.136235618591307,-13.6369,122.0267,1988-09-01,SCOTT_SS3,GCM,30.391706731832727,1988-Sep,-2.25547111324142,0
29.310786462599232,-13.6369,122.0267,1988-10-01,SCOTT_SS3,GCM,30.391706731832727,1988-Oct,-1.080920269233495,0
30.27114283243815,-13.6369,122.0267,1988-11-01,SCOTT_SS3,GCM,30.391706731832727,1988-Nov,-0.12056389939457546,0
31.063853233091294,-13.6369,122.0267,1988-12-01,SCOTT_SS3,GCM,30.391706731832727,1988-Dec,0.6721465012585668,0.6721465012585668
31.392563296902562,-13.6369,122.0267,1989-01-01,SCOTT_SS3,GCM,30.391706731832727,1989-Jan,1.0008565650698351,1.673003066328402
31.00976494380406,-13.6369,122.0267,1989-02-01,SCOTT_SS3,GCM,30.391706731832727,1989-Feb,0.6180582119713343,2.291061278299736
30.982696779312626,-13.6369,122.0267,1989-03-01,SCOTT_SS3,GCM,30.391706731832727,1989-Mar,0.5909900474798988,2.882051325779635
30.267733891805012,-13.6369,122.0267,1989-04-01,SCOTT_SS3,GCM,30.391706731832727,1989-Apr,-0.12397284002771514,0
29.643266247164817,-13.6369,122.0267,1989-05-01,SCOTT_SS3,GCM,30.391706731832727,1989-May,-0.7484404846679098,0
28.624698893229166,-13.6369,122.0267,1989-06-01,SCOTT_SS3,GCM,30.391706731832727,1989-Jun,-1.7670078386035613,0
27.195984194355628,-13.6369,122.0267,1989-07-01,SCOTT_SS3,GCM,30.391706731832727,1989-Jul,-3.1957225374770992,0
26.837585141581872,-13.6369,122.0267,1989-08-01,SCOTT_SS3,GCM,30.391706731832727,1989-Aug,-3.5541215902508547,0
27.835195986429852,-13.6369,122.0267,1989-09-01,SCOTT_SS3,GCM,30.391706731832727,1989-Sep,-2.556510745402875,0
28.89343378620763,-13.6369,122.0267,1989-10-01,SCOTT_SS3,GCM,30.391706731832727,1989-Oct,-1.4982729456250965,0
29.971629269917806,-13.6369,122.0267,1989-11-01,SCOTT_SS3,GCM,30.391706731832727,1989-Nov,-0.42007746191492146,0
30.460575534451394,-13.6369,122.0267,1989-12-01,SCOTT_SS3,GCM,30.391706731832727,1989-Dec,0.06886880261866679,0.06886880261866679
29.746259627803678,-13.6369,122.0267,1990-01-01,SCOTT_SS3,GCM,30.391706731832727,1990-Jan,-0.6454471040290493,0
29.463526998247417,-13.6369,122.0267,1990-02-01,SCOTT_SS3,GCM,30.391706731832727,1990-Feb,-0.9281797335853099,0
29.77966376273863,-13.6369,122.0267,1990-03-01,SCOTT_SS3,GCM,30.391706731832727,1990-Mar,-0.612042969094098,0
29.63516966501872,-13.6369,122.0267,1990-04-01,SCOTT_SS3,GCM,30.391706731832727,1990-Apr,-0.7565370668140083,0
29.621929414810673,-13.6369,122.0267,1990-05-01,SCOTT_SS3,GCM,30.391706731832727,1990-May,-0.7697773170220543,0
29.087413533528647,-13.6369,122.0267,1990-06-01,SCOTT_SS3,GCM,30.391706731832727,1990-Jun,-1.3042931983040802,0
28.17709812041252,-13.6369,122.0267,1990-07-01,SCOTT_SS3,GCM,30.391706731832727,1990-Jul,-2.214608611420207,0
27.679641600578062,-13.6369,122.0267,1990-08-01,SCOTT_SS3,GCM,30.391706731832727,1990-Aug,-2.712065131254665,0
28.267483456929526,-13.6369,122.0267,1990-09-01,SCOTT_SS3,GCM,30.391706731832727,1990-Sep,-2.1242232749032013,0
29.468047849593624,-13.6369,122.0267,1990-10-01,SCOTT_SS3,GCM,30.391706731832727,1990-Oct,-0.9236588822391028,0
30.356044578552247,-13.6369,122.0267,1990-11-01,SCOTT_SS3,GCM,30.391706731832727,1990-Nov,-0.03566215328048017,0
30.445803796091386,-13.6369,122.0267,1990-12-01,SCOTT_SS3,GCM,30.391706731832727,1990-Dec,0.054097064258659344,0.054097064258659344
30.074310487316502,-13.6369,122.0267,1991-01-01,SCOTT_SS3,GCM,30.391706731832727,1991-Jan,-0.3173962445162246,0
29.57159948348999,-13.6369,122.0267,1991-02-01,SCOTT_SS3,GCM,30.391706731832727,1991-Feb,-0.8201072483427367,0
29.840205777075983,-13.6369,122.0267,1991-03-01,SCOTT_SS3,GCM,30.391706731832727,1991-Mar,-0.5515009547567438,0
29.29571399688721,-13.6369,122.0267,1991-04-01,SCOTT_SS3,GCM,30.391706731832727,1991-Apr,-1.0959927349455185,0
28.743208177628055,-13.6369,122.0267,1991-05-01,SCOTT_SS3,GCM,30.391706731832727,1991-May,-1.6484985542046715,0
27.32822380065918,-13.6369,122.0267,1991-06-01,SCOTT_SS3,GCM,30.391706731832727,1991-Jun,-3.063482931173546,0
26.88828376031691,-13.6369,122.0267,1991-07-01,SCOTT_SS3,GCM,30.391706731832727,1991-Jul,-3.5034229715158176,0
26.758770173595796,-13.6369,122.0267,1991-08-01,SCOTT_SS3,GCM,30.391706731832727,1991-Aug,-3.6329365582369313,0
28.04905834197998,-13.6369,122.0267,1991-09-01,SCOTT_SS3,GCM,30.391706731832727,1991-Sep,-2.342648389852748,0
29.355561102590254,-13.6369,122.0267,1991-10-01,SCOTT_SS3,GCM,30.391706731832727,1991-Oct,-1.0361456292424727,0
29.936214955647785,-13.6369,122.0267,1991-11-01,SCOTT_SS3,GCM,30.391706731832727,1991-Nov,-0.4554917761849424,0
29.468967376216764,-13.6369,122.0267,1991-12-01,SCOTT_SS3,GCM,30.391706731832727,1991-Dec,-0.9227393556159633,0
29.375802501555413,-13.6369,122.0267,1992-01-01,SCOTT_SS3,GCM,30.391706731832727,1992-Jan,-1.0159042302773145,0
28.770379033581964,-13.6369,122.0267,1992-02-01,SCOTT_SS3,GCM,30.391706731832727,1992-Feb,-1.621327698250763,0
29.295712501771987,-13.6369,122.0267,1992-03-01,SCOTT_SS3,GCM,30.391706731832727,1992-Mar,-1.0959942300607395,0
29.7580774307251,-13.6369,122.0267,1992-04-01,SCOTT_SS3,GCM,30.391706731832727,1992-Apr,-0.6336293011076286,0
28.383949341312533,-13.6369,122.0267,1992-05-01,SCOTT_SS3,GCM,30.391706731832727,1992-May,-2.0077573905201938,0
27.3184539159139,-13.6369,122.0267,1992-06-01,SCOTT_SS3,GCM,30.391706731832727,1992-Jun,-3.0732528159188277,0
26.325808555849136,-13.6369,122.0267,1992-07-01,SCOTT_SS3,GCM,30.391706731832727,1992-Jul,-4.065898175983591,0
25.97821303336851,-13.6369,122.0267,1992-08-01,SCOTT_SS3,GCM,30.391706731832727,1992-Aug,-4.413493698464215,0
27.271673266092936,-13.6369,122.0267,1992-09-01,SCOTT_SS3,GCM,30.391706731832727,1992-Sep,-3.120033465739791,0
28.643512664302705,-13.6369,122.0267,1992-10-01,SCOTT_SS3,GCM,30.391706731832727,1992-Oct,-1.7481940675300223,0
29.409791882832845,-13.6369,122.0267,1992-11-01,SCOTT_SS3,GCM,30.391706731832727,1992-Nov,-0.9819148489998817,0
30.131093425135457,-13.6369,122.0267,1992-12-01,SCOTT_SS3,GCM,30.391706731832727,1992-Dec,-0.26061330669726956,0
30.423403032364384,-13.6369,122.0267,1993-01-01,SCOTT_SS3,GCM,30.391706731832727,1993-Jan,0.03169630053165662,0.03169630053165662
29.944256850651332,-13.6369,122.0267,1993-02-01,SCOTT_SS3,GCM,30.391706731832727,1993-Feb,-0.44744988118139517,0
29.716946632631362,-13.6369,122.0267,1993-03-01,SCOTT_SS3,GCM,30.391706731832727,1993-Mar,-0.6747600992013645,0
29.963597043355307,-13.6369,122.0267,1993-04-01,SCOTT_SS3,GCM,30.391706731832727,1993-Apr,-0.42810968847742004,0
28.752844964304277,-13.6369,122.0267,1993-05-01,SCOTT_SS3,GCM,30.391706731832727,1993-May,-1.63886176752845,0
27.85340035756429,-13.6369,122.0267,1993-06-01,SCOTT_SS3,GCM,30.391706731832727,1993-Jun,-2.538306374268437,0
26.849640138687626,-13.6369,122.0267,1993-07-01,SCOTT_SS3,GCM,30.391706731832727,1993-Jul,-3.542066593145101,0
26.84308002841088,-13.6369,122.0267,1993-08-01,SCOTT_SS3,GCM,30.391706731832727,1993-Aug,-3.5486267034218457,0
27.174244944254557,-13.6369,122.0267,1993-09-01,SCOTT_SS3,GCM,30.391706731832727,1993-Sep,-3.21746178757817,0
27.8952579498291,-13.6369,122.0267,1993-10-01,SCOTT_SS3,GCM,30.391706731832727,1993-Oct,-2.4964487820036254,0
28.9145606358846,-13.6369,122.0267,1993-11-01,SCOTT_SS3,GCM,30.391706731832727,1993-Nov,-1.4771460959481253,0
29.791433641987464,-13.6369,122.0267,1993-12-01,SCOTT_SS3,GCM,30.391706731832727,1993-Dec,-0.6002730898452633,0
30.679554600869455,-13.6369,122.0267,1994-01-01,SCOTT_SS3,GCM,30.391706731832727,1994-Jan,0.2878478690367281,0.2878478690367281
29.458925247192383,-13.6369,122.0267,1994-02-01,SCOTT_SS3,GCM,30.391706731832727,1994-Feb,-0.9327814846403442,0
30.064516559723884,-13.6369,122.0267,1994-03-01,SCOTT_SS3,GCM,30.391706731832727,1994-Mar,-0.3271901721088426,0
30.058292325337728,-13.6369,122.0267,1994-04-01,SCOTT_SS3,GCM,30.391706731832727,1994-Apr,-0.33341440649499887,0
29.477419883974136,-13.6369,122.0267,1994-05-01,SCOTT_SS3,GCM,30.391706731832727,1994-May,-0.914286847858591,0
28.06099033355713,-13.6369,122.0267,1994-06-01,SCOTT_SS3,GCM,30.391706731832727,1994-Jun,-2.330716398275598,0
27.426069874917307,-13.6369,122.0267,1994-07-01,SCOTT_SS3,GCM,30.391706731832727,1994-Jul,-2.9656368569154203,0
27.53987164651194,-13.6369,122.0267,1994-08-01,SCOTT_SS3,GCM,30.391706731832727,1994-Aug,-2.8518350853207863,0
27.732079060872397,-13.6369,122.0267,1994-09-01,SCOTT_SS3,GCM,30.391706731832727,1994-Sep,-2.6596276709603295,0
28.81881393924836,-13.6369,122.0267,1994-10-01,SCOTT_SS3,GCM,30.391706731832727,1994-Oct,-1.5728927925843657,0
29.490750630696613,-13.6369,122.0267,1994-11-01,SCOTT_SS3,GCM,30.391706731832727,1994-Nov,-0.9009561011361136,0
30.523496750862368,-13.6369,122.0267,1994-12-01,SCOTT_SS3,GCM,30.391706731832727,1994-Dec,0.1317900190296406,0.1317900190296406
30.225304449758223,-13.6369,122.0267,1995-01-01,SCOTT_SS3,GCM,30.391706731832727,1995-Jan,-0.16640228207450392,0
29.550331388201034,-13.6369,122.0267,1995-02-01,SCOTT_SS3,GCM,30.391706731832727,1995-Feb,-0.8413753436316931,0
29.989405478200606,-13.6369,122.0267,1995-03-01,SCOTT_SS3,GCM,30.391706731832727,1995-Mar,-0.4023012536321211,0
30.199079322814942,-13.6369,122.0267,1995-04-01,SCOTT_SS3,GCM,30.391706731832727,1995-Apr,-0.19262740901778486,0
29.368264782813288,-13.6369,122.0267,1995-05-01,SCOTT_SS3,GCM,30.391706731832727,1995-May,-1.023441949019439,0
27.932214546203614,-13.6369,122.0267,1995-06-01,SCOTT_SS3,GCM,30.391706731832727,1995-Jun,-2.459492185629113,0
26.7906553822179,-13.6369,122.0267,1995-07-01,SCOTT_SS3,GCM,30.391706731832727,1995-Jul,-3.6010513496148278,0
26.482475465343846,-13.6369,122.0267,1995-08-01,SCOTT_SS3,GCM,30.391706731832727,1995-Aug,-3.909231266488881,0
27.317232386271158,-13.6369,122.0267,1995-09-01,SCOTT_SS3,GCM,30.391706731832727,1995-Sep,-3.074474345561569,0
28.647760514290102,-13.6369,122.0267,1995-10-01,SCOTT_SS3,GCM,30.391706731832727,1995-Oct,-1.743946217542625,0
29.846014467875165,-13.6369,122.0267,1995-11-01,SCOTT_SS3,GCM,30.391706731832727,1995-Nov,-0.5456922639575623,0
30.919259594332786,-13.6369,122.0267,1995-12-01,SCOTT_SS3,GCM,30.391706731832727,1995-Dec,0.527552862500059,0.527552862500059
30.910852186141476,-13.6369,122.0267,1996-01-01,SCOTT_SS3,GCM,30.391706731832727,1996-Jan,0.5191454543087488,1.0466983168088078
30.182376335407124,-13.6369,122.0267,1996-02-01,SCOTT_SS3,GCM,30.391706731832727,1996-Feb,-0.20933039642560303,0
29.598080542779737,-13.6369,122.0267,1996-03-01,SCOTT_SS3,GCM,30.391706731832727,1996-Mar,-0.7936261890529899,0
29.705410130818684,-13.6369,122.0267,1996-04-01,SCOTT_SS3,GCM,30.391706731832727,1996-Apr,-0.6862966010140426,0
29.247242589150705,-13.6369,122.0267,1996-05-01,SCOTT_SS3,GCM,30.391706731832727,1996-May,-1.144464142682022,0
28.038461685180664,-13.6369,122.0267,1996-06-01,SCOTT_SS3,GCM,30.391706731832727,1996-Jun,-2.353245046652063,0
27.005127937563003,-13.6369,122.0267,1996-07-01,SCOTT_SS3,GCM,30.391706731832727,1996-Jul,-3.386578794269724,0
27.13172537280667,-13.6369,122.0267,1996-08-01,SCOTT_SS3,GCM,30.391706731832727,1996-Aug,-3.2599813590260567,0
28.109571965535483,-13.6369,122.0267,1996-09-01,SCOTT_SS3,GCM,30.391706731832727,1996-Sep,-2.2821347662972435,0
29.117776255453787,-13.6369,122.0267,1996-10-01,SCOTT_SS3,GCM,30.391706731832727,1996-Oct,-1.2739304763789399,0
30.179261271158854,-13.6369,122.0267,1996-11-01,SCOTT_SS3,GCM,30.391706731832727,1996-Nov,-0.21244546067387304,0
31.164602771882087,-13.6369,122.0267,1996-12-01,SCOTT_SS3,GCM,30.391706731832727,1996-Dec,0.7728960400493605,0.7728960400493605
30.151068656675278,-13.6369,122.0267,1997-01-01,SCOTT_SS3,GCM,30.391706731832727,1997-Jan,-0.24063807515744884,0
29.455819811139786,-13.6369,122.0267,1997-02-01,SCOTT_SS3,GCM,30.391706731832727,1997-Feb,-0.9358869206929405,0
