sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,08TNT_DHM
25.31193548387097,-21.91,113.97,1985-01-01,08TNT,NOAA,28.164833333333334,1985-Jan,-2.852897849462366,0
28.12857142857143,-21.91,113.97,1985-02-01,08TNT,NOAA,28.164833333333334,1985-Feb,-0.03626190476190416,0
28.323225806451614,-21.91,113.97,1985-03-01,08TNT,NOAA,28.164833333333334,1985-Mar,0.15839247311827975,0.15839247311827975
27.968333333333334,-21.91,113.97,1985-04-01,08TNT,NOAA,28.164833333333334,1985-Apr,-0.19650000000000034,0
26.788387096774194,-21.91,113.97,1985-05-01,08TNT,NOAA,28.164833333333334,1985-May,-1.37644623655914,0
26.344333333333335,-21.91,113.97,1985-06-01,08TNT,NOAA,28.164833333333334,1985-Jun,-1.8204999999999991,0
24.34258064516129,-21.91,113.97,1985-07-01,08TNT,NOAA,28.164833333333334,1985-Jul,-3.8222526881720427,0
23.571612903225805,-21.91,113.97,1985-08-01,08TNT,NOAA,28.164833333333334,1985-Aug,-4.593220430107529,0
23.391666666666666,-21.91,113.97,1985-09-01,08TNT,NOAA,28.164833333333334,1985-Sep,-4.773166666666668,0
22.680967741935483,-21.91,113.97,1985-10-01,08TNT,NOAA,28.164833333333334,1985-Oct,-5.483865591397851,0
22.920333333333332,-21.91,113.97,1985-11-01,08TNT,NOAA,28.164833333333334,1985-Nov,-5.244500000000002,0
23.682903225806452,-21.91,113.97,1985-12-01,08TNT,NOAA,28.164833333333334,1985-Dec,-4.481930107526882,0
25.803870967741936,-21.91,113.97,1986-01-01,08TNT,NOAA,28.164833333333334,1986-Jan,-2.360962365591398,0
25.68857142857143,-21.91,113.97,1986-02-01,08TNT,NOAA,28.164833333333334,1986-Feb,-2.4762619047619054,0
28.023870967741935,-21.91,113.97,1986-03-01,08TNT,NOAA,28.164833333333334,1986-Mar,-0.14096236559139896,0
27.867333333333335,-21.91,113.97,1986-04-01,08TNT,NOAA,28.164833333333334,1986-Apr,-0.29749999999999943,0
26.541290322580647,-21.91,113.97,1986-05-01,08TNT,NOAA,28.164833333333334,1986-May,-1.6235430107526874,0
24.339666666666666,-21.91,113.97,1986-06-01,08TNT,NOAA,28.164833333333334,1986-Jun,-3.825166666666668,0
22.796451612903226,-21.91,113.97,1986-07-01,08TNT,NOAA,28.164833333333334,1986-Jul,-5.368381720430108,0
21.8141935483871,-21.91,113.97,1986-08-01,08TNT,NOAA,28.164833333333334,1986-Aug,-6.350639784946235,0
22.073,-21.91,113.97,1986-09-01,08TNT,NOAA,28.164833333333334,1986-Sep,-6.091833333333334,0
