sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,SCOTTSL2_DHM
30.362496160691784,-14.1884,121.799,1980-01-01,SCOTTSL2,GCM,30.309240176964153,1980-Jan,0.05325598372763096,0.05325598372763096
29.3545088932432,-14.1884,121.799,1980-02-01,SCOTTSL2,GCM,30.309240176964153,1980-Feb,-0.9547312837209532,0
29.916874854795395,-14.1884,121.799,1980-03-01,SCOTTSL2,GCM,30.309240176964153,1980-Mar,-0.3923653221687573,0
29.94932378133138,-14.1884,121.799,1980-04-01,SCOTTSL2,GCM,30.309240176964153,1980-Apr,-0.3599163956327729,0
29.296564225227602,-14.1884,121.799,1980-05-01,SCOTTSL2,GCM,30.309240176964153,1980-May,-1.0126759517365507,0
28.472562917073567,-14.1884,121.799,1980-06-01,SCOTTSL2,GCM,30.309240176964153,1980-Jun,-1.8366772598905854,0
27.311394845285722,-14.1884,121.799,1980-07-01,SCOTTSL2,GCM,30.309240176964153,1980-Jul,-2.9978453316784304,0
26.89958147848806,-14.1884,121.799,1980-08-01,SCOTTSL2,GCM,30.309240176964153,1980-Aug,-3.4096586984760933,0
27.486998748779296,-14.1884,121.799,1980-09-01,SCOTTSL2,GCM,30.309240176964153,1980-Sep,-2.8222414281848565,0
29.464236536333637,-14.1884,121.799,1980-10-01,SCOTTSL2,GCM,30.309240176964153,1980-Oct,-0.8450036406305159,0
30.284822273254395,-14.1884,121.799,1980-11-01,SCOTTSL2,GCM,30.309240176964153,1980-Nov,-0.024417903709757383,0
31.064590023409934,-14.1884,121.799,1980-12-01,SCOTTSL2,GCM,30.309240176964153,1980-Dec,0.7553498464457817,0.7553498464457817
30.388768226869644,-14.1884,121.799,1981-01-01,SCOTTSL2,GCM,30.309240176964153,1981-Jan,0.07952804990549112,0.8348778963512729
30.319492067609513,-14.1884,121.799,1981-02-01,SCOTTSL2,GCM,30.309240176964153,1981-Feb,0.010251890645360362,0.8451297869966332
30.47490925942698,-14.1884,121.799,1981-03-01,SCOTTSL2,GCM,30.309240176964153,1981-Mar,0.16566908246282708,1.0107988694594603
29.865327898661295,-14.1884,121.799,1981-04-01,SCOTTSL2,GCM,30.309240176964153,1981-Apr,-0.4439122783028573,0
29.078918149394372,-14.1884,121.799,1981-05-01,SCOTTSL2,GCM,30.309240176964153,1981-May,-1.2303220275697804,0
27.469961229960123,-14.1884,121.799,1981-06-01,SCOTTSL2,GCM,30.309240176964153,1981-Jun,-2.839278947004029,0
26.93342374986218,-14.1884,121.799,1981-07-01,SCOTTSL2,GCM,30.309240176964153,1981-Jul,-3.3758164271019737,0
26.893870630571918,-14.1884,121.799,1981-08-01,SCOTTSL2,GCM,30.309240176964153,1981-Aug,-3.4153695463922347,0
27.399125862121583,-14.1884,121.799,1981-09-01,SCOTTSL2,GCM,30.309240176964153,1981-Sep,-2.91011431484257,0
28.457084163542717,-14.1884,121.799,1981-10-01,SCOTTSL2,GCM,30.309240176964153,1981-Oct,-1.8521560134214354,0
29.90437463124593,-14.1884,121.799,1981-11-01,SCOTTSL2,GCM,30.309240176964153,1981-Nov,-0.40486554571822353,0
30.393999284313573,-14.1884,121.799,1981-12-01,SCOTTSL2,GCM,30.309240176964153,1981-Dec,0.08475910734942005,0.08475910734942005
30.546809411817982,-14.1884,121.799,1982-01-01,SCOTTSL2,GCM,30.309240176964153,1982-Jan,0.23756923485382941,0.32232834220324946
29.971505982535227,-14.1884,121.799,1982-02-01,SCOTTSL2,GCM,30.309240176964153,1982-Feb,-0.3377341944289256,0
30.21547003715269,-14.1884,121.799,1982-03-01,SCOTTSL2,GCM,30.309240176964153,1982-Mar,-0.0937701398114612,0
29.296712748209636,-14.1884,121.799,1982-04-01,SCOTTSL2,GCM,30.309240176964153,1982-Apr,-1.0125274287545167,0
28.95614913202101,-14.1884,121.799,1982-05-01,SCOTTSL2,GCM,30.309240176964153,1982-May,-1.3530910449431417,0
27.893880335489907,-14.1884,121.799,1982-06-01,SCOTTSL2,GCM,30.309240176964153,1982-Jun,-2.4153598414742454,0
26.94146051714497,-14.1884,121.799,1982-07-01,SCOTTSL2,GCM,30.309240176964153,1982-Jul,-3.367779659819181,0
26.561880665440714,-14.1884,121.799,1982-08-01,SCOTTSL2,GCM,30.309240176964153,1982-Aug,-3.747359511523438,0
27.378024355570474,-14.1884,121.799,1982-09-01,SCOTTSL2,GCM,30.309240176964153,1982-Sep,-2.9312158213936783,0
28.545182812598444,-14.1884,121.799,1982-10-01,SCOTTSL2,GCM,30.309240176964153,1982-Oct,-1.7640573643657085,0
