sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,SCOTTNR1_DHM
30.32859205430554,-13.9851,121.8769,1980-01-01,SCOTTNR1,GCM,30.344346987317593,1980-Jan,-0.01575493301205455,0
29.376953059229358,-13.9851,121.8769,1980-02-01,SCOTTNR1,GCM,30.344346987317593,1980-Feb,-0.9673939280882351,0
29.930077891195975,-13.9851,121.8769,1980-03-01,SCOTTNR1,GCM,30.344346987317593,1980-Mar,-0.4142690961216182,0
29.930203183492026,-13.9851,121.8769,1980-04-01,SCOTTNR1,GCM,30.344346987317593,1980-Apr,-0.41414380382556715,0
29.316712779383504,-13.9851,121.8769,1980-05-01,SCOTTNR1,GCM,30.344346987317593,1980-May,-1.0276342079340886,0
28.516872215270997,-13.9851,121.8769,1980-06-01,SCOTTNR1,GCM,30.344346987317593,1980-Jun,-1.827474772046596,0
27.346217247747607,-13.9851,121.8769,1980-07-01,SCOTTNR1,GCM,30.344346987317593,1980-Jul,-2.998129739569986,0
26.954622207149384,-13.9851,121.8769,1980-08-01,SCOTTNR1,GCM,30.344346987317593,1980-Aug,-3.3897247801682084,0
27.664260991414388,-13.9851,121.8769,1980-09-01,SCOTTNR1,GCM,30.344346987317593,1980-Sep,-2.6800859959032053,0
29.580409634497858,-13.9851,121.8769,1980-10-01,SCOTTNR1,GCM,30.344346987317593,1980-Oct,-0.7639373528197346,0
30.27830778757731,-13.9851,121.8769,1980-11-01,SCOTTNR1,GCM,30.344346987317593,1980-Nov,-0.06603919974028116,0
31.071813214209772,-13.9851,121.8769,1980-12-01,SCOTTNR1,GCM,30.344346987317593,1980-Dec,0.7274662268921794,0.7274662268921794
30.387247639317668,-13.9851,121.8769,1981-01-01,SCOTTNR1,GCM,30.344346987317593,1981-Jan,0.04290065200007476,0.7703668788922542
30.354069709777832,-13.9851,121.8769,1981-02-01,SCOTTNR1,GCM,30.344346987317593,1981-Feb,0.009722722460239197,0.7800896013524934
30.45391039694509,-13.9851,121.8769,1981-03-01,SCOTTNR1,GCM,30.344346987317593,1981-Mar,0.10956340962749778,0.8896530109799912
29.84583002726237,-13.9851,121.8769,1981-04-01,SCOTTNR1,GCM,30.344346987317593,1981-Apr,-0.4985169600552233,0
29.117384818292432,-13.9851,121.8769,1981-05-01,SCOTTNR1,GCM,30.344346987317593,1981-May,-1.2269621690251604,0
27.54606647491455,-13.9851,121.8769,1981-06-01,SCOTTNR1,GCM,30.344346987317593,1981-Jun,-2.7982805124030428,0
26.99026846116589,-13.9851,121.8769,1981-07-01,SCOTTNR1,GCM,30.344346987317593,1981-Jul,-3.354078526151703,0
27.011179893247544,-13.9851,121.8769,1981-08-01,SCOTTNR1,GCM,30.344346987317593,1981-Aug,-3.333167094070049,0
27.55886796315511,-13.9851,121.8769,1981-09-01,SCOTTNR1,GCM,30.344346987317593,1981-Sep,-2.785479024162484,0
28.57354477913149,-13.9851,121.8769,1981-10-01,SCOTTNR1,GCM,30.344346987317593,1981-Oct,-1.7708022081861046,0
29.94335390726725,-13.9851,121.8769,1981-11-01,SCOTTNR1,GCM,30.344346987317593,1981-Nov,-0.4009930800503412,0
30.46672808739447,-13.9851,121.8769,1981-12-01,SCOTTNR1,GCM,30.344346987317593,1981-Dec,0.12238110007687553,0.12238110007687553
30.597749710083008,-13.9851,121.8769,1982-01-01,SCOTTNR1,GCM,30.344346987317593,1982-Jan,0.253402722765415,0.3757838228422905
29.966967582702637,-13.9851,121.8769,1982-02-01,SCOTTNR1,GCM,30.344346987317593,1982-Feb,-0.3773794046149561,0
30.190599380000943,-13.9851,121.8769,1982-03-01,SCOTTNR1,GCM,30.344346987317593,1982-Mar,-0.1537476073166495,0
29.316129557291667,-13.9851,121.8769,1982-04-01,SCOTTNR1,GCM,30.344346987317593,1982-Apr,-1.0282174300259257,0
28.981093006749308,-13.9851,121.8769,1982-05-01,SCOTTNR1,GCM,30.344346987317593,1982-May,-1.3632539805682846,0
27.905942662556967,-13.9851,121.8769,1982-06-01,SCOTTNR1,GCM,30.344346987317593,1982-Jun,-2.4384043247606257,0
26.966351170693674,-13.9851,121.8769,1982-07-01,SCOTTNR1,GCM,30.344346987317593,1982-Jul,-3.377995816623919,0
26.631224109280495,-13.9851,121.8769,1982-08-01,SCOTTNR1,GCM,30.344346987317593,1982-Aug,-3.7131228780370975,0
27.52095120747884,-13.9851,121.8769,1982-09-01,SCOTTNR1,GCM,30.344346987317593,1982-Sep,-2.8233957798387515,0
28.605010186472246,-13.9851,121.8769,1982-10-01,SCOTTNR1,GCM,30.344346987317593,1982-Oct,-1.7393368008453471,0
29.6802672068278,-13.9851,121.8769,1982-11-01,SCOTTNR1,GCM,30.344346987317593,1982-Nov,-0.6640797804897929,0
30.5212524167953,-13.9851,121.8769,1982-12-01,SCOTTNR1,GCM,30.344346987317593,1982-Dec,0.17690542947770638,0.17690542947770638
30.517209760604366,-13.9851,121.8769,1983-01-01,SCOTTNR1,GCM,30.344346987317593,1983-Jan,0.17286277328677357,0.34976820276447995
29.329694202968053,-13.9851,121.8769,1983-02-01,SCOTTNR1,GCM,30.344346987317593,1983-Feb,-1.0146527843495399,0
29.157203059042654,-13.9851,121.8769,1983-03-01,SCOTTNR1,GCM,30.344346987317593,1983-Mar,-1.1871439282749385,0
29.605728022257487,-13.9851,121.8769,1983-04-01,SCOTTNR1,GCM,30.344346987317593,1983-Apr,-0.7386189650601054,0
