sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,13TNT_DHM
22.92167797570223,-21.91,113.97,2005-10-01,13TNT,Coral Core (CCI),27.60823314836034,2005 Oct,-4.68655517265811,0
23.258993839899897,-21.91,113.97,2005-11-01,13TNT,Coral Core (CCI),27.60823314836034,2005 Nov,-4.349239308460444,0
23.983889610596695,-21.91,113.97,2005-12-01,13TNT,Coral Core (CCI),27.60823314836034,2005 Dec,-3.6243435377636466,0
24.8475233512333,-21.91,113.97,2006-01-01,13TNT,Coral Core (CCI),27.60823314836034,2006 Jan,-2.760709797127042,0
NA,NA,NA,2006-02-01,13TNT,Coral Core (CCI),NA,2006 Feb,0,NA
26.25806460475732,-21.91,113.97,2006-03-01,13TNT,Coral Core (CCI),27.60823314836034,2006 Mar,-1.3501685436030222,0
25.606476096916055,-21.91,113.97,2006-04-01,13TNT,Coral Core (CCI),27.60823314836034,2006 Apr,-2.0017570514442866,0
NA,NA,NA,2006-05-01,13TNT,Coral Core (CCI),NA,2006 May,0,NA
24.20314161117199,-21.91,113.97,2006-06-01,13TNT,Coral Core (CCI),27.60823314836034,2006 Jun,-3.4050915371883512,0
23.6556569171576,-21.91,113.97,2006-07-01,13TNT,Coral Core (CCI),27.60823314836034,2006 Jul,-3.952576231202741,0
23.194704090590147,-21.91,113.97,2006-08-01,13TNT,Coral Core (CCI),27.60823314836034,2006 Aug,-4.413529057770194,0
23.162797528877064,-21.91,113.97,2006-09-01,13TNT,Coral Core (CCI),27.60823314836034,2006 Sep,-4.445435619483277,0
23.141644068625677,-21.91,113.97,2006-10-01,13TNT,Coral Core (CCI),27.60823314836034,2006 Oct,-4.466589079734664,0
23.57515798395545,-21.91,113.97,2006-11-01,13TNT,Coral Core (CCI),27.60823314836034,2006 Nov,-4.033075164404892,0
24.1428527867514,-21.91,113.97,2006-12-01,13TNT,Coral Core (CCI),27.60823314836034,2006 Dec,-3.46538036160894,0
25.025493830714225,-21.91,113.97,2007-01-01,13TNT,Coral Core (CCI),27.60823314836034,2007 Jan,-2.5827393176461158,0
25.54363870675031,-21.91,113.97,2007-02-01,13TNT,Coral Core (CCI),27.60823314836034,2007 Feb,-2.06459444161003,0
26.69413637465791,-21.91,113.97,2007-03-01,13TNT,Coral Core (CCI),27.60823314836034,2007 Mar,-0.9140967737024326,0
NA,NA,NA,2007-04-01,13TNT,Coral Core (CCI),NA,2007 Apr,0,NA
25.999097871961915,-21.91,113.97,2007-05-01,13TNT,Coral Core (CCI),27.60823314836034,2007 May,-1.6091352763984261,0
24.614054128110933,-21.91,113.97,2007-06-01,13TNT,Coral Core (CCI),27.60823314836034,2007 Jun,-2.9941790202494083,0
23.794110764693993,-21.91,113.97,2007-07-01,13TNT,Coral Core (CCI),27.60823314836034,2007 Jul,-3.814122383666348,0
23.342447157538707,-21.91,113.97,2007-08-01,13TNT,Coral Core (CCI),27.60823314836034,2007 Aug,-4.265785990821634,0
23.308145778844267,-21.91,113.97,2007-09-01,13TNT,Coral Core (CCI),27.60823314836034,2007 Sep,-4.300087369516074,0
23.57515798395545,-21.91,113.97,2007-10-01,13TNT,Coral Core (CCI),27.60823314836034,2007 Oct,-4.033075164404892,0
NA,NA,NA,2007-11-01,13TNT,Coral Core (CCI),NA,2007 Nov,0,NA
25.559278422889687,-21.91,113.97,2007-12-01,13TNT,Coral Core (CCI),27.60823314836034,2007 Dec,-2.0489547254706544,0
26.75052539374973,-21.91,113.97,2008-01-01,13TNT,Coral Core (CCI),27.60823314836034,2008 Jan,-0.8577077546106118,0
27.117357823345408,-21.91,113.97,2008-02-01,13TNT,Coral Core (CCI),27.60823314836034,2008 Feb,-0.49087532501493314,0
27.521601387442153,-21.91,113.97,2008-03-01,13TNT,Coral Core (CCI),27.60823314836034,2008 Mar,-0.0866317609181877,0
25.999097871961915,-21.91,113.97,2008-04-01,13TNT,Coral Core (CCI),27.60823314836034,2008 Apr,-1.6091352763984261,0
NA,NA,NA,2008-05-01,13TNT,Coral Core (CCI),NA,2008 May,0,NA
24.874392794718258,-21.91,113.97,2008-06-01,13TNT,Coral Core (CCI),27.60823314836034,2008 Jun,-2.7338403536420834,0
24.17056653156764,-21.91,113.97,2008-07-01,13TNT,Coral Core (CCI),27.60823314836034,2008 Jul,-3.4376666167927006,0
NA,NA,NA,2008-08-01,13TNT,Coral Core (CCI),NA,2008 Aug,0,NA
23.58299898306973,-21.91,113.97,2008-09-01,13TNT,Coral Core (CCI),27.60823314836034,2008 Sep,-4.0252341652906125,0
23.803508934542535,-21.91,113.97,2008-10-01,13TNT,Coral Core (CCI),27.60823314836034,2008 Oct,-3.8047242138178063,0
NA,NA,NA,2008-11-01,13TNT,Coral Core (CCI),NA,2008 Nov,0,NA
24.46676374760374,-21.91,113.97,2008-12-01,13TNT,Coral Core (CCI),27.60823314836034,2008 Dec,-3.141469400756602,0
26.367042334566435,-21.91,113.97,2009-01-01,13TNT,Coral Core (CCI),27.60823314836034,2009 Jan,-1.2411908137939065,0
NA,NA,NA,2009-02-01,13TNT,Coral Core (CCI),NA,2009 Feb,0,NA
27.117357823345408,-21.91,113.97,2009-03-01,13TNT,Coral Core (CCI),27.60823314836034,2009 Mar,-0.49087532501493314,0
26.75052539374973,-21.91,113.97,2009-04-01,13TNT,Coral Core (CCI),27.60823314836034,2009 Apr,-0.8577077546106118,0
25.799444677142645,-21.91,113.97,2009-05-01,13TNT,Coral Core (CCI),27.60823314836034,2009 May,-1.8087884712176958,0
24.901447921941696,-21.91,113.97,2009-06-01,13TNT,Coral Core (CCI),27.60823314836034,2009 Jun,-2.7067852264186456,0
23.964076149182272,-21.91,113.97,2009-07-01,13TNT,Coral Core (CCI),27.60823314836034,2009 Jul,-3.644156999178069,0
23.680711805344608,-21.91,113.97,2009-08-01,13TNT,Coral Core (CCI),27.60823314836034,2009 Aug,-3.9275213430157336,0
23.463113509403247,-21.91,113.97,2009-09-01,13TNT,Coral Core (CCI),27.60823314836034,2009 Sep,-4.145119638957095,0
24.601524614594787,-21.91,113.97,2009-10-01,13TNT,Coral Core (CCI),27.60823314836034,2009 Oct,-3.006708533765554,0
25.4507752495418,-21.91,113.97,2009-11-01,13TNT,Coral Core (CCI),27.60823314836034,2009 Nov,-2.157457898818542,0
25.574964559963945,-21.91,113.97,2009-12-01,13TNT,Coral Core (CCI),27.60823314836034,2009 Dec,-2.033268588396396,0
NA,NA,NA,2010-01-01,13TNT,Coral Core (CCI),NA,2010 Jan,0,NA
26.25806460475732,-21.91,113.97,2010-02-01,13TNT,Coral Core (CCI),27.60823314836034,2010 Feb,-1.3501685436030222,0
26.328886395687295,-21.91,113.97,2010-03-01,13TNT,Coral Core (CCI),27.60823314836034,2010 Mar,-1.279346752673046,0
NA,NA,NA,2010-04-01,13TNT,Coral Core (CCI),NA,2010 Apr,0,NA
25.75057584946761,-21.91,113.97,2010-05-01,13TNT,Coral Core (CCI),27.60823314836034,2010 May,-1.8576572988927325,0
NA,NA,NA,2010-06-01,13TNT,Coral Core (CCI),NA,2010 Jun,0,NA
24.79434151547979,-21.91,113.97,2010-07-01,13TNT,Coral Core (CCI),27.60823314836034,2010 Jul,-2.8138916328805514,0
NA,NA,NA,2010-08-01,13TNT,Coral Core (CCI),NA,2010 Aug,0,NA
24.091101722281287,-21.91,113.97,2010-09-01,13TNT,Coral Core (CCI),27.60823314836034,2010 Sep,-3.517131426079054,0
24.430985623507382,-21.91,113.97,2010-10-01,13TNT,Coral Core (CCI),27.60823314836034,2010 Oct,-3.177247524852959,0
25.496998083939943,-21.91,113.97,2010-11-01,13TNT,Coral Core (CCI),27.60823314836034,2010 Nov,-2.1112350644203985,0
26.826360645624376,-21.91,113.97,2010-12-01,13TNT,Coral Core (CCI),27.60823314836034,2010 Dec,-0.7818725027359648,0
NA,NA,NA,2011-01-01,13TNT,Coral Core (CCI),NA,2011 Jan,0,NA
28.56754490666265,-21.91,113.97,2011-02-01,13TNT,Coral Core (CCI),27.60823314836034,2011 Feb,0.9593117583023094,0.9593117583023094
28.66345721278394,-21.91,113.97,2011-03-01,13TNT,Coral Core (CCI),27.60823314836034,2011 Mar,1.055224064423598,2.0145358227259074
27.398378638956935,-21.91,113.97,2011-04-01,13TNT,Coral Core (CCI),27.60823314836034,2011 Apr,-0.20985450940340655,0
25.435460479944982,-21.91,113.97,2011-05-01,13TNT,Coral Core (CCI),27.60823314836034,2011 May,-2.1727726684153588,0
NA,NA,NA,2011-06-01,13TNT,Coral Core (CCI),NA,2011 Jun,0,NA
24.18137847050092,-21.91,113.97,2011-07-01,13TNT,Coral Core (CCI),27.60823314836034,2011 Jul,-3.4268546778594207,0
24.12778298518093,-21.91,113.97,2011-08-01,13TNT,Coral Core (CCI),27.60823314836034,2011 Aug,-3.4804501631794125,0
23.8398146911192,-21.91,113.97,2011-09-01,13TNT,Coral Core (CCI),27.60823314836034,2011 Sep,-3.7684184572411397,0
24.601524614594787,-21.91,113.97,2011-10-01,13TNT,Coral Core (CCI),27.60823314836034,2011 Oct,-3.006708533765554,0
NA,NA,NA,2011-11-01,13TNT,Coral Core (CCI),NA,2011 Nov,0,NA
25.931804072067248,-21.91,113.97,2011-12-01,13TNT,Coral Core (CCI),27.60823314836034,2011 Dec,-1.6764290762930933,0
27.604678305125816,-21.91,113.97,2012-01-01,13TNT,Coral Core (CCI),27.60823314836034,2012 Jan,-0.0035548432345251513,0
NA,NA,NA,2012-02-01,13TNT,Coral Core (CCI),NA,2012 Feb,0,NA
29.29989253066791,-21.91,113.97,2012-03-01,13TNT,Coral Core (CCI),27.60823314836034,2012 Mar,1.69165938230757,1.69165938230757
28.705808037982784,-21.91,113.97,2012-04-01,13TNT,Coral Core (CCI),27.60823314836034,2012 Apr,1.097574889622443,2.789234271930013
27.9012965547877,-21.91,113.97,2012-05-01,13TNT,Coral Core (CCI),27.60823314836034,2012 May,0.2930634064273576,3.082297678357371
25.718228735691167,-21.91,113.97,2012-06-01,13TNT,Coral Core (CCI),27.60823314836034,2012 Jun,-1.8900044126691746,0
24.50295966011276,-21.91,113.97,2012-07-01,13TNT,Coral Core (CCI),27.60823314836034,2012 Jul,-3.1052734882475796,0
24.003888755749763,-21.91,113.97,2012-08-01,13TNT,Coral Core (CCI),27.60823314836034,2012 Aug,-3.604344392610578,0
23.85842120823218,-21.91,113.97,2012-09-01,13TNT,Coral Core (CCI),27.60823314836034,2012 Sep,-3.7498119401281613,0
24.236134479187783,-21.91,113.97,2012-10-01,13TNT,Coral Core (CCI),27.60823314836034,2012 Oct,-3.3720986691725585,0
24.8475233512333,-21.91,113.97,2012-11-01,13TNT,Coral Core (CCI),27.60823314836034,2012 Nov,-2.760709797127042,0
NA,NA,NA,2012-12-01,13TNT,Coral Core (CCI),NA,2012 Dec,0,NA
NA,NA,NA,2013-01-01,13TNT,Coral Core (CCI),NA,2013 Jan,0,NA
NA,NA,NA,2013-02-01,13TNT,Coral Core (CCI),NA,2013 Feb,0,NA
28.118737245278844,-21.91,113.97,2013-03-01,13TNT,Coral Core (CCI),27.60823314836034,2013 Mar,0.5105040969185026,0.5105040969185026
26.75052539374973,-21.91,113.97,2013-04-01,13TNT,Coral Core (CCI),27.60823314836034,2013 Apr,-0.8577077546106118,0
25.915096674430096,-21.91,113.97,2013-05-01,13TNT,Coral Core (CCI),27.60823314836034,2013 May,-1.6931364739302452,0
25.848731293229125,-21.91,113.97,2013-06-01,13TNT,Coral Core (CCI),27.60823314836034,2013 Jun,-1.7595018551312158,0
NA,NA,NA,2013-07-01,13TNT,Coral Core (CCI),NA,2013 Jul,0,NA
24.80756734301594,-21.91,113.97,2013-08-01,13TNT,Coral Core (CCI),27.60823314836034,2013 Aug,-2.8006658053444013,0
