sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,DAR3_DHM
28.404795265197755,-12.095,96.8805,1998-06-01,DAR3,GCM,28.903363928055853,1998-Jun,-0.49856866285809787,0
27.625908328640847,-12.095,96.8805,1998-07-01,DAR3,GCM,28.903363928055853,1998-Jul,-1.2774555994150063,0
27.936118895007716,-12.095,96.8805,1998-08-01,DAR3,GCM,28.903363928055853,1998-Aug,-0.9672450330481368,0
28.107364590962728,-12.095,96.8805,1998-09-01,DAR3,GCM,28.903363928055853,1998-Sep,-0.7959993370931251,0
27.856515884399414,-12.095,96.8805,1998-10-01,DAR3,GCM,28.903363928055853,1998-Oct,-1.0468480436564391,0
28.382404327392578,-12.095,96.8805,1998-11-01,DAR3,GCM,28.903363928055853,1998-Nov,-0.5209596006632751,0
28.945267215851814,-12.095,96.8805,1998-12-01,DAR3,GCM,28.903363928055853,1998-Dec,0.041903287795960864,0.041903287795960864
29.53179839349562,-12.095,96.8805,1999-01-01,DAR3,GCM,28.903363928055853,1999-Jan,0.6284344654397671,0.670337753235728
29.655831268855504,-12.095,96.8805,1999-02-01,DAR3,GCM,28.903363928055853,1999-Feb,0.7524673407996509,1.422805094035379
29.48796179986769,-12.095,96.8805,1999-03-01,DAR3,GCM,28.903363928055853,1999-Mar,0.5845978718118374,2.0074029658472163
29.513642247517904,-12.095,96.8805,1999-04-01,DAR3,GCM,28.903363928055853,1999-Apr,0.6102783194620507,2.617681285309267
29.098059438890026,-12.095,96.8805,1999-05-01,DAR3,GCM,28.903363928055853,1999-May,0.19469551083417258,2.8123767961434396
28.195056470235187,-12.095,96.8805,1999-06-01,DAR3,GCM,28.903363928055853,1999-Jun,-0.7083074578206663,0
26.990814824258127,-12.095,96.8805,1999-07-01,DAR3,GCM,28.903363928055853,1999-Jul,-1.9125491037977262,0
26.372684355705015,-12.095,96.8805,1999-08-01,DAR3,GCM,28.903363928055853,1999-Aug,-2.530679572350838,0
26.865047518412272,-12.095,96.8805,1999-09-01,DAR3,GCM,28.903363928055853,1999-Sep,-2.0383164096435813,0
28.052434675155148,-12.095,96.8805,1999-10-01,DAR3,GCM,28.903363928055853,1999-Oct,-0.8509292529007055,0
