sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,SCOTTSS1_DHM
27.86665751139325,-14.0788,121.978,1981-09-01,SCOTTSS1,CCI,29.927802234118644,1981-Sep,-2.0611447227253947,0
28.82063815209174,-14.0788,121.978,1981-10-01,SCOTTSS1,CCI,29.927802234118644,1981-Oct,-1.1071640820269053,0
29.457991536458344,-14.0788,121.978,1981-11-01,SCOTTSS1,CCI,29.927802234118644,1981-Nov,-0.46981069766030004,0
29.260958566973304,-14.0788,121.978,1981-12-01,SCOTTSS1,CCI,29.927802234118644,1981-Dec,-0.6668436671453399,0
29.864184767200122,-14.0788,121.978,1982-01-01,SCOTTSS1,CCI,29.927802234118644,1982-Jan,-0.06361746691852233,0
28.666421508789085,-14.0788,121.978,1982-02-01,SCOTTSS1,CCI,29.927802234118644,1982-Feb,-1.261380725329559,0
29.147733429939535,-14.0788,121.978,1982-03-01,SCOTTSS1,CCI,29.927802234118644,1982-Mar,-0.7800688041791091,0
29.532660929361978,-14.0788,121.978,1982-04-01,SCOTTSS1,CCI,29.927802234118644,1982-Apr,-0.39514130475666676,0
28.338702589465747,-14.0788,121.978,1982-05-01,SCOTTSS1,CCI,29.927802234118644,1982-May,-1.5890996446528973,0
27.554991658528657,-14.0788,121.978,1982-06-01,SCOTTSS1,CCI,29.927802234118644,1982-Jun,-2.3728105755899875,0
26.28870199880294,-14.0788,121.978,1982-07-01,SCOTTSS1,CCI,29.927802234118644,1982-Jul,-3.6391002353157056,0
25.96354015719507,-14.0788,121.978,1982-08-01,SCOTTSS1,CCI,29.927802234118644,1982-Aug,-3.964262076923575,0
26.779326375325528,-14.0788,121.978,1982-09-01,SCOTTSS1,CCI,29.927802234118644,1982-Sep,-3.148475858793116,0
27.59321919102825,-14.0788,121.978,1982-10-01,SCOTTSS1,CCI,29.927802234118644,1982-Oct,-2.3345830430903938,0
29.371659342447934,-14.0788,121.978,1982-11-01,SCOTTSS1,CCI,29.927802234118644,1982-Nov,-0.5561428916707101,0
30.23773370558217,-14.0788,121.978,1982-12-01,SCOTTSS1,CCI,29.927802234118644,1982-Dec,0.30993147146352484,0.30993147146352484
29.44224873204387,-14.0788,121.978,1983-01-01,SCOTTSS1,CCI,29.927802234118644,1983-Jan,-0.4855535020747759,0
30.822493852887852,-14.0788,121.978,1983-02-01,SCOTTSS1,CCI,29.927802234118644,1983-Feb,0.8946916187692082,0.8946916187692082
30.019669858870984,-14.0788,121.978,1983-03-01,SCOTTSS1,CCI,29.927802234118644,1983-Mar,0.09186762475233934,0.9865592435215476
30.102659098307306,-14.0788,121.978,1983-04-01,SCOTTSS1,CCI,29.927802234118644,1983-Apr,0.1748568641886621,1.1614161077102096
28.315152863533275,-14.0788,121.978,1983-05-01,SCOTTSS1,CCI,29.927802234118644,1983-May,-1.6126493705853697,0
27.092325846354186,-14.0788,121.978,1983-06-01,SCOTTSS1,CCI,29.927802234118644,1983-Jun,-2.8354763877644587,0
26.243541889805964,-14.0788,121.978,1983-07-01,SCOTTSS1,CCI,29.927802234118644,1983-Jul,-3.68426034431268,0
25.63547520791332,-14.0788,121.978,1983-08-01,SCOTTSS1,CCI,29.927802234118644,1983-Aug,-4.292327026205324,0
27.035662841796885,-14.0788,121.978,1983-09-01,SCOTTSS1,CCI,29.927802234118644,1983-Sep,-2.8921393923217593,0
28.36063783707159,-14.0788,121.978,1983-10-01,SCOTTSS1,CCI,29.927802234118644,1983-Oct,-1.5671643970470548,0
29.53165893554689,-14.0788,121.978,1983-11-01,SCOTTSS1,CCI,29.927802234118644,1983-Nov,-0.39614329857175434,0
29.433220451108888,-14.0788,121.978,1983-12-01,SCOTTSS1,CCI,29.927802234118644,1983-Dec,-0.49458178300975675,0
29.325155738092263,-14.0788,121.978,1984-01-01,SCOTTSS1,CCI,29.927802234118644,1984-Jan,-0.6026464960263809,0
29.44102656923493,-14.0788,121.978,1984-02-01,SCOTTSS1,CCI,29.927802234118644,1984-Feb,-0.4867756648837158,0
29.36031297253026,-14.0788,121.978,1984-03-01,SCOTTSS1,CCI,29.927802234118644,1984-Mar,-0.5674892615883849,0
29.319657389322924,-14.0788,121.978,1984-04-01,SCOTTSS1,CCI,29.927802234118644,1984-Apr,-0.6081448447957207,0
28.78225196100053,-14.0788,121.978,1984-05-01,SCOTTSS1,CCI,29.927802234118644,1984-May,-1.1455502731181149,0
27.475325520833344,-14.0788,121.978,1984-06-01,SCOTTSS1,CCI,29.927802234118644,1984-Jun,-2.4524767132853,0
26.26225211851061,-14.0788,121.978,1984-07-01,SCOTTSS1,CCI,29.927802234118644,1984-Jul,-3.665550115608035,0
26.230963725428442,-14.0788,121.978,1984-08-01,SCOTTSS1,CCI,29.927802234118644,1984-Aug,-3.6968385086902025,0
26.945991007487,-14.0788,121.978,1984-09-01,SCOTTSS1,CCI,29.927802234118644,1984-Sep,-2.9818112266316454,0
28.005799127394166,-14.0788,121.978,1984-10-01,SCOTTSS1,CCI,29.927802234118644,1984-Oct,-1.9220031067244783,0
29.126662190755226,-14.0788,121.978,1984-11-01,SCOTTSS1,CCI,29.927802234118644,1984-Nov,-0.8011400433634179,0
29.275800938760096,-14.0788,121.978,1984-12-01,SCOTTSS1,CCI,29.927802234118644,1984-Dec,-0.6520012953585486,0
28.887082795173914,-14.0788,121.978,1985-01-01,SCOTTSS1,CCI,29.927802234118644,1985-Jan,-1.0407194389447305,0
29.512491934640092,-14.0788,121.978,1985-02-01,SCOTTSS1,CCI,29.927802234118644,1985-Feb,-0.415310299478552,0
29.30902670583419,-14.0788,121.978,1985-03-01,SCOTTSS1,CCI,29.927802234118644,1985-Mar,-0.6187755282844556,0
29.756326293945317,-14.0788,121.978,1985-04-01,SCOTTSS1,CCI,29.927802234118644,1985-Apr,-0.1714759401733268,0
29.105476428616445,-14.0788,121.978,1985-05-01,SCOTTSS1,CCI,29.927802234118644,1985-May,-0.8223258055021994,0
27.446993001302097,-14.0788,121.978,1985-06-01,SCOTTSS1,CCI,29.927802234118644,1985-Jun,-2.480809232816547,0
26.07579759167088,-14.0788,121.978,1985-07-01,SCOTTSS1,CCI,29.927802234118644,1985-Jul,-3.8520046424477634,0
26.142574974798404,-14.0788,121.978,1985-08-01,SCOTTSS1,CCI,29.927802234118644,1985-Aug,-3.7852272593202407,0
