sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,SCOTTNR1_DHM
29.76516129032258,-13.9851,121.8769,1988-05-01,SCOTTNR1,NOAA,29.78462572373863,1988-May,-0.0194644334160472,0
28.129666666666665,-13.9851,121.8769,1988-06-01,SCOTTNR1,NOAA,29.78462572373863,1988-Jun,-1.654959057071963,0
26.988709677419354,-13.9851,121.8769,1988-07-01,SCOTTNR1,NOAA,29.78462572373863,1988-Jul,-2.795916046319274,0
26.880967741935482,-13.9851,121.8769,1988-08-01,SCOTTNR1,NOAA,29.78462572373863,1988-Aug,-2.9036579818031463,0
26.988,-13.9851,121.8769,1988-09-01,SCOTTNR1,NOAA,29.78462572373863,1988-Sep,-2.7966257237386287,0
29.5958064516129,-13.9851,121.8769,1988-10-01,SCOTTNR1,NOAA,29.78462572373863,1988-Oct,-0.1888192721257269,0
29.642666666666667,-13.9851,121.8769,1988-11-01,SCOTTNR1,NOAA,29.78462572373863,1988-Nov,-0.14195905707196133,0
28.684838709677418,-13.9851,121.8769,1988-12-01,SCOTTNR1,NOAA,29.78462572373863,1988-Dec,-1.09978701406121,0
30.177419354838708,-13.9851,121.8769,1989-01-01,SCOTTNR1,NOAA,29.78462572373863,1989-Jan,0.3927936311000799,0.3927936311000799
30.27,-13.9851,121.8769,1989-02-01,SCOTTNR1,NOAA,29.78462572373863,1989-Feb,0.4853742762613713,0.8781679073614512
28.77193548387097,-13.9851,121.8769,1989-03-01,SCOTTNR1,NOAA,29.78462572373863,1989-Mar,-1.0126902398676592,0
29.605,-13.9851,121.8769,1989-04-01,SCOTTNR1,NOAA,29.78462572373863,1989-Apr,-0.17962572373862784,0
28.68032258064516,-13.9851,121.8769,1989-05-01,SCOTTNR1,NOAA,29.78462572373863,1989-May,-1.1043031430934676,0
28.156666666666666,-13.9851,121.8769,1989-06-01,SCOTTNR1,NOAA,29.78462572373863,1989-Jun,-1.627959057071962,0
26.844193548387096,-13.9851,121.8769,1989-07-01,SCOTTNR1,NOAA,29.78462572373863,1989-Jul,-2.940432175351532,0
26.704516129032257,-13.9851,121.8769,1989-08-01,SCOTTNR1,NOAA,29.78462572373863,1989-Aug,-3.0801095947063715,0
27.461666666666666,-13.9851,121.8769,1989-09-01,SCOTTNR1,NOAA,29.78462572373863,1989-Sep,-2.3229590570719623,0
28.72806451612903,-13.9851,121.8769,1989-10-01,SCOTTNR1,NOAA,29.78462572373863,1989-Oct,-1.0565612076095974,0
29.205000000000002,-13.9851,121.8769,1989-11-01,SCOTTNR1,NOAA,29.78462572373863,1989-Nov,-0.5796257237386264,0
29.411290322580644,-13.9851,121.8769,1989-12-01,SCOTTNR1,NOAA,29.78462572373863,1989-Dec,-0.37333540115798414,0
29.549032258064518,-13.9851,121.8769,1990-01-01,SCOTTNR1,NOAA,29.78462572373863,1990-Jan,-0.23559346567411055,0
29.725714285714286,-13.9851,121.8769,1990-02-01,SCOTTNR1,NOAA,29.78462572373863,1990-Feb,-0.05891143802434229,0
29.840645161290322,-13.9851,121.8769,1990-03-01,SCOTTNR1,NOAA,29.78462572373863,1990-Mar,0.056019437551693585,0.056019437551693585
30.475,-13.9851,121.8769,1990-04-01,SCOTTNR1,NOAA,29.78462572373863,1990-Apr,0.6903742762613732,0.7463937138130667
29.055806451612902,-13.9851,121.8769,1990-05-01,SCOTTNR1,NOAA,29.78462572373863,1990-May,-0.7288192721257261,0
27.581666666666667,-13.9851,121.8769,1990-06-01,SCOTTNR1,NOAA,29.78462572373863,1990-Jun,-2.2029590570719613,0
