sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,SCOTTSS1_DHM
30.35132445058515,-14.0788,121.978,1980-01-01,SCOTTSS1,GCM,30.337036719667296,1980-Jan,0.014287730917853736,0.014287730917853736
29.34584512381718,-14.0788,121.978,1980-02-01,SCOTTSS1,GCM,30.337036719667296,1980-Feb,-0.9911915958501147,0
29.890454938334802,-14.0788,121.978,1980-03-01,SCOTTSS1,GCM,30.337036719667296,1980-Mar,-0.44658178133249393,0
29.921029154459635,-14.0788,121.978,1980-04-01,SCOTTSS1,GCM,30.337036719667296,1980-Apr,-0.4160075652076607,0
29.3158083269673,-14.0788,121.978,1980-05-01,SCOTTSS1,GCM,30.337036719667296,1980-May,-1.0212283926999959,0
28.496378580729168,-14.0788,121.978,1980-06-01,SCOTTSS1,GCM,30.337036719667296,1980-Jun,-1.840658138938128,0
27.30255360757151,-14.0788,121.978,1980-07-01,SCOTTSS1,GCM,30.337036719667296,1980-Jul,-3.034483112095785,0
26.933140231717015,-14.0788,121.978,1980-08-01,SCOTTSS1,GCM,30.337036719667296,1980-Aug,-3.4038964879502807,0
27.63747158050537,-14.0788,121.978,1980-09-01,SCOTTSS1,GCM,30.337036719667296,1980-Sep,-2.699565139161926,0
29.575672826459332,-14.0788,121.978,1980-10-01,SCOTTSS1,GCM,30.337036719667296,1980-Oct,-0.7613638932079638,0
30.2914608001709,-14.0788,121.978,1980-11-01,SCOTTSS1,GCM,30.337036719667296,1980-Nov,-0.04557591949639672,0
31.07746954887144,-14.0788,121.978,1980-12-01,SCOTTSS1,GCM,30.337036719667296,1980-Dec,0.7404328292041455,0.7404328292041455
30.40712405789283,-14.0788,121.978,1981-01-01,SCOTTSS1,GCM,30.337036719667296,1981-Jan,0.07008733822553381,0.8105201674296794
30.312243052891322,-14.0788,121.978,1981-02-01,SCOTTSS1,GCM,30.337036719667296,1981-Feb,-0.024793666775973833,0
30.41856599623157,-14.0788,121.978,1981-03-01,SCOTTSS1,GCM,30.337036719667296,1981-Mar,0.08152927656427522,0.08152927656427522
29.825234985351564,-14.0788,121.978,1981-04-01,SCOTTSS1,GCM,30.337036719667296,1981-Apr,-0.511801734315732,0
29.12921234869188,-14.0788,121.978,1981-05-01,SCOTTSS1,GCM,30.337036719667296,1981-May,-1.2078243709754162,0
27.5139617284139,-14.0788,121.978,1981-06-01,SCOTTSS1,GCM,30.337036719667296,1981-Jun,-2.823074991253396,0
26.96776113202495,-14.0788,121.978,1981-07-01,SCOTTSS1,GCM,30.337036719667296,1981-Jul,-3.3692755876423455,0
26.994976166755922,-14.0788,121.978,1981-08-01,SCOTTSS1,GCM,30.337036719667296,1981-Aug,-3.3420605529113736,0
27.554786936442056,-14.0788,121.978,1981-09-01,SCOTTSS1,GCM,30.337036719667296,1981-Sep,-2.7822497832252395,0
28.57545501955094,-14.0788,121.978,1981-10-01,SCOTTSS1,GCM,30.337036719667296,1981-Oct,-1.7615817001163556,0
29.937576421101888,-14.0788,121.978,1981-11-01,SCOTTSS1,GCM,30.337036719667296,1981-Nov,-0.3994602985654083,0
30.42772336159983,-14.0788,121.978,1981-12-01,SCOTTSS1,GCM,30.337036719667296,1981-Dec,0.0906866419325354,0.0906866419325354
30.52724266052246,-14.0788,121.978,1982-01-01,SCOTTSS1,GCM,30.337036719667296,1982-Jan,0.19020594085516507,0.28089258278770046
29.859317915780203,-14.0788,121.978,1982-02-01,SCOTTSS1,GCM,30.337036719667296,1982-Feb,-0.4777188038870932,0
30.102953941591323,-14.0788,121.978,1982-03-01,SCOTTSS1,GCM,30.337036719667296,1982-Mar,-0.23408277807597244,0
29.27464459737142,-14.0788,121.978,1982-04-01,SCOTTSS1,GCM,30.337036719667296,1982-Apr,-1.0623921222958757,0
28.963197585075132,-14.0788,121.978,1982-05-01,SCOTTSS1,GCM,30.337036719667296,1982-May,-1.3738391345921634,0
27.87505620320638,-14.0788,121.978,1982-06-01,SCOTTSS1,GCM,30.337036719667296,1982-Jun,-2.4619805164609154,0
26.93038946582425,-14.0788,121.978,1982-07-01,SCOTTSS1,GCM,30.337036719667296,1982-Jul,-3.4066472538430475,0
26.612818194973855,-14.0788,121.978,1982-08-01,SCOTTSS1,GCM,30.337036719667296,1982-Aug,-3.724218524693441,0
27.511103439331055,-14.0788,121.978,1982-09-01,SCOTTSS1,GCM,30.337036719667296,1982-Sep,-2.8259332803362405,0
28.59891866868542,-14.0788,121.978,1982-10-01,SCOTTSS1,GCM,30.337036719667296,1982-Oct,-1.7381180509818748,0
29.669784355163575,-14.0788,121.978,1982-11-01,SCOTTSS1,GCM,30.337036719667296,1982-Nov,-0.6672523645037209,0
30.506767026839718,-14.0788,121.978,1982-12-01,SCOTTSS1,GCM,30.337036719667296,1982-Dec,0.1697303071724221,0.1697303071724221
30.502592148319366,-14.0788,121.978,1983-01-01,SCOTTSS1,GCM,30.337036719667296,1983-Jan,0.16555542865206974,0.33528573582449184
29.284391743796213,-14.0788,121.978,1983-02-01,SCOTTSS1,GCM,30.337036719667296,1983-Feb,-1.0526449758710825,0
29.08137905982233,-14.0788,121.978,1983-03-01,SCOTTSS1,GCM,30.337036719667296,1983-Mar,-1.2556576598449674,0
29.584997749328615,-14.0788,121.978,1983-04-01,SCOTTSS1,GCM,30.337036719667296,1983-Apr,-0.7520389703386812,0
28.987779432727447,-14.0788,121.978,1983-05-01,SCOTTSS1,GCM,30.337036719667296,1983-May,-1.3492572869398494,0
27.65958417256673,-14.0788,121.978,1983-06-01,SCOTTSS1,GCM,30.337036719667296,1983-Jun,-2.6774525471005646,0
26.35087997682633,-14.0788,121.978,1983-07-01,SCOTTSS1,GCM,30.337036719667296,1983-Jul,-3.986156742840965,0
26.234752162810295,-14.0788,121.978,1983-08-01,SCOTTSS1,GCM,30.337036719667296,1983-Aug,-4.1022845568570006,0
27.20093847910563,-14.0788,121.978,1983-09-01,SCOTTSS1,GCM,30.337036719667296,1983-Sep,-3.1360982405616653,0
28.43715956903273,-14.0788,121.978,1983-10-01,SCOTTSS1,GCM,30.337036719667296,1983-Oct,-1.8998771506345662,0
29.800594075520834,-14.0788,121.978,1983-11-01,SCOTTSS1,GCM,30.337036719667296,1983-Nov,-0.5364426441464616,0
30.39310627598916,-14.0788,121.978,1983-12-01,SCOTTSS1,GCM,30.337036719667296,1983-Dec,0.05606955632186583,0.05606955632186583
30.759477615356445,-14.0788,121.978,1984-01-01,SCOTTSS1,GCM,30.337036719667296,1984-Jan,0.42244089568914944,0.4785104520110153
29.416073897789264,-14.0788,121.978,1984-02-01,SCOTTSS1,GCM,30.337036719667296,1984-Feb,-0.9209628218780317,0
29.796254004201582,-14.0788,121.978,1984-03-01,SCOTTSS1,GCM,30.337036719667296,1984-Mar,-0.5407827154657134,0
30.188345464070636,-14.0788,121.978,1984-04-01,SCOTTSS1,GCM,30.337036719667296,1984-Apr,-0.14869125559665974,0
29.227077791767737,-14.0788,121.978,1984-05-01,SCOTTSS1,GCM,30.337036719667296,1984-May,-1.1099589278995587,0
27.96658560434977,-14.0788,121.978,1984-06-01,SCOTTSS1,GCM,30.337036719667296,1984-Jun,-2.3704511153175254,0
27.270641142322173,-14.0788,121.978,1984-07-01,SCOTTSS1,GCM,30.337036719667296,1984-Jul,-3.066395577345123,0
27.379547857469127,-14.0788,121.978,1984-08-01,SCOTTSS1,GCM,30.337036719667296,1984-Aug,-2.9574888621981685,0
27.90387751261393,-14.0788,121.978,1984-09-01,SCOTTSS1,GCM,30.337036719667296,1984-Sep,-2.4331592070533645,0
28.590317695371567,-14.0788,121.978,1984-10-01,SCOTTSS1,GCM,30.337036719667296,1984-Oct,-1.7467190242957287,0
29.685809008280437,-14.0788,121.978,1984-11-01,SCOTTSS1,GCM,30.337036719667296,1984-Nov,-0.6512277113868592,0
30.516462141467677,-14.0788,121.978,1984-12-01,SCOTTSS1,GCM,30.337036719667296,1984-Dec,0.17942542180038146,0.17942542180038146
30.02025499651509,-14.0788,121.978,1985-01-01,SCOTTSS1,GCM,30.337036719667296,1985-Jan,-0.3167817231522072,0
29.795220102582658,-14.0788,121.978,1985-02-01,SCOTTSS1,GCM,30.337036719667296,1985-Feb,-0.5418166170846384,0
29.025949601204164,-14.0788,121.978,1985-03-01,SCOTTSS1,GCM,30.337036719667296,1985-Mar,-1.3110871184631314,0
28.99518566131592,-14.0788,121.978,1985-04-01,SCOTTSS1,GCM,30.337036719667296,1985-Apr,-1.3418510583513772,0
28.3496158353744,-14.0788,121.978,1985-05-01,SCOTTSS1,GCM,30.337036719667296,1985-May,-1.987420884292895,0
27.74580980936686,-14.0788,121.978,1985-06-01,SCOTTSS1,GCM,30.337036719667296,1985-Jun,-2.591226910300435,0
26.692433018838205,-14.0788,121.978,1985-07-01,SCOTTSS1,GCM,30.337036719667296,1985-Jul,-3.644603700829091,0
26.228391278174616,-14.0788,121.978,1985-08-01,SCOTTSS1,GCM,30.337036719667296,1985-Aug,-4.10864544149268,0
27.58898868560791,-14.0788,121.978,1985-09-01,SCOTTSS1,GCM,30.337036719667296,1985-Sep,-2.748048034059387,0
