sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,BRS07_DHM
28.834357372477893,-14.121,123.5467277,1985-01-01,BRS07,Coral Core (CCI),29.8690393517212,1985 Jan,-1.034681979243306,0
28.97625592684491,-14.121,123.5467277,1985-02-01,BRS07,Coral Core (CCI),29.8690393517212,1985 Feb,-0.8927834248762885,0
29.11417427447133,-14.121,123.5467277,1985-03-01,BRS07,Coral Core (CCI),29.8690393517212,1985 Mar,-0.7548650772498675,0
NA,NA,NA,1985-04-01,BRS07,Coral Core (CCI),NA,1985 Apr,0,NA
28.65138701379038,-14.121,123.5467277,1985-05-01,BRS07,Coral Core (CCI),29.8690393517212,1985 May,-1.2176523379308186,0
27.219390703359704,-14.121,123.5467277,1985-06-01,BRS07,Coral Core (CCI),29.8690393517212,1985 Jun,-2.649648648361495,0
26.253672122605977,-14.121,123.5467277,1985-07-01,BRS07,Coral Core (CCI),29.8690393517212,1985 Jul,-3.615367229115222,0
26.89270791301408,-14.121,123.5467277,1985-08-01,BRS07,Coral Core (CCI),29.8690393517212,1985 Aug,-2.9763314387071205,0
NA,NA,NA,1985-09-01,BRS07,Coral Core (CCI),NA,1985 Sep,0,NA
27.92032184663363,-14.121,123.5467277,1985-10-01,BRS07,Coral Core (CCI),29.8690393517212,1985 Oct,-1.9487175050875685,0
28.16675267255694,-14.121,123.5467277,1985-11-01,BRS07,Coral Core (CCI),29.8690393517212,1985 Nov,-1.70228667916426,0
28.519607414255173,-14.121,123.5467277,1985-12-01,BRS07,Coral Core (CCI),29.8690393517212,1985 Dec,-1.3494319374660257,0
28.95873627510511,-14.121,123.5467277,1986-01-01,BRS07,Coral Core (CCI),29.8690393517212,1986 Jan,-0.9103030766160884,0
28.28660978608115,-14.121,123.5467277,1986-02-01,BRS07,Coral Core (CCI),29.8690393517212,1986 Feb,-1.582429565640048,0
28.87020515545139,-14.121,123.5467277,1986-03-01,BRS07,Coral Core (CCI),29.8690393517212,1986 Mar,-0.998834196269808,0
29.409937925735672,-14.121,123.5467277,1986-04-01,BRS07,Coral Core (CCI),29.8690393517212,1986 Apr,-0.4591014259855264,0
28.88803576084291,-14.121,123.5467277,1986-05-01,BRS07,Coral Core (CCI),29.8690393517212,1986 May,-0.9810035908782879,0
27.982769127973754,-14.121,123.5467277,1986-06-01,BRS07,Coral Core (CCI),29.8690393517212,1986 Jun,-1.8862702237474451,0
NA,NA,NA,1986-07-01,BRS07,Coral Core (CCI),NA,1986 Jul,0,NA
26.89270791301408,-14.121,123.5467277,1986-08-01,BRS07,Coral Core (CCI),29.8690393517212,1986 Aug,-2.9763314387071205,0
25.94455304051993,-14.121,123.5467277,1986-09-01,BRS07,Coral Core (CCI),29.8690393517212,1986 Sep,-3.9244863112012673,0
26.96373751513839,-14.121,123.5467277,1986-10-01,BRS07,Coral Core (CCI),29.8690393517212,1986 Oct,-2.905301836582808,0
NA,NA,NA,1986-11-01,BRS07,Coral Core (CCI),NA,1986 Nov,0,NA
29.06292132458888,-14.121,123.5467277,1986-12-01,BRS07,Coral Core (CCI),29.8690393517212,1986 Dec,-0.8061180271323174,0
29.85810001867922,-14.121,123.5467277,1987-01-01,BRS07,Coral Core (CCI),29.8690393517212,1987 Jan,-0.010939333041978472,0
27.68655979548501,-14.121,123.5467277,1987-02-01,BRS07,Coral Core (CCI),29.8690393517212,1987 Feb,-2.1824795562361885,0
28.02408969521577,-14.121,123.5467277,1987-03-01,BRS07,Coral Core (CCI),29.8690393517212,1987 Mar,-1.8449496565054275,0
28.65138701379038,-14.121,123.5467277,1987-04-01,BRS07,Coral Core (CCI),29.8690393517212,1987 Apr,-1.2176523379308186,0
29.48851852853809,-14.121,123.5467277,1987-05-01,BRS07,Coral Core (CCI),29.8690393517212,1987 May,-0.3805208231831081,0
28.345698767984075,-14.121,123.5467277,1987-06-01,BRS07,Coral Core (CCI),29.8690393517212,1987 Jun,-1.5233405837371237,0
27.242258757906797,-14.121,123.5467277,1987-07-01,BRS07,Coral Core (CCI),29.8690393517212,1987 Jul,-2.626780593814402,0
26.048587786233583,-14.121,123.5467277,1987-08-01,BRS07,Coral Core (CCI),29.8690393517212,1987 Aug,-3.820451565487616,0
27.94119979781063,-14.121,123.5467277,1987-09-01,BRS07,Coral Core (CCI),29.8690393517212,1987 Sep,-1.9278395539105695,0
27.9620155582575,-14.121,123.5467277,1987-10-01,BRS07,Coral Core (CCI),29.8690393517212,1987 Oct,-1.907023793463697,0
28.38478046893446,-14.121,123.5467277,1987-11-01,BRS07,Coral Core (CCI),29.8690393517212,1987 Nov,-1.4842588827867402,0
28.92351039943499,-14.121,123.5467277,1987-12-01,BRS07,Coral Core (CCI),29.8690393517212,1987 Dec,-0.9455289522862103,0
29.215001024517885,-14.121,123.5467277,1988-01-01,BRS07,Coral Core (CCI),29.8690393517212,1988 Jan,-0.6540383272033132,0
29.394035232984095,-14.121,123.5467277,1988-02-01,BRS07,Coral Core (CCI),29.8690393517212,1988 Feb,-0.4750041187371039,0
29.580762957800008,-14.121,123.5467277,1988-03-01,BRS07,Coral Core (CCI),29.8690393517212,1988 Mar,-0.28827639392119053,0
29.231587815302152,-14.121,123.5467277,1988-04-01,BRS07,Coral Core (CCI),29.8690393517212,1988 Apr,-0.6374515364190465,0
29.345954010347903,-14.121,123.5467277,1988-05-01,BRS07,Coral Core (CCI),29.8690393517212,1988 May,-0.5230853413732959,0
27.85731484872071,-14.121,123.5467277,1988-06-01,BRS07,Coral Core (CCI),29.8690393517212,1988 Jun,-2.01172450300049,0
26.724795499162564,-14.121,123.5467277,1988-07-01,BRS07,Coral Core (CCI),29.8690393517212,1988 Jul,-3.1442438525586347,0
28.22696108760544,-14.121,123.5467277,1988-08-01,BRS07,Coral Core (CCI),29.8690393517212,1988 Aug,-1.64207826411576,0
