sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,SCOTTSS2_DHM
29.438846153846153,-13.9238,121.915,1985-01-01,SCOTTSS2,NOAA,29.71780812602438,1985-Jan,-0.2789619721782266,0
29.595714285714287,-13.9238,121.915,1985-02-01,SCOTTSS2,NOAA,29.71780812602438,1985-Feb,-0.12209384031009307,0
28.97,-13.9238,121.915,1985-03-01,SCOTTSS2,NOAA,29.71780812602438,1985-Mar,-0.7478081260243812,0
29.611,-13.9238,121.915,1985-04-01,SCOTTSS2,NOAA,29.71780812602438,1985-Apr,-0.10680812602437939,0
29.58516129032258,-13.9238,121.915,1985-05-01,SCOTTSS2,NOAA,29.71780812602438,1985-May,-0.1326468357017987,0
28.220666666666666,-13.9238,121.915,1985-06-01,SCOTTSS2,NOAA,29.71780812602438,1985-Jun,-1.4971414593577137,0
26.585483870967742,-13.9238,121.915,1985-07-01,SCOTTSS2,NOAA,29.71780812602438,1985-Jul,-3.1323242550566377,0
25.91774193548387,-13.9238,121.915,1985-08-01,SCOTTSS2,NOAA,29.71780812602438,1985-Aug,-3.800066190540509,0
27.201333333333334,-13.9238,121.915,1985-09-01,SCOTTSS2,NOAA,29.71780812602438,1985-Sep,-2.516474792691046,0
27.90774193548387,-13.9238,121.915,1985-10-01,SCOTTSS2,NOAA,29.71780812602438,1985-Oct,-1.8100661905405104,0
28.690666666666665,-13.9238,121.915,1985-11-01,SCOTTSS2,NOAA,29.71780812602438,1985-Nov,-1.0271414593577148,0
28.822580645161292,-13.9238,121.915,1985-12-01,SCOTTSS2,NOAA,29.71780812602438,1985-Dec,-0.8952274808630882,0
30.04032258064516,-13.9238,121.915,1986-01-01,SCOTTSS2,NOAA,29.71780812602438,1986-Jan,0.3225144546207801,0.3225144546207801
29.767857142857142,-13.9238,121.915,1986-02-01,SCOTTSS2,NOAA,29.71780812602438,1986-Feb,0.050049016832762305,0.3725634714535424
30.008387096774193,-13.9238,121.915,1986-03-01,SCOTTSS2,NOAA,29.71780812602438,1986-Mar,0.290578970749813,0.6631424422033554
30.270666666666667,-13.9238,121.915,1986-04-01,SCOTTSS2,NOAA,29.71780812602438,1986-Apr,0.552858540642287,1.2160009828456424
29.410967741935483,-13.9238,121.915,1986-05-01,SCOTTSS2,NOAA,29.71780812602438,1986-May,-0.3068403840888969,0
27.57,-13.9238,121.915,1986-06-01,SCOTTSS2,NOAA,29.71780812602438,1986-Jun,-2.1478081260243798,0
26.733225806451614,-13.9238,121.915,1986-07-01,SCOTTSS2,NOAA,29.71780812602438,1986-Jul,-2.984582319572766,0
25.623225806451615,-13.9238,121.915,1986-08-01,SCOTTSS2,NOAA,29.71780812602438,1986-Aug,-4.0945823195727655,0
27.008666666666667,-13.9238,121.915,1986-09-01,SCOTTSS2,NOAA,29.71780812602438,1986-Sep,-2.7091414593577134,0
27.12516129032258,-13.9238,121.915,1986-10-01,SCOTTSS2,NOAA,29.71780812602438,1986-Oct,-2.5926468357017995,0
28.937,-13.9238,121.915,1986-11-01,SCOTTSS2,NOAA,29.71780812602438,1986-Nov,-0.7808081260243789,0
29.580967741935485,-13.9238,121.915,1986-12-01,SCOTTSS2,NOAA,29.71780812602438,1986-Dec,-0.1368403840888952,0
30.01258064516129,-13.9238,121.915,1987-01-01,SCOTTSS2,NOAA,29.71780812602438,1987-Jan,0.2947725191369095,0.2947725191369095
28.1025,-13.9238,121.915,1987-02-01,SCOTTSS2,NOAA,29.71780812602438,1987-Feb,-1.615308126024381,0
29.096774193548388,-13.9238,121.915,1987-03-01,SCOTTSS2,NOAA,29.71780812602438,1987-Mar,-0.6210339324759921,0
28.923666666666666,-13.9238,121.915,1987-04-01,SCOTTSS2,NOAA,29.71780812602438,1987-Apr,-0.7941414593577143,0
28.678064516129034,-13.9238,121.915,1987-05-01,SCOTTSS2,NOAA,29.71780812602438,1987-May,-1.0397436098953463,0
28.210333333333335,-13.9238,121.915,1987-06-01,SCOTTSS2,NOAA,29.71780812602438,1987-Jun,-1.5074747926910455,0
26.86967741935484,-13.9238,121.915,1987-07-01,SCOTTSS2,NOAA,29.71780812602438,1987-Jul,-2.84813070666954,0
