sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,SCOTT_RPO_1_DHM
29.564,-14.0574,121.783,1988-04-01,SCOTT_RPO_1,NOAA,29.736047981275306,1988-Apr,-0.17204798127530552,0
29.756774193548388,-14.0574,121.783,1988-05-01,SCOTT_RPO_1,NOAA,29.736047981275306,1988-May,0.020726212273082467,0.020726212273082467
28.267,-14.0574,121.783,1988-06-01,SCOTT_RPO_1,NOAA,29.736047981275306,1988-Jun,-1.4690479812753061,0
27.058709677419355,-14.0574,121.783,1988-07-01,SCOTT_RPO_1,NOAA,29.736047981275306,1988-Jul,-2.677338303855951,0
26.893870967741936,-14.0574,121.783,1988-08-01,SCOTT_RPO_1,NOAA,29.736047981275306,1988-Aug,-2.8421770135333695,0
26.995666666666665,-14.0574,121.783,1988-09-01,SCOTT_RPO_1,NOAA,29.736047981275306,1988-Sep,-2.7403813146086407,0
29.63290322580645,-14.0574,121.783,1988-10-01,SCOTT_RPO_1,NOAA,29.736047981275306,1988-Oct,-0.10314475546885404,0
29.625666666666667,-14.0574,121.783,1988-11-01,SCOTT_RPO_1,NOAA,29.736047981275306,1988-Nov,-0.11038131460863809,0
28.668709677419354,-14.0574,121.783,1988-12-01,SCOTT_RPO_1,NOAA,29.736047981275306,1988-Dec,-1.0673383038559514,0
30.193870967741937,-14.0574,121.783,1989-01-01,SCOTT_RPO_1,NOAA,29.736047981275306,1989-Jan,0.4578229864666312,0.4578229864666312
30.22357142857143,-14.0574,121.783,1989-02-01,SCOTT_RPO_1,NOAA,29.736047981275306,1989-Feb,0.4875234472961232,0.9453464337627544
28.781612903225806,-14.0574,121.783,1989-03-01,SCOTT_RPO_1,NOAA,29.736047981275306,1989-Mar,-0.9544350780494995,0
29.668333333333333,-14.0574,121.783,1989-04-01,SCOTT_RPO_1,NOAA,29.736047981275306,1989-Apr,-0.06771464794197257,0
28.709032258064518,-14.0574,121.783,1989-05-01,SCOTT_RPO_1,NOAA,29.736047981275306,1989-May,-1.0270157232107877,0
28.193666666666665,-14.0574,121.783,1989-06-01,SCOTT_RPO_1,NOAA,29.736047981275306,1989-Jun,-1.5423813146086403,0
26.85483870967742,-14.0574,121.783,1989-07-01,SCOTT_RPO_1,NOAA,29.736047981275306,1989-Jul,-2.8812092715978856,0
