sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,Bundegi_DHM
27.377734572903226,-12.095,96.8805,1994-05-01,08BND,CCI,28.419901124775947,1994-May,-1.0421665518727217,0
26.981660969666667,-12.095,96.8805,1994-06-01,08BND,CCI,28.419901124775947,1994-Jun,-1.4382401551092805,0
26.55999243935484,-12.095,96.8805,1994-07-01,08BND,CCI,28.419901124775947,1994-Jul,-1.8599086854211073,0
25.669345781935483,-12.095,96.8805,1994-08-01,08BND,CCI,28.419901124775947,1994-Aug,-2.750555342840464,0
25.739661661,-12.095,96.8805,1994-09-01,08BND,CCI,28.419901124775947,1994-Sep,-2.6802394637759477,0
26.264186538709676,-12.095,96.8805,1994-10-01,08BND,CCI,28.419901124775947,1994-Oct,-2.1557145860662708,0
26.720323689666667,-12.095,96.8805,1994-11-01,08BND,CCI,28.419901124775947,1994-Nov,-1.6995774351092798,0
26.69418807516129,-12.095,96.8805,1994-12-01,08BND,CCI,28.419901124775947,1994-Dec,-1.725713049614658,0
27.986444092258065,-12.095,96.8805,1995-01-01,08BND,CCI,28.419901124775947,1995-Jan,-0.43345703251788237,0
28.058209445714287,-12.095,96.8805,1995-02-01,08BND,CCI,28.419901124775947,1995-Feb,-0.36169167906166066,0
28.279346884193547,-12.095,96.8805,1995-03-01,08BND,CCI,28.419901124775947,1995-Mar,-0.14055424058240007,0
28.290659586,-12.095,96.8805,1995-04-01,08BND,CCI,28.419901124775947,1995-Apr,-0.1292415387759469,0
28.410315531290323,-12.095,96.8805,1995-05-01,08BND,CCI,28.419901124775947,1995-May,-0.0095855934856246,0
27.265993245,-12.095,96.8805,1995-06-01,08BND,CCI,28.419901124775947,1995-Jun,-1.1539078797759466,0
26.870636773870967,-12.095,96.8805,1995-07-01,08BND,CCI,28.419901124775947,1995-Jul,-1.5492643509049806,0
27.281927097096773,-12.095,96.8805,1995-08-01,08BND,CCI,28.419901124775947,1995-Aug,-1.1379740276791743,0
26.858326212,-12.095,96.8805,1995-09-01,08BND,CCI,28.419901124775947,1995-Sep,-1.5615749127759457,0
26.703862146774195,-12.095,96.8805,1995-10-01,08BND,CCI,28.419901124775947,1995-Oct,-1.7160389780017518,0
27.075658163,-12.095,96.8805,1995-11-01,08BND,CCI,28.419901124775947,1995-Nov,-1.3442429617759473,0
27.968057742580644,-12.095,96.8805,1995-12-01,08BND,CCI,28.419901124775947,1995-Dec,-0.4518433821953032,0
27.98031498,-12.095,96.8805,1996-01-01,08BND,CCI,28.419901124775947,1996-Jan,-0.43958614477594793,0
28.807579514482757,-12.095,96.8805,1996-02-01,08BND,CCI,28.419901124775947,1996-Feb,0.3876783897068101,0.3876783897068101
28.98708791483871,-12.095,96.8805,1996-03-01,08BND,CCI,28.419901124775947,1996-Mar,0.5671867900627632,0.9548651797695733
28.516329955333333,-12.095,96.8805,1996-04-01,08BND,CCI,28.419901124775947,1996-Apr,0.09642883055738594,1.0512940103269592
28.22322210419355,-12.095,96.8805,1996-05-01,08BND,CCI,28.419901124775947,1996-May,-0.1966790205823976,0
28.143992107333332,-12.095,96.8805,1996-06-01,08BND,CCI,28.419901124775947,1996-Jun,-0.27590901744261487,0
27.65128233,-12.095,96.8805,1996-07-01,08BND,CCI,28.419901124775947,1996-Jul,-0.7686187947759464,0
27.400637521612904,-12.095,96.8805,1996-08-01,08BND,CCI,28.419901124775947,1996-Aug,-1.0192636031630435,0
26.989659626999998,-12.095,96.8805,1996-09-01,08BND,CCI,28.419901124775947,1996-Sep,-1.430241497775949,0
27.25935097967742,-12.095,96.8805,1996-10-01,08BND,CCI,28.419901124775947,1996-Oct,-1.1605501450985258,0
27.403661091666667,-12.095,96.8805,1996-11-01,08BND,CCI,28.419901124775947,1996-Nov,-1.0162400331092805,0
28.013215883548387,-12.095,96.8805,1996-12-01,08BND,CCI,28.419901124775947,1996-Dec,-0.4066852412275601,0
27.96289633516129,-12.095,96.8805,1997-01-01,08BND,CCI,28.419901124775947,1997-Jan,-0.4570047896146576,0
28.137491934285713,-12.095,96.8805,1997-02-01,08BND,CCI,28.419901124775947,1997-Feb,-0.2824091904902346,0
28.34708606354839,-12.095,96.8805,1997-03-01,08BND,CCI,28.419901124775947,1997-Mar,-0.07281506122755843,0
28.150991820666665,-12.095,96.8805,1997-04-01,08BND,CCI,28.419901124775947,1997-Apr,-0.2689093041092825,0
28.306123597741937,-12.095,96.8805,1997-05-01,08BND,CCI,28.419901124775947,1997-May,-0.11377752703401,0
28.339660644,-12.095,96.8805,1997-06-01,08BND,CCI,28.419901124775947,1997-Jun,-0.0802404807759487,0
27.135153297096775,-12.095,96.8805,1997-07-01,08BND,CCI,28.419901124775947,1997-Jul,-1.2847478276791726,0
26.20612340096774,-12.095,96.8805,1997-08-01,08BND,CCI,28.419901124775947,1997-Aug,-2.2137777238082066,0
25.878324382,-12.095,96.8805,1997-09-01,08BND,CCI,28.419901124775947,1997-Sep,-2.5415767427759484,0
26.173863367419354,-12.095,96.8805,1997-10-01,08BND,CCI,28.419901124775947,1997-Oct,-2.246037757356593,0
