sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,SCOTTSL1_DHM
30.350299835205078,-14.0793,121.948,1980-01-01,SCOTTSL1,GCM,30.33567213162874,1980-Jan,0.01462770357633758,0.01462770357633758
29.349788928854053,-14.0793,121.948,1980-02-01,SCOTTSL1,GCM,30.33567213162874,1980-Feb,-0.9858832027746871,0
29.897820318898848,-14.0793,121.948,1980-03-01,SCOTTSL1,GCM,30.33567213162874,1980-Mar,-0.4378518127298925,0
29.925149790445964,-14.0793,121.948,1980-04-01,SCOTTSL1,GCM,30.33567213162874,1980-Apr,-0.41052234118277653,0
29.31427820267216,-14.0793,121.948,1980-05-01,SCOTTSL1,GCM,30.33567213162874,1980-May,-1.0213939289565808,0
28.496429252624512,-14.0793,121.948,1980-06-01,SCOTTSL1,GCM,30.33567213162874,1980-Jun,-1.8392428790042281,0
27.309173214820124,-14.0793,121.948,1980-07-01,SCOTTSL1,GCM,30.33567213162874,1980-Jul,-3.0264989168086167,0
26.932193448466638,-14.0793,121.948,1980-08-01,SCOTTSL1,GCM,30.33567213162874,1980-Aug,-3.4034786831621027,0
27.62465680440267,-14.0793,121.948,1980-09-01,SCOTTSL1,GCM,30.33567213162874,1980-Sep,-2.7110153272260717,0
29.565931873936808,-14.0793,121.948,1980-10-01,SCOTTSL1,GCM,30.33567213162874,1980-Oct,-0.7697402576919323,0
30.290940221150716,-14.0793,121.948,1980-11-01,SCOTTSL1,GCM,30.33567213162874,1980-Nov,-0.04473191047802416,0
31.076596229307114,-14.0793,121.948,1980-12-01,SCOTTSL1,GCM,30.33567213162874,1980-Dec,0.7409240976783735,0.7409240976783735
30.403074264526367,-14.0793,121.948,1981-01-01,SCOTTSL1,GCM,30.33567213162874,1981-Jan,0.06740213289762664,0.8083262305760002
30.317748546600342,-14.0793,121.948,1981-02-01,SCOTTSL1,GCM,30.33567213162874,1981-Feb,-0.017923585028398747,0
30.42928812580724,-14.0793,121.948,1981-03-01,SCOTTSL1,GCM,30.33567213162874,1981-Mar,0.0936159941784993,0.0936159941784993
29.83242588043213,-14.0793,121.948,1981-04-01,SCOTTSL1,GCM,30.33567213162874,1981-Apr,-0.5032462511966109,0
29.122190783100745,-14.0793,121.948,1981-05-01,SCOTTSL1,GCM,30.33567213162874,1981-May,-1.2134813485279956,0
27.513299878438314,-14.0793,121.948,1981-06-01,SCOTTSL1,GCM,30.33567213162874,1981-Jun,-2.8223722531904265,0
26.96653107673891,-14.0793,121.948,1981-07-01,SCOTTSL1,GCM,30.33567213162874,1981-Jul,-3.3691410548898304,0
26.986292377594978,-14.0793,121.948,1981-08-01,SCOTTSL1,GCM,30.33567213162874,1981-Aug,-3.3493797540337624,0
27.538953336079917,-14.0793,121.948,1981-09-01,SCOTTSL1,GCM,30.33567213162874,1981-Sep,-2.7967187955488235,0
28.562933275776523,-14.0793,121.948,1981-10-01,SCOTTSL1,GCM,30.33567213162874,1981-Oct,-1.772738855852218,0
29.93602352142334,-14.0793,121.948,1981-11-01,SCOTTSL1,GCM,30.33567213162874,1981-Nov,-0.3996486102054,0
30.42939499885805,-14.0793,121.948,1981-12-01,SCOTTSL1,GCM,30.33567213162874,1981-Dec,0.09372286722931022,0.09372286722931022
30.537671058408677,-14.0793,121.948,1982-01-01,SCOTTSL1,GCM,30.33567213162874,1982-Jan,0.20199892677993603,0.29572179400924625
29.88298647744315,-14.0793,121.948,1982-02-01,SCOTTSL1,GCM,30.33567213162874,1982-Feb,-0.4526856541855899,0
30.12515683327952,-14.0793,121.948,1982-03-01,SCOTTSL1,GCM,30.33567213162874,1982-Mar,-0.21051529834922178,0
29.281586265563966,-14.0793,121.948,1982-04-01,SCOTTSL1,GCM,30.33567213162874,1982-Apr,-1.0540858660647743,0
28.964722910235004,-14.0793,121.948,1982-05-01,SCOTTSL1,GCM,30.33567213162874,1982-May,-1.3709492213937367,0
27.880687522888184,-14.0793,121.948,1982-06-01,SCOTTSL1,GCM,30.33567213162874,1982-Jun,-2.4549846087405562,0
26.93581667254048,-14.0793,121.948,1982-07-01,SCOTTSL1,GCM,30.33567213162874,1982-Jul,-3.3998554590882613,0
26.60959785215316,-14.0793,121.948,1982-08-01,SCOTTSL1,GCM,30.33567213162874,1982-Aug,-3.7260742794755792,0
27.498008918762206,-14.0793,121.948,1982-09-01,SCOTTSL1,GCM,30.33567213162874,1982-Sep,-2.8376632128665342,0
28.594475223172097,-14.0793,121.948,1982-10-01,SCOTTSL1,GCM,30.33567213162874,1982-Oct,-1.7411969084566437,0
29.671944109598794,-14.0793,121.948,1982-11-01,SCOTTSL1,GCM,30.33567213162874,1982-Nov,-0.6637280220299466,0
30.505877340993575,-14.0793,121.948,1982-12-01,SCOTTSL1,GCM,30.33567213162874,1982-Dec,0.17020520936483408,0.17020520936483408
30.50353616283786,-14.0793,121.948,1983-01-01,SCOTTSL1,GCM,30.33567213162874,1983-Jan,0.1678640312091204,0.3380692405739545
29.291490418570383,-14.0793,121.948,1983-02-01,SCOTTSL1,GCM,30.33567213162874,1983-Feb,-1.0441817130583573,0
29.095091912054247,-14.0793,121.948,1983-03-01,SCOTTSL1,GCM,30.33567213162874,1983-Mar,-1.2405802195744933,0
29.592114702860513,-14.0793,121.948,1983-04-01,SCOTTSL1,GCM,30.33567213162874,1983-Apr,-0.7435574287682272,0
28.985708851968088,-14.0793,121.948,1983-05-01,SCOTTSL1,GCM,30.33567213162874,1983-May,-1.3499632796606527,0
27.660648028055828,-14.0793,121.948,1983-06-01,SCOTTSL1,GCM,30.33567213162874,1983-Jun,-2.6750241035729125,0
26.359632430538056,-14.0793,121.948,1983-07-01,SCOTTSL1,GCM,30.33567213162874,1983-Jul,-3.9760397010906843,0
26.233017275410315,-14.0793,121.948,1983-08-01,SCOTTSL1,GCM,30.33567213162874,1983-Aug,-4.102654856218425,0
27.19548161824544,-14.0793,121.948,1983-09-01,SCOTTSL1,GCM,30.33567213162874,1983-Sep,-3.140190513383299,0
28.434497587142452,-14.0793,121.948,1983-10-01,SCOTTSL1,GCM,30.33567213162874,1983-Oct,-1.9011745444862882,0
29.804003206888833,-14.0793,121.948,1983-11-01,SCOTTSL1,GCM,30.33567213162874,1983-Nov,-0.5316689247399076,0
30.400104153540827,-14.0793,121.948,1983-12-01,SCOTTSL1,GCM,30.33567213162874,1983-Dec,0.06443202191208641,0.06443202191208641
30.766379510202714,-14.0793,121.948,1984-01-01,SCOTTSL1,GCM,30.33567213162874,1984-Jan,0.4307073785739739,0.4951394004860603
29.431708105679217,-14.0793,121.948,1984-02-01,SCOTTSL1,GCM,30.33567213162874,1984-Feb,-0.9039640259495236,0
29.80920902375252,-14.0793,121.948,1984-03-01,SCOTTSL1,GCM,30.33567213162874,1984-Mar,-0.5264631078762214,0
30.190420214335123,-14.0793,121.948,1984-04-01,SCOTTSL1,GCM,30.33567213162874,1984-Apr,-0.14525191729361708,0
29.224815922398722,-14.0793,121.948,1984-05-01,SCOTTSL1,GCM,30.33567213162874,1984-May,-1.1108562092300183,0
27.971559524536133,-14.0793,121.948,1984-06-01,SCOTTSL1,GCM,30.33567213162874,1984-Jun,-2.3641126070926077,0
27.275686940839215,-14.0793,121.948,1984-07-01,SCOTTSL1,GCM,30.33567213162874,1984-Jul,-3.0599851907895257,0
27.377581934775076,-14.0793,121.948,1984-08-01,SCOTTSL1,GCM,30.33567213162874,1984-Aug,-2.9580901968536644,0
27.8976411819458,-14.0793,121.948,1984-09-01,SCOTTSL1,GCM,30.33567213162874,1984-Sep,-2.4380309496829398,0
28.589737676805065,-14.0793,121.948,1984-10-01,SCOTTSL1,GCM,30.33567213162874,1984-Oct,-1.7459344548236757,0
29.686697959899902,-14.0793,121.948,1984-11-01,SCOTTSL1,GCM,30.33567213162874,1984-Nov,-0.6489741717288382,0
30.520865286550215,-14.0793,121.948,1984-12-01,SCOTTSL1,GCM,30.33567213162874,1984-Dec,0.1851931549214747,0.1851931549214747
30.023182038337954,-14.0793,121.948,1985-01-01,SCOTTSL1,GCM,30.33567213162874,1985-Jan,-0.31249009329078703,0
29.79938111986433,-14.0793,121.948,1985-02-01,SCOTTSL1,GCM,30.33567213162874,1985-Feb,-0.536291011764412,0
29.033082285235004,-14.0793,121.948,1985-03-01,SCOTTSL1,GCM,30.33567213162874,1985-Mar,-1.3025898463937367,0
29.001606941223145,-14.0793,121.948,1985-04-01,SCOTTSL1,GCM,30.33567213162874,1985-Apr,-1.334065190405596,0
28.349506009009577,-14.0793,121.948,1985-05-01,SCOTTSL1,GCM,30.33567213162874,1985-May,-1.9861661226191636,0
27.746179898579914,-14.0793,121.948,1985-06-01,SCOTTSL1,GCM,30.33567213162874,1985-Jun,-2.5894922330488264,0
26.698215853783392,-14.0793,121.948,1985-07-01,SCOTTSL1,GCM,30.33567213162874,1985-Jul,-3.6374562778453488,0
26.223546551119895,-14.0793,121.948,1985-08-01,SCOTTSL1,GCM,30.33567213162874,1985-Aug,-4.112125580508845,0
27.574852180480956,-14.0793,121.948,1985-09-01,SCOTTSL1,GCM,30.33567213162874,1985-Sep,-2.7608199511477842,0
28.634139399374686,-14.0793,121.948,1985-10-01,SCOTTSL1,GCM,30.33567213162874,1985-Oct,-1.701532732254055,0
29.76922384897868,-14.0793,121.948,1985-11-01,SCOTTSL1,GCM,30.33567213162874,1985-Nov,-0.566448282650061,0
29.761988609067856,-14.0793,121.948,1985-12-01,SCOTTSL1,GCM,30.33567213162874,1985-Dec,-0.5736835225608843,0
30.284385250460716,-14.0793,121.948,1986-01-01,SCOTTSL1,GCM,30.33567213162874,1986-Jan,-0.051286881168024934,0
29.551506655556814,-14.0793,121.948,1986-02-01,SCOTTSL1,GCM,30.33567213162874,1986-Feb,-0.7841654760719265,0
29.495465924662927,-14.0793,121.948,1986-03-01,SCOTTSL1,GCM,30.33567213162874,1986-Mar,-0.8402062069658136,0
30.135631434122722,-14.0793,121.948,1986-04-01,SCOTTSL1,GCM,30.33567213162874,1986-Apr,-0.20004069750601872,0
29.459583651634954,-14.0793,121.948,1986-05-01,SCOTTSL1,GCM,30.33567213162874,1986-May,-0.8760884799937863,0
28.61209634145101,-14.0793,121.948,1986-06-01,SCOTTSL1,GCM,30.33567213162874,1986-Jun,-1.7235757901777298,0
27.680011257048577,-14.0793,121.948,1986-07-01,SCOTTSL1,GCM,30.33567213162874,1986-Jul,-2.655660874580164,0
27.10288478482154,-14.0793,121.948,1986-08-01,SCOTTSL1,GCM,30.33567213162874,1986-Aug,-3.2327873468072,0
27.295133082071942,-14.0793,121.948,1986-09-01,SCOTTSL1,GCM,30.33567213162874,1986-Sep,-3.0405390495567985,0
28.270203067410378,-14.0793,121.948,1986-10-01,SCOTTSL1,GCM,30.33567213162874,1986-Oct,-2.0654690642183624,0
29.12386182149251,-14.0793,121.948,1986-11-01,SCOTTSL1,GCM,30.33567213162874,1986-Nov,-1.2118103101362294,0
30.4445256263979,-14.0793,121.948,1986-12-01,SCOTTSL1,GCM,30.33567213162874,1986-Dec,0.10885349476916062,0.10885349476916062
30.07753913633285,-14.0793,121.948,1987-01-01,SCOTTSL1,GCM,30.33567213162874,1987-Jan,-0.25813299529589173,0
29.570190361567906,-14.0793,121.948,1987-02-01,SCOTTSL1,GCM,30.33567213162874,1987-Feb,-0.7654817700608341,0
30.253421906502016,-14.0793,121.948,1987-03-01,SCOTTSL1,GCM,30.33567213162874,1987-Mar,-0.08225022512672453,0
29.958224042256674,-14.0793,121.948,1987-04-01,SCOTTSL1,GCM,30.33567213162874,1987-Apr,-0.3774480893720664,0
29.03619618569651,-14.0793,121.948,1987-05-01,SCOTTSL1,GCM,30.33567213162874,1987-May,-1.2994759459322296,0
28.005109278361004,-14.0793,121.948,1987-06-01,SCOTTSL1,GCM,30.33567213162874,1987-Jun,-2.330562853267736,0
27.26061519499748,-14.0793,121.948,1987-07-01,SCOTTSL1,GCM,30.33567213162874,1987-Jul,-3.0750569366312597,0
26.993276103850334,-14.0793,121.948,1987-08-01,SCOTTSL1,GCM,30.33567213162874,1987-Aug,-3.342396027778406,0
27.73602911631266,-14.0793,121.948,1987-09-01,SCOTTSL1,GCM,30.33567213162874,1987-Sep,-2.5996430153160794,0
28.773748028662897,-14.0793,121.948,1987-10-01,SCOTTSL1,GCM,30.33567213162874,1987-Oct,-1.5619241029658433,0
29.407875633239748,-14.0793,121.948,1987-11-01,SCOTTSL1,GCM,30.33567213162874,1987-Nov,-0.927796498388993,0
30.54511365582866,-14.0793,121.948,1987-12-01,SCOTTSL1,GCM,30.33567213162874,1987-Dec,0.2094415241999208,0.2094415241999208
30.066825005315966,-14.0793,121.948,1988-01-01,SCOTTSL1,GCM,30.33567213162874,1988-Jan,-0.2688471263127745,0
30.098673458757073,-14.0793,121.948,1988-02-01,SCOTTSL1,GCM,30.33567213162874,1988-Feb,-0.23699867287166754,0
29.901766377110636,-14.0793,121.948,1988-03-01,SCOTTSL1,GCM,30.33567213162874,1988-Mar,-0.4339057545181042,0
29.597734514872233,-14.0793,121.948,1988-04-01,SCOTTSL1,GCM,30.33567213162874,1988-Apr,-0.7379376167565077,0
29.109412408644154,-14.0793,121.948,1988-05-01,SCOTTSL1,GCM,30.33567213162874,1988-May,-1.2262597229845866,0
27.836390113830568,-14.0793,121.948,1988-06-01,SCOTTSL1,GCM,30.33567213162874,1988-Jun,-2.4992820177981727,0
27.05303229055097,-14.0793,121.948,1988-07-01,SCOTTSL1,GCM,30.33567213162874,1988-Jul,-3.2826398410777706,0
27.249605855634137,-14.0793,121.948,1988-08-01,SCOTTSL1,GCM,30.33567213162874,1988-Aug,-3.086066275994604,0
28.02682024637858,-14.0793,121.948,1988-09-01,SCOTTSL1,GCM,30.33567213162874,1988-Sep,-2.30885188525016,0
29.323177030009607,-14.0793,121.948,1988-10-01,SCOTTSL1,GCM,30.33567213162874,1988-Oct,-1.012495101619134,0
30.361251004536946,-14.0793,121.948,1988-11-01,SCOTTSL1,GCM,30.33567213162874,1988-Nov,0.025578872908205597,0.025578872908205597
31.233901916011686,-14.0793,121.948,1988-12-01,SCOTTSL1,GCM,30.33567213162874,1988-Dec,0.898229784382945,0.9238086572911506
31.54308872838174,-14.0793,121.948,1989-01-01,SCOTTSL1,GCM,30.33567213162874,1989-Jan,1.2074165967529993,2.13122525404415
31.113787037985666,-14.0793,121.948,1989-02-01,SCOTTSL1,GCM,30.33567213162874,1989-Feb,0.7781149063569259,2.909340160401076
31.05359015926238,-14.0793,121.948,1989-03-01,SCOTTSL1,GCM,30.33567213162874,1989-Mar,0.7179180276336403,3.627258188034716
30.212826538085938,-14.0793,121.948,1989-04-01,SCOTTSL1,GCM,30.33567213162874,1989-Apr,-0.12284559354280233,0
29.591133486840032,-14.0793,121.948,1989-05-01,SCOTTSL1,GCM,30.33567213162874,1989-May,-0.7445386447887081,0
28.518487866719564,-14.0793,121.948,1989-06-01,SCOTTSL1,GCM,30.33567213162874,1989-Jun,-1.8171842649091765,0
27.012769083822928,-14.0793,121.948,1989-07-01,SCOTTSL1,GCM,30.33567213162874,1989-Jul,-3.322903047805813,0
26.7269471076227,-14.0793,121.948,1989-08-01,SCOTTSL1,GCM,30.33567213162874,1989-Aug,-3.6087250240060413,0
27.630225308736165,-14.0793,121.948,1989-09-01,SCOTTSL1,GCM,30.33567213162874,1989-Sep,-2.7054468228925757,0
28.818481137675622,-14.0793,121.948,1989-10-01,SCOTTSL1,GCM,30.33567213162874,1989-Oct,-1.5171909939531183,0
29.953175608317057,-14.0793,121.948,1989-11-01,SCOTTSL1,GCM,30.33567213162874,1989-Nov,-0.3824965233116835,0
30.37857375606414,-14.0793,121.948,1989-12-01,SCOTTSL1,GCM,30.33567213162874,1989-Dec,0.042901624435398134,0.042901624435398134
29.60251211350964,-14.0793,121.948,1990-01-01,SCOTTSL1,GCM,30.33567213162874,1990-Jan,-0.7331600181191007,0
29.368981225149973,-14.0793,121.948,1990-02-01,SCOTTSL1,GCM,30.33567213162874,1990-Feb,-0.9666909064787674,0
29.815903878981068,-14.0793,121.948,1990-03-01,SCOTTSL1,GCM,30.33567213162874,1990-Mar,-0.5197682526476726,0
29.676028696695962,-14.0793,121.948,1990-04-01,SCOTTSL1,GCM,30.33567213162874,1990-Apr,-0.6596434349327787,0
29.63414942833685,-14.0793,121.948,1990-05-01,SCOTTSL1,GCM,30.33567213162874,1990-May,-0.7015227032918894,0
29.017215665181478,-14.0793,121.948,1990-06-01,SCOTTSL1,GCM,30.33567213162874,1990-Jun,-1.3184564664472624,0
28.13547251301427,-14.0793,121.948,1990-07-01,SCOTTSL1,GCM,30.33567213162874,1990-Jul,-2.2001996186144694,0
27.652719989899666,-14.0793,121.948,1990-08-01,SCOTTSL1,GCM,30.33567213162874,1990-Aug,-2.682952141729075,0
28.22494742075602,-14.0793,121.948,1990-09-01,SCOTTSL1,GCM,30.33567213162874,1990-Sep,-2.11072471087272,0
29.457114988757716,-14.0793,121.948,1990-10-01,SCOTTSL1,GCM,30.33567213162874,1990-Oct,-0.8785571428710242,0
30.46052138010661,-14.0793,121.948,1990-11-01,SCOTTSL1,GCM,30.33567213162874,1990-Nov,0.12484924847786871,0.12484924847786871
30.501508220549553,-14.0793,121.948,1990-12-01,SCOTTSL1,GCM,30.33567213162874,1990-Dec,0.16583608892081259,0.2906853373986813
30.045944767613566,-14.0793,121.948,1991-01-01,SCOTTSL1,GCM,30.33567213162874,1991-Jan,-0.2897273640151745,0
29.498097896575928,-14.0793,121.948,1991-02-01,SCOTTSL1,GCM,30.33567213162874,1991-Feb,-0.8375742350528128,0
29.834498497747607,-14.0793,121.948,1991-03-01,SCOTTSL1,GCM,30.33567213162874,1991-Mar,-0.5011736338811339,0
29.28240509033203,-14.0793,121.948,1991-04-01,SCOTTSL1,GCM,30.33567213162874,1991-Apr,-1.05326704129671,0
28.64952302748157,-14.0793,121.948,1991-05-01,SCOTTSL1,GCM,30.33567213162874,1991-May,-1.6861491041471695,0
27.23444391886393,-14.0793,121.948,1991-06-01,SCOTTSL1,GCM,30.33567213162874,1991-Jun,-3.101228212764809,0
26.81143637626402,-14.0793,121.948,1991-07-01,SCOTTSL1,GCM,30.33567213162874,1991-Jul,-3.524235755364721,0
26.660707965973884,-14.0793,121.948,1991-08-01,SCOTTSL1,GCM,30.33567213162874,1991-Aug,-3.674964165654856,0
27.88904711405436,-14.0793,121.948,1991-09-01,SCOTTSL1,GCM,30.33567213162874,1991-Sep,-2.4466250175743802,0
29.327246819773027,-14.0793,121.948,1991-10-01,SCOTTSL1,GCM,30.33567213162874,1991-Oct,-1.0084253118557136,0
29.895437876383465,-14.0793,121.948,1991-11-01,SCOTTSL1,GCM,30.33567213162874,1991-Nov,-0.4402342552452758,0
29.44468799714119,-14.0793,121.948,1991-12-01,SCOTTSL1,GCM,30.33567213162874,1991-Dec,-0.8909841344875495,0
29.319262043122322,-14.0793,121.948,1992-01-01,SCOTTSL1,GCM,30.33567213162874,1992-Jan,-1.0164100885064187,0
28.67461730693949,-14.0793,121.948,1992-02-01,SCOTTSL1,GCM,30.33567213162874,1992-Feb,-1.661054824689252,0
29.2873597298899,-14.0793,121.948,1992-03-01,SCOTTSL1,GCM,30.33567213162874,1992-Mar,-1.0483124017388405,0
29.689675903320314,-14.0793,121.948,1992-04-01,SCOTTSL1,GCM,30.33567213162874,1992-Apr,-0.6459962283084266,0
28.31586886990455,-14.0793,121.948,1992-05-01,SCOTTSL1,GCM,30.33567213162874,1992-May,-2.019803261724192,0
