sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,Bundegi_DHM
27.15446968237174,-21.87,114.156,2005-06-01,13BND,Coral Core (CCI),28.419901124775947,2005 Jun,-1.265431442404207,0
26.705026516712792,-21.87,114.156,2005-07-01,13BND,Coral Core (CCI),28.419901124775947,2005 Jul,-1.7148746080631554,0
NA,NA,NA,2005-08-01,13BND,Coral Core (CCI),NA,2005 Aug,0,NA
26.661178402989965,-21.87,114.156,2005-09-01,13BND,Coral Core (CCI),28.419901124775947,2005 Sep,-1.7587227217859827,0
26.942537132711426,-21.87,114.156,2005-10-01,13BND,Coral Core (CCI),28.419901124775947,2005 Oct,-1.4773639920645216,0
27.36274822255516,-21.87,114.156,2005-11-01,13BND,Coral Core (CCI),28.419901124775947,2005 Nov,-1.0571529022207855,0
27.877963558798346,-21.87,114.156,2005-12-01,13BND,Coral Core (CCI),28.419901124775947,2005 Dec,-0.5419375659776016,0
28.082588089504856,-21.87,114.156,2006-01-01,13BND,Coral Core (CCI),28.419901124775947,2006 Jan,-0.3373130352710909,0
NA,NA,NA,2006-02-01,13BND,Coral Core (CCI),NA,2006 Feb,0,NA
28.184900354858115,-21.87,114.156,2006-03-01,13BND,Coral Core (CCI),28.419901124775947,2006 Mar,-0.23500076991783203,0
NA,NA,NA,2006-04-01,13BND,Coral Core (CCI),NA,2006 Apr,0,NA
27.804883369260303,-21.87,114.156,2006-05-01,13BND,Coral Core (CCI),28.419901124775947,2006 May,-0.6150177555156446,0
27.359094213078254,-21.87,114.156,2006-06-01,13BND,Coral Core (CCI),28.419901124775947,2006 Jun,-1.0608069116976928,0
26.913305056896203,-21.87,114.156,2006-07-01,13BND,Coral Core (CCI),28.419901124775947,2006 Jul,-1.5065960678797445,0
NA,NA,NA,2006-08-01,13BND,Coral Core (CCI),NA,2006 Aug,0,NA
26.99734727486495,-21.87,114.156,2006-09-01,13BND,Coral Core (CCI),28.419901124775947,2006 Sep,-1.4225538499109973,0
27.505254592154337,-21.87,114.156,2006-10-01,13BND,Coral Core (CCI),28.419901124775947,2006 Oct,-0.9146465326216102,0
NA,NA,NA,2006-11-01,13BND,Coral Core (CCI),NA,2006 Nov,0,NA
28.071626061074152,-21.87,114.156,2006-12-01,13BND,Coral Core (CCI),28.419901124775947,2006 Dec,-0.34827506370179506,0
28.031431956828232,-21.87,114.156,2007-01-01,13BND,Coral Core (CCI),28.419901124775947,2007 Jan,-0.388469167947715,0
28.148360260089095,-21.87,114.156,2007-02-01,13BND,Coral Core (CCI),28.419901124775947,2007 Feb,-0.2715408646868518,0
28.155668279042903,-21.87,114.156,2007-03-01,13BND,Coral Core (CCI),28.419901124775947,2007 Mar,-0.2642328457330443,0
NA,NA,NA,2007-04-01,13BND,Coral Core (CCI),NA,2007 Apr,0,NA
NA,NA,NA,2007-05-01,13BND,Coral Core (CCI),NA,2007 May,0,NA
NA,NA,NA,2007-06-01,13BND,Coral Core (CCI),NA,2007 Jun,0,NA
27.234857890863587,-21.87,114.156,2007-07-01,13BND,Coral Core (CCI),28.419901124775947,2007 Jul,-1.18504323391236,0
NA,NA,NA,2007-08-01,13BND,Coral Core (CCI),NA,2007 Aug,0,NA
26.800030763112243,-21.87,114.156,2007-09-01,13BND,Coral Core (CCI),28.419901124775947,2007 Sep,-1.619870361663704,0
26.873110952650283,-21.87,114.156,2007-10-01,13BND,Coral Core (CCI),28.419901124775947,2007 Oct,-1.5467901721256645,0
27.24581991929429,-21.87,114.156,2007-11-01,13BND,Coral Core (CCI),28.419901124775947,2007 Nov,-1.1740812054816558,0
27.629490914369008,-21.87,114.156,2007-12-01,13BND,Coral Core (CCI),28.419901124775947,2007 Dec,-0.7904102104069395,0
28.142879245873743,-21.87,114.156,2008-01-01,13BND,Coral Core (CCI),28.419901124775947,2008 Jan,-0.27702187890220387,0
NA,NA,NA,2008-02-01,13BND,Coral Core (CCI),NA,2008 Feb,0,NA
28.342022762364905,-21.87,114.156,2008-03-01,13BND,Coral Core (CCI),28.419901124775947,2008 Mar,-0.07787836241104173,0
28.20317040224263,-21.87,114.156,2008-04-01,13BND,Coral Core (CCI),28.419901124775947,2008 Apr,-0.21673072253331682,0
NA,NA,NA,2008-05-01,13BND,Coral Core (CCI),NA,2008 May,0,NA
27.413904355231782,-21.87,114.156,2008-06-01,13BND,Coral Core (CCI),28.419901124775947,2008 Jun,-1.005996769544165,0
NA,NA,NA,2008-07-01,13BND,Coral Core (CCI),NA,2008 Jul,0,NA
NA,NA,NA,2008-08-01,13BND,Coral Core (CCI),NA,2008 Aug,0,NA
NA,NA,NA,2008-09-01,13BND,Coral Core (CCI),NA,2008 Sep,0,NA
27.267743976155707,-21.87,114.156,2008-10-01,13BND,Coral Core (CCI),28.419901124775947,2008 Oct,-1.1521571486202404,0
NA,NA,NA,2008-11-01,13BND,Coral Core (CCI),NA,2008 Nov,0,NA
28.192208373811923,-21.87,114.156,2008-12-01,13BND,Coral Core (CCI),28.419901124775947,2008 Dec,-0.22769275096402453,0
28.37125483818012,-21.87,114.156,2009-01-01,13BND,Coral Core (CCI),28.419901124775947,2009 Jan,-0.04864628659582593,0
NA,NA,NA,2009-02-01,13BND,Coral Core (CCI),NA,2009 Feb,0,NA
28.38587087608773,-21.87,114.156,2009-03-01,13BND,Coral Core (CCI),28.419901124775947,2009 Mar,-0.03403024868821802,0
28.089896108458664,-21.87,114.156,2009-04-01,13BND,Coral Core (CCI),28.419901124775947,2009 Apr,-0.3300050163172834,0
NA,NA,NA,2009-05-01,13BND,Coral Core (CCI),NA,2009 May,0,NA
27.622182895415204,-21.87,114.156,2009-06-01,13BND,Coral Core (CCI),28.419901124775947,2009 Jun,-0.7977182293607434,0
27.070427464402997,-21.87,114.156,2009-07-01,13BND,Coral Core (CCI),28.419901124775947,2009 Jul,-1.3494736603729507,0
NA,NA,NA,2009-08-01,13BND,Coral Core (CCI),NA,2009 Aug,0,NA
26.768971682558576,-21.87,114.156,2009-09-01,13BND,Coral Core (CCI),28.419901124775947,2009 Sep,-1.6509294422173717,0
NA,NA,NA,2009-10-01,13BND,Coral Core (CCI),NA,2009 Oct,0,NA
27.695263084953243,-21.87,114.156,2009-11-01,13BND,Coral Core (CCI),28.419901124775947,2009 Nov,-0.7246380398227039,0
27.910849644090465,-21.87,114.156,2009-12-01,13BND,Coral Core (CCI),28.419901124775947,2009 Dec,-0.509051480685482,0
27.86334752089074,-21.87,114.156,2010-01-01,13BND,Coral Core (CCI),28.419901124775947,2010 Jan,-0.5565536038852059,0
27.994891862059212,-21.87,114.156,2010-02-01,13BND,Coral Core (CCI),28.419901124775947,2010 Feb,-0.4250092627167348,0
28.06431804212035,-21.87,114.156,2010-03-01,13BND,Coral Core (CCI),28.419901124775947,2010 Mar,-0.35558308265559546,0
NA,NA,NA,2010-04-01,13BND,Coral Core (CCI),NA,2010 Apr,0,NA
NA,NA,NA,2010-05-01,13BND,Coral Core (CCI),NA,2010 May,0,NA
27.592950819599984,-21.87,114.156,2010-06-01,13BND,Coral Core (CCI),28.419901124775947,2010 Jun,-0.8269503051759628,0
NA,NA,NA,2010-07-01,13BND,Coral Core (CCI),NA,2010 Jul,0,NA
NA,NA,NA,2010-08-01,13BND,Coral Core (CCI),NA,2010 Aug,0,NA
26.75983665886632,-21.87,114.156,2010-09-01,13BND,Coral Core (CCI),28.419901124775947,2010 Sep,-1.6600644659096275,0
NA,NA,NA,2010-10-01,13BND,Coral Core (CCI),NA,2010 Oct,0,NA
NA,NA,NA,2010-11-01,13BND,Coral Core (CCI),NA,2010 Nov,0,NA
NA,NA,NA,2010-12-01,13BND,Coral Core (CCI),NA,2010 Dec,0,NA
27.399288317324174,-21.87,114.156,2011-01-01,13BND,Coral Core (CCI),28.419901124775947,2011 Jan,-1.0206128074517729,0
NA,NA,NA,2011-02-01,13BND,Coral Core (CCI),NA,2011 Feb,0,NA
27.702571103907047,-21.87,114.156,2011-03-01,13BND,Coral Core (CCI),28.419901124775947,2011 Mar,-0.7173300208689,0
NA,NA,NA,2011-04-01,13BND,Coral Core (CCI),NA,2011 Apr,0,NA
NA,NA,NA,2011-05-01,13BND,Coral Core (CCI),NA,2011 May,0,NA
NA,NA,NA,2011-06-01,13BND,Coral Core (CCI),NA,2011 Jun,0,NA
27.13619963498723,-21.87,114.156,2011-07-01,13BND,Coral Core (CCI),28.419901124775947,2011 Jul,-1.2837014897887187,0
NA,NA,NA,2011-08-01,13BND,Coral Core (CCI),NA,2011 Aug,0,NA
26.88041897160409,-21.87,114.156,2011-09-01,13BND,Coral Core (CCI),28.419901124775947,2011 Sep,-1.539482153171857,0
27.38832628889347,-21.87,114.156,2011-10-01,13BND,Coral Core (CCI),28.419901124775947,2011 Oct,-1.031574835882477,0
NA,NA,NA,2011-11-01,13BND,Coral Core (CCI),NA,2011 Nov,0,NA
27.87430954932144,-21.87,114.156,2011-12-01,13BND,Coral Core (CCI),28.419901124775947,2011 Dec,-0.5455915754545089,0
28.17393832642741,-21.87,114.156,2012-01-01,13BND,Coral Core (CCI),28.419901124775947,2012 Jan,-0.24596279834853618,0
NA,NA,NA,2012-02-01,13BND,Coral Core (CCI),NA,2012 Feb,0,NA
NA,NA,NA,2012-03-01,13BND,Coral Core (CCI),NA,2012 Mar,0,NA
28.236056487534743,-21.87,114.156,2012-04-01,13BND,Coral Core (CCI),28.419901124775947,2012 Apr,-0.18384463724120437,0
NA,NA,NA,2012-05-01,13BND,Coral Core (CCI),NA,2012 May,0,NA
27.713533132337755,-21.87,114.156,2012-06-01,13BND,Coral Core (CCI),28.419901124775947,2012 Jun,-0.7063679924381923,0
27.0813894928337,-21.87,114.156,2012-07-01,13BND,Coral Core (CCI),28.419901124775947,2012 Jul,-1.3385116319422465,0
NA,NA,NA,2012-08-01,13BND,Coral Core (CCI),NA,2012 Aug,0,NA
26.99003925591115,-21.87,114.156,2012-09-01,13BND,Coral Core (CCI),28.419901124775947,2012 Sep,-1.4298618688647977,0
27.52352463953885,-21.87,114.156,2012-10-01,13BND,Coral Core (CCI),28.419901124775947,2012 Oct,-0.8963764852370986,0
NA,NA,NA,2012-11-01,13BND,Coral Core (CCI),NA,2012 Nov,0,NA
NA,NA,NA,2012-12-01,13BND,Coral Core (CCI),NA,2012 Dec,0,NA
27.896233606182857,-21.87,114.156,2013-01-01,13BND,Coral Core (CCI),28.419901124775947,2013 Jan,-0.5236675185930899,0
NA,NA,NA,2013-02-01,13BND,Coral Core (CCI),NA,2013 Feb,0,NA
28.162976297996703,-21.87,114.156,2013-03-01,13BND,Coral Core (CCI),28.419901124775947,2013 Mar,-0.2569248267792439,0
28.031431956828232,-21.87,114.156,2013-04-01,13BND,Coral Core (CCI),28.419901124775947,2013 Apr,-0.388469167947715,0
NA,NA,NA,2013-05-01,13BND,Coral Core (CCI),NA,2013 May,0,NA
27.746419217629875,-21.87,114.156,2013-06-01,13BND,Coral Core (CCI),28.419901124775947,2013 Jun,-0.6734819071460727,0
