Date,SrCa,sst,end_date,Latitude,Longitude,mmm_from_sst,mmm_from_sst_year_range,Site
1989-05-01,8.945,28.646695829924028,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1989-06-01,8.957,28.455994705581787,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1989-07-01,8.994,27.86799957219327,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1989-08-01,9.027,27.34357148025217,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1989-10-01,8.955,28.487778226305497,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1989-11-01,8.92,29.043989838970333,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1989-12-01,8.907,29.2505827236744,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1990-01-01,8.918,29.07577335969404,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1990-02-01,8.859,30.013387221043303,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1990-03-01,8.875,29.759119055253677,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1990-05-01,8.951,28.551345267752907,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1990-06-01,9.015,27.53427260459435,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1990-07-01,9.056,26.882710429758447,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1990-08-01,9.044,27.07341155410066,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1990-10-01,8.9,29.361825046207372,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1990-11-01,8.838,30.347114188642223,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1990-12-01,8.866,29.90214489851036,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1991-02-01,8.973,28.20172653979216,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1991-03-01,8.906,29.26647448403625,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1991-04-01,8.879,29.695552013806292,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1991-05-01,8.917,29.091665120055893,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1991-08-01,8.995,27.852107811831416,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1991-09-01,9.004,27.709081968574736,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1991-10-01,8.966,28.312968862325135,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1991-11-01,8.924,28.98042279752292,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1992-01-01,8.858,30.029278981405156,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1992-03-01,8.933,28.837396954266268,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1992-04-01,8.88,29.67966025344441,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1992-05-01,8.931,28.869180474989975,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1992-06-01,9.006,27.67729844785103,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1992-07-01,9.076,26.56487522252138,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1992-08-01,9.087,26.39006585854102,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1992-09-01,9.031,27.280004438804724,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1992-10-01,8.991,27.91567485327883,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1992-11-01,8.966,28.312968862325135,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1992-12-01,8.979,28.10637597762107,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1993-02-01,8.979,28.10637597762107,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1993-03-01,8.958,28.440102945219937,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1993-04-01,8.852,30.124629543576276,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1993-06-01,8.979,28.10637597762107,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1993-07-01,9.006,27.67729844785103,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1993-08-01,9.052,26.946277471205832,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1993-09-01,9.013,27.566056125318084,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1993-10-01,8.989,27.947458374002508,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
