date,SrCa,sst
1985-01-01,9.11508831,24.858087048422917
1986-01-01,9.165622573,23.865588638844002
1987-01-01,9.149088715,24.190315404310127
1988-01-01,9.178971823,23.603407920109255
1989-01-01,9.127656214,24.61125204992418
1990-01-01,9.147732841,24.2169449168171
1991-01-01,9.148747462,24.197017650264804
1993-01-01,9.148164326,24.20847050458995
1995-01-01,9.08575647,25.434167569277143
1996-01-01,9.108801542,24.981559854217913
1997-01-01,9.073904702,25.666937579016835
1998-01-01,9.084957108,25.449867125708355
1999-01-01,9.044577191,26.242933077841233
2000-01-01,9.069855691,25.746460594477984
2001-01-01,9.059075122,25.95819213960524
2002-01-01,9.070488356,25.734034985217676
2004-01-01,9.096109259,25.230837669774964
2005-01-01,9.085966454,25.430043460728523
2007-01-01,9.036968829,26.392362133222957
2008-01-01,9.056367717,26.011365867627852
