sst,Latitude,Longitude,Date,end_date,Data_Type,Site,Reef_Site,date
28.17,-14.121,123.5467277,1995-10-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Oct
28.330000000000002,-14.121,123.5467277,1995-10-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Oct
28.26,-14.121,123.5467277,1995-10-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Oct
28.240000000000002,-14.121,123.5467277,1995-10-31,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Oct
28.43,-14.121,123.5467277,1995-11-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
28.490000000000002,-14.121,123.5467277,1995-11-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
28.53,-14.121,123.5467277,1995-11-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
28.47,-14.121,123.5467277,1995-11-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
28.09,-14.121,123.5467277,1995-11-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
28.14,-14.121,123.5467277,1995-11-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
28.41,-14.121,123.5467277,1995-11-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
28.02,-14.121,123.5467277,1995-11-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
28.5,-14.121,123.5467277,1995-11-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
28.68,-14.121,123.5467277,1995-11-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
28.8,-14.121,123.5467277,1995-11-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
28.87,-14.121,123.5467277,1995-11-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
28.990000000000002,-14.121,123.5467277,1995-11-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
29.21,-14.121,123.5467277,1995-11-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
29.29,-14.121,123.5467277,1995-11-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
29.19,-14.121,123.5467277,1995-11-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
29.66,-14.121,123.5467277,1995-11-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
29.75,-14.121,123.5467277,1995-11-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
29.68,-14.121,123.5467277,1995-11-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
29.53,-14.121,123.5467277,1995-11-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
29.46,-14.121,123.5467277,1995-11-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
29.6,-14.121,123.5467277,1995-11-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
30,-14.121,123.5467277,1995-11-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
30.39,-14.121,123.5467277,1995-11-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
30.43,-14.121,123.5467277,1995-11-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
30.310000000000002,-14.121,123.5467277,1995-11-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
30.310000000000002,-14.121,123.5467277,1995-11-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
29.54,-14.121,123.5467277,1995-11-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
29.5,-14.121,123.5467277,1995-11-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
29.53,-14.121,123.5467277,1995-11-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Nov
29.55,-14.121,123.5467277,1995-12-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
29.44,-14.121,123.5467277,1995-12-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
29.43,-14.121,123.5467277,1995-12-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
29.61,-14.121,123.5467277,1995-12-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
29.73,-14.121,123.5467277,1995-12-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
29.830000000000002,-14.121,123.5467277,1995-12-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
29.69,-14.121,123.5467277,1995-12-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
29.53,-14.121,123.5467277,1995-12-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
29.47,-14.121,123.5467277,1995-12-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
29.3,-14.121,123.5467277,1995-12-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
29.310000000000002,-14.121,123.5467277,1995-12-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
29.42,-14.121,123.5467277,1995-12-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
29.43,-14.121,123.5467277,1995-12-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
29.330000000000002,-14.121,123.5467277,1995-12-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
29.16,-14.121,123.5467277,1995-12-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
29.07,-14.121,123.5467277,1995-12-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
28.98,-14.121,123.5467277,1995-12-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
28.57,-14.121,123.5467277,1995-12-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
28.6,-14.121,123.5467277,1995-12-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
28.44,-14.121,123.5467277,1995-12-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
28.47,-14.121,123.5467277,1995-12-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
28.11,-14.121,123.5467277,1995-12-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
28.080000000000002,-14.121,123.5467277,1995-12-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
28.17,-14.121,123.5467277,1995-12-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
27.89,-14.121,123.5467277,1995-12-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
27.39,-14.121,123.5467277,1995-12-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
27.64,-14.121,123.5467277,1995-12-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
27.810000000000002,-14.121,123.5467277,1995-12-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
28.01,-14.121,123.5467277,1995-12-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
28.240000000000002,-14.121,123.5467277,1995-12-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
28.650000000000002,-14.121,123.5467277,1995-12-31,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1995-Dec
28.77,-14.121,123.5467277,1996-01-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
28.900000000000002,-14.121,123.5467277,1996-01-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
29.01,-14.121,123.5467277,1996-01-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
28.89,-14.121,123.5467277,1996-01-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
28.62,-14.121,123.5467277,1996-01-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
28.71,-14.121,123.5467277,1996-01-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
28.72,-14.121,123.5467277,1996-01-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
28.38,-14.121,123.5467277,1996-01-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
28.72,-14.121,123.5467277,1996-01-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
28.43,-14.121,123.5467277,1996-01-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
28.52,-14.121,123.5467277,1996-01-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
28.21,-14.121,123.5467277,1996-01-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
29.11,-14.121,123.5467277,1996-01-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
29.05,-14.121,123.5467277,1996-01-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
28.84,-14.121,123.5467277,1996-01-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
28.48,-14.121,123.5467277,1996-01-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
28.37,-14.121,123.5467277,1996-01-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
28.93,-14.121,123.5467277,1996-01-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
29.46,-14.121,123.5467277,1996-01-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
29.7,-14.121,123.5467277,1996-01-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
29.71,-14.121,123.5467277,1996-01-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
29.63,-14.121,123.5467277,1996-01-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
29.95,-14.121,123.5467277,1996-01-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
30.02,-14.121,123.5467277,1996-01-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
30.01,-14.121,123.5467277,1996-01-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
29.87,-14.121,123.5467277,1996-01-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
29.75,-14.121,123.5467277,1996-01-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
29.650000000000002,-14.121,123.5467277,1996-01-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
29.51,-14.121,123.5467277,1996-01-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
29.46,-14.121,123.5467277,1996-01-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
29.42,-14.121,123.5467277,1996-01-31,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Jan
29.37,-14.121,123.5467277,1996-02-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
29.36,-14.121,123.5467277,1996-02-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
28.84,-14.121,123.5467277,1996-02-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
28.830000000000002,-14.121,123.5467277,1996-02-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
28.810000000000002,-14.121,123.5467277,1996-02-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
28.86,-14.121,123.5467277,1996-02-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
28.900000000000002,-14.121,123.5467277,1996-02-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
28.72,-14.121,123.5467277,1996-02-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
28.68,-14.121,123.5467277,1996-02-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
28.77,-14.121,123.5467277,1996-02-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
29.09,-14.121,123.5467277,1996-02-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
29,-14.121,123.5467277,1996-02-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
30.54,-14.121,123.5467277,1996-02-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
30.71,-14.121,123.5467277,1996-02-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
30.79,-14.121,123.5467277,1996-02-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
30.48,-14.121,123.5467277,1996-02-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
30.44,-14.121,123.5467277,1996-02-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
30.29,-14.121,123.5467277,1996-02-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
30.68,-14.121,123.5467277,1996-02-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
30.52,-14.121,123.5467277,1996-02-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
30.240000000000002,-14.121,123.5467277,1996-02-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
30.080000000000002,-14.121,123.5467277,1996-02-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
29.88,-14.121,123.5467277,1996-02-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
30.01,-14.121,123.5467277,1996-02-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
29.990000000000002,-14.121,123.5467277,1996-02-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
30.060000000000002,-14.121,123.5467277,1996-02-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
29.84,-14.121,123.5467277,1996-02-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
29.66,-14.121,123.5467277,1996-02-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
29.48,-14.121,123.5467277,1996-02-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Feb
29.060000000000002,-14.121,123.5467277,1996-03-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
29.580000000000002,-14.121,123.5467277,1996-03-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
29.14,-14.121,123.5467277,1996-03-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
28.23,-14.121,123.5467277,1996-03-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
27.88,-14.121,123.5467277,1996-03-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
27.96,-14.121,123.5467277,1996-03-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
27.900000000000002,-14.121,123.5467277,1996-03-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
28.01,-14.121,123.5467277,1996-03-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
28.23,-14.121,123.5467277,1996-03-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
28.150000000000002,-14.121,123.5467277,1996-03-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
28.04,-14.121,123.5467277,1996-03-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
28.39,-14.121,123.5467277,1996-03-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
28.62,-14.121,123.5467277,1996-03-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
28.57,-14.121,123.5467277,1996-03-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
28.650000000000002,-14.121,123.5467277,1996-03-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
28.830000000000002,-14.121,123.5467277,1996-03-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
29.22,-14.121,123.5467277,1996-03-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
29.34,-14.121,123.5467277,1996-03-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
29.36,-14.121,123.5467277,1996-03-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
29.28,-14.121,123.5467277,1996-03-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
29.98,-14.121,123.5467277,1996-03-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
30.2,-14.121,123.5467277,1996-03-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
30.29,-14.121,123.5467277,1996-03-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
30.14,-14.121,123.5467277,1996-03-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
30.36,-14.121,123.5467277,1996-03-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
31.07,-14.121,123.5467277,1996-03-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
31.16,-14.121,123.5467277,1996-03-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
30.900000000000002,-14.121,123.5467277,1996-03-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
30.810000000000002,-14.121,123.5467277,1996-03-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
30.71,-14.121,123.5467277,1996-03-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
30.45,-14.121,123.5467277,1996-03-31,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Mar
30.36,-14.121,123.5467277,1996-04-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
30.63,-14.121,123.5467277,1996-04-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
30.75,-14.121,123.5467277,1996-04-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
30.63,-14.121,123.5467277,1996-04-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
30.54,-14.121,123.5467277,1996-04-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
30.330000000000002,-14.121,123.5467277,1996-04-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
30.01,-14.121,123.5467277,1996-04-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
29.91,-14.121,123.5467277,1996-04-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
28.72,-14.121,123.5467277,1996-04-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
28.21,-14.121,123.5467277,1996-04-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
28.32,-14.121,123.5467277,1996-04-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
29.04,-14.121,123.5467277,1996-04-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
29.150000000000002,-14.121,123.5467277,1996-04-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
28.6,-14.121,123.5467277,1996-04-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
28.51,-14.121,123.5467277,1996-04-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
29.09,-14.121,123.5467277,1996-04-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
29.7,-14.121,123.5467277,1996-04-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
29.73,-14.121,123.5467277,1996-04-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
29.560000000000002,-14.121,123.5467277,1996-04-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
29.46,-14.121,123.5467277,1996-04-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
29.44,-14.121,123.5467277,1996-04-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
29.13,-14.121,123.5467277,1996-04-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
29.330000000000002,-14.121,123.5467277,1996-04-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
29.25,-14.121,123.5467277,1996-04-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
28.85,-14.121,123.5467277,1996-04-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
28.27,-14.121,123.5467277,1996-04-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
28.53,-14.121,123.5467277,1996-04-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
28.37,-14.121,123.5467277,1996-04-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
28.78,-14.121,123.5467277,1996-04-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
28.85,-14.121,123.5467277,1996-04-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-Apr
29.14,-14.121,123.5467277,1996-05-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
29.23,-14.121,123.5467277,1996-05-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
29.35,-14.121,123.5467277,1996-05-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
29.35,-14.121,123.5467277,1996-05-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
29.47,-14.121,123.5467277,1996-05-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
29.44,-14.121,123.5467277,1996-05-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
29.89,-14.121,123.5467277,1996-05-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
29.87,-14.121,123.5467277,1996-05-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
29.77,-14.121,123.5467277,1996-05-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
29.67,-14.121,123.5467277,1996-05-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
29.61,-14.121,123.5467277,1996-05-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
29.400000000000002,-14.121,123.5467277,1996-05-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
29.51,-14.121,123.5467277,1996-05-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
29.04,-14.121,123.5467277,1996-05-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
28.68,-14.121,123.5467277,1996-05-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
28.57,-14.121,123.5467277,1996-05-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
28.61,-14.121,123.5467277,1996-05-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
28.69,-14.121,123.5467277,1996-05-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
28.740000000000002,-14.121,123.5467277,1996-05-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
28.71,-14.121,123.5467277,1996-05-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
27.89,-14.121,123.5467277,1996-05-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
27.57,-14.121,123.5467277,1996-05-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
27.51,-14.121,123.5467277,1996-05-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
27.51,-14.121,123.5467277,1996-05-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
27.71,-14.121,123.5467277,1996-05-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
27.86,-14.121,123.5467277,1996-05-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
27.86,-14.121,123.5467277,1996-05-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
27.87,-14.121,123.5467277,1996-05-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
27.88,-14.121,123.5467277,1996-05-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
27.96,-14.121,123.5467277,1996-05-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,1996-May
