date,SrCa,sst
1998-12-01,8.78,27.679449048655012
1999-01-01,8.78,27.679449048655012
1999-02-01,8.78,27.679449048655012
1999-03-01,8.78,27.679449048655012
1999-04-01,8.78,27.679449048655012
1999-06-01,8.79,27.605317517870112
1999-07-01,8.79,27.605317517870112
1999-08-01,8.84,27.23465986394559
1999-09-01,8.88,26.938133740805974
1999-10-01,8.89,26.864002210021074
1999-12-01,8.84,27.23465986394559
2000-02-01,8.77,27.753580579439916
2000-03-01,8.76,27.827712110224816
2000-04-01,8.76,27.827712110224816
2000-05-01,8.76,27.827712110224816
2000-06-01,8.79,27.605317517870112
2000-07-01,8.81,27.4570544563003
2000-08-01,8.8,27.5311859870852
2000-09-01,8.79,27.605317517870112
2000-10-01,8.8,27.5311859870852
2000-11-01,8.79,27.605317517870112
2000-12-01,8.77,27.753580579439916
2001-01-01,8.77,27.753580579439916
2001-02-01,8.77,27.753580579439916
2001-03-01,8.77,27.753580579439916
2001-04-01,8.76,27.827712110224816
2001-06-01,8.74,27.97597517179462
2001-07-01,8.77,27.753580579439916
2001-08-01,8.81,27.4570544563003
2001-10-01,8.84,27.23465986394559
2001-11-01,8.84,27.23465986394559
2001-12-01,8.85,27.16052833316069
2002-01-01,8.87,27.012265271590888
2002-02-01,8.84,27.23465986394559
2002-03-01,8.75,27.90184364100972
2002-04-01,8.67,28.49489588728894
2002-05-01,8.7,28.272501294934237
2002-06-01,8.74,27.97597517179462
2002-07-01,8.77,27.753580579439916
2002-08-01,8.79,27.605317517870112
2002-09-01,8.8,27.5311859870852
2002-10-01,8.82,27.382922925515395
2002-11-01,8.78,27.679449048655012
2002-12-01,8.72,28.124238233364423
2003-01-01,8.7,28.272501294934237
2003-02-01,8.71,28.198369764149323
2003-03-01,8.73,28.05010670257952
2003-04-01,8.76,27.827712110224816
2003-05-01,8.79,27.605317517870112
2003-07-01,8.83,27.308791394730495
2003-08-01,8.82,27.382922925515395
2003-09-01,8.81,27.4570544563003
2003-11-01,8.76,27.827712110224816
2003-12-01,8.75,27.90184364100972
2004-01-01,8.73,28.05010670257952
2004-02-01,8.72,28.124238233364423
2004-03-01,8.74,27.97597517179462
2004-04-01,8.76,27.827712110224816
2004-05-01,8.78,27.679449048655012
2004-06-01,8.81,27.4570544563003
