date,SrCa,sst
1991-02-01,8.973,28.337805160234215
1991-03-01,8.906,29.448443045887405
1991-04-01,8.879,29.896013537120798
1991-05-01,8.917,29.26609951242197
1991-08-01,8.995,27.973118093303345
1991-09-01,9.004,27.82392792955888
1991-10-01,8.966,28.453841954257708
1991-11-01,8.924,29.15006271839851
1992-01-01,8.858,30.244123919191182
1992-03-01,8.933,29.000872554654045
1992-04-01,8.88,29.87943685226028
1992-05-01,8.931,29.034025924375047
1992-06-01,9.006,27.790774559837878
1992-07-01,9.076,26.6304066196032
1992-08-01,9.087,26.448063086137765
1992-09-01,9.031,27.37635743832549
1992-10-01,8.991,28.03942483274532
1992-11-01,8.966,28.453841954257708
1992-12-01,8.979,28.23834505107127
1993-02-01,8.979,28.23834505107127
1993-03-01,8.958,28.586455433141655
1993-04-01,8.852,30.343584028354158
1993-06-01,8.979,28.23834505107127
1993-07-01,9.006,27.790774559837878
1993-08-01,9.052,27.028247056255104
1993-09-01,9.013,27.674737765814417
1993-10-01,8.989,28.07257820246629
1993-12-01,8.951,28.702492227165116
1994-01-01,8.899,29.564479839910895
1994-02-01,8.883,29.82970679767882
1994-03-01,8.918,29.249522827561485
1994-04-01,8.943,28.835105706049095
1994-05-01,8.972,28.354381845094732
1994-06-01,9.029,27.40951080804649
1994-09-01,9.065,26.812750153068666
1994-12-01,8.88,29.87943685226028
1995-01-01,8.933,29.000872554654045
1995-02-01,8.93,29.050602609235533
1995-03-01,8.947,28.768798966607122
1995-04-01,8.963,28.503572008839196
1995-05-01,8.95,28.719068912025634
1995-06-01,8.982,28.188614996489783
1995-07-01,9.031,27.37635743832549
1995-08-01,9.039,27.24374395944154
1995-09-01,8.97,28.387535214815703
1995-10-01,8.939,28.90141244549107
1995-11-01,8.847,30.42646745265665
1995-12-01,8.926,29.116909348677506
1996-01-01,8.932,29.01744923951453
1996-02-01,8.942,28.85168239090958
1996-03-01,8.939,28.90141244549107
1996-04-01,8.945,28.801952336328092
1996-05-01,8.956,28.619608802862658
1996-06-01,8.958,28.586455433141655
1996-07-01,9.011,27.70789113553542
1996-08-01,9.026,27.45924086262798
1996-10-01,8.944,28.818529021188578
1996-11-01,8.928,29.083755978956503
1996-12-01,8.942,28.85168239090958
1997-01-01,8.959,28.56987874828117
1997-02-01,8.97,28.387535214815703
1997-03-01,8.951,28.702492227165116
1997-04-01,8.93,29.050602609235533
1997-05-01,8.961,28.536725378560167
1997-06-01,8.971,28.370958529955217
1997-07-01,9.069,26.74644341362666
1997-08-01,9.113,26.01706927976489
1997-09-01,9.051,27.04482374111559
1997-10-01,8.991,28.03942483274532
1997-11-01,8.947,28.768798966607122
1997-12-01,8.868,30.078357070586232
1998-01-01,8.887,29.76340005823682
1998-02-01,8.896,29.614209894492355
1998-03-01,8.885,29.79655342795782
1998-04-01,8.845,30.45962082237762
1998-05-01,8.916,29.282676197282456
1998-07-01,8.995,27.973118093303345
1998-08-01,9.024,27.492394232348982
1998-09-01,8.972,28.354381845094732
1998-10-01,8.929,29.067179294096018
1998-11-01,8.905,29.465019730747922
1998-12-01,8.911,29.365559621584946
1999-01-01,8.91,29.38213630644543
1999-02-01,8.901,29.531326470189896
1999-03-01,8.95,28.719068912025634
1999-04-01,8.932,29.01744923951453
1999-05-01,8.968,28.420688584536705
1999-06-01,9.051,27.04482374111559
1999-07-01,9.027,27.442664177767494
1999-08-01,9.044,27.16086053513905
1999-09-01,9.034,27.326627383744
1999-11-01,8.854,30.310430658633184
1999-12-01,8.923,29.166639403258994
2000-02-01,8.966,28.453841954257708
2000-03-01,8.938,28.917989130351554
2000-04-01,8.91,29.38213630644543
2000-05-01,8.985,28.138884941908294
2000-06-01,9.017,27.608431026372443
2000-08-01,9.053,27.011670371394587
2000-09-01,8.992,28.0228481478848
2000-10-01,8.947,28.768798966607122
2000-11-01,8.902,29.51474978532941
2001-01-01,8.923,29.166639403258994
