site,subsite,Latitude,Longitude,Date,end_date,days_into_past,mean_sst,sd_sst,degree_heating_week_mmm_climatology,mmm_climatology_as_at,mmm_climatology,degree_heating_week_mmm_custom_range,mmm_custom_range_years,mmm_custom_range,degree_heating_week_mmm_to_date,mmm_to_date_start_date,mmm_to_date,dhw_calculated_thres,dhw_from_noaa_layers,high_spell_event_count,high_spell_duration_mean,high_spell_duration_max,high_spell_rise_mean,high_spell_peak_mean,high_spell_peak_sd,high_spell_threshold,low_spell_duration_mean,low_spell_duration_max,low_spell_threshold
Scott Reef,SCOTT_RPO_1,-14.0574,121.783,2021-06-06,2021-06-06,13300,28.668132471242764,1.4700015244886389,168.87579638538622,2019-01-01,29.689999336376786,143.66768974230413,1985_to_2012,29.757777112639612,181.55342053608882,1985-01-01,29.652221559443408,1,0,165,25.44242424242424,154,0.21707489401789923,28.88160025502072,1.4873511508787502,29.689999336376786,26.23268698060942,267,29.689999336376786
Scott Reef,SCOTT_SL4,-14.0237,121.8604,2021-06-06,2021-06-06,13300,28.675351477332534,1.470043037624897,175.0000843465329,2019-01-01,29.679999336600304,146.86292897688497,1985_to_2012,29.75740674227752,187.36203429073956,1985-01-01,29.649721559499287,1,0,163,26.104294478527606,154,0.2182971698113208,28.889527584020293,1.4816499529135287,29.679999336600304,25.60054347826087,267,29.679999336600304
Scott Reef,SCOTT_SS3,-13.6369,122.0267,2021-06-06,2021-06-06,13300,28.718617397188183,1.449448541076275,180.94580241732308,2019-01-01,29.70999933592975,156.81012970511256,1985_to_2012,29.76518451988145,192.88326766170695,1985-01-01,29.67777711442775,1,0.13999999687075615,185,22.416216216216217,142,0.21905838041431264,28.909087763447626,1.472108225932805,29.70999933592975,26.008219178082193,238,29.70999933592975
Scott Reef,SCOTTNR1,-13.9851,121.8769,2021-06-06,2021-06-06,13300,28.681065333433576,1.468710303363092,175.06437037364722,2019-01-01,29.689999336376786,149.33292982210025,1985_to_2012,29.753332668294508,187.46211347990882,1985-01-01,29.65416600384439,1,0,160,26.4625,154,0.21690926275992442,28.893253892596125,1.4777886436546421,29.689999336376786,25.45822102425876,267,29.689999336376786
Scott Reef,SCOTTSL1,-14.0793,121.948,2021-06-06,2021-06-06,13300,28.68069543643335,1.4670136272363723,175.00579882178997,2019-01-01,29.679999336600304,143.57737191766026,1985_to_2012,29.76444377915727,186.88199412310433,1985-01-01,29.64583267069732,1,0,166,25.656626506024097,155,0.21610697674418602,28.87754638515675,1.4852046518401862,29.679999336600304,25.688524590163933,267,29.679999336600304
Scott Reef,SCOTTSL2,-14.1884,121.799,2021-06-06,2021-06-06,13300,28.669566198030225,1.4698520000419315,159.70722074309637,2019-01-01,29.70999933592975,137.07361237188633,1985_to_2012,29.77074007531283,183.4822309852552,1985-01-01,29.644999337382615,1,0,172,23.912790697674417,154,0.21789623988576867,28.8890368,1.4880091582538648,29.70999933592975,26.233516483516482,267,29.70999933592975
Scott Reef,SCOTTSL3,-14.069,121.777,2021-06-06,2021-06-06,13300,28.668132471242764,1.4700015244886389,168.87579638538622,2019-01-01,29.689999336376786,143.66768974230413,1985_to_2012,29.757777112639612,181.55342053608882,1985-01-01,29.652221559443408,1,0,165,25.44242424242424,154,0.21707489401789923,28.88160025502072,1.4873511508787502,29.689999336376786,26.23268698060942,267,29.689999336376786
Scott Reef,SCOTTSS1,-14.0788,121.978,2021-06-06,2021-06-06,13300,28.689087286670176,1.4635459955797279,175.13436987127585,2019-01-01,29.679999336600304,144.68721386338973,1985_to_2012,29.768888223502373,190.1486225186595,1985-01-01,29.64305489298163,1,0.14999999664723873,171,24.87719298245614,155,0.21790524849047838,28.887814590633962,1.4770766789995298,29.679999336600304,25.51086956521739,267,29.679999336600304
Scott Reef,SCOTTSS2,-13.9238,121.915,2021-06-06,2021-06-06,13300,28.692228403879408,1.463023410615222,181.21008737921724,2019-01-01,29.679999336600304,152.7979052653279,1985_to_2012,29.752591927570325,190.02104328399616,1985-01-01,29.65472155938753,1,0.14999999664723873,161,26.68944099378882,155,0.2181958041958042,28.89578446909667,1.471541573180197,29.679999336600304,25.47826086956522,237,29.679999336600304
