date,SrCa,sst
1986-01-01,9.120552403,24.39386444498132
1987-01-01,9.129915106,24.245700784539395
1988-01-01,9.059761731,25.355869592879685
1989-01-01,9.038907515,25.685885078600677
1990-01-01,9.06971289,25.198393686287375
1991-01-01,9.05717044,25.39687646448826
1992-01-01,9.128366606,24.270205612706462
1993-01-01,9.148703227,23.948381006246137
1994-01-01,9.119906519,24.404085482395487
1995-01-01,9.120726192,24.39111425474411
1996-01-01,9.045872785,25.575660509994123
1997-01-01,9.082240204,25.00015043348472
1998-01-01,9.074033336,25.130023142641875
1999-01-01,9.027687438,25.86344146149139
2000-01-01,8.999708671,26.30620211868316
2001-01-01,9.056148074,25.413055284736146
2002-01-01,9.102891822,24.673341036996533
2003-01-01,9.105011407,24.63979885668627
2004-01-01,9.124284993,24.3347966525576
2005-01-01,9.159298486,23.780712293827293
2006-01-01,9.060423841,25.34539178094704
2007-01-01,9.028857423,25.84492658814102
2008-01-01,8.998070661,26.33212343194498
