sst,Latitude,Longitude,Date,end_date,Data_Type,Site,Reef_Site,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,mmm_from_sst,recenter_year,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,degree_heating_week_mmm_from_sst,dhw_threshold,accum_DHW_12weeks
25.93,-21.893,113.963,1985-01-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-1.9696221036184127,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.81,-21.893,113.963,1985-01-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-2.0896221036184137,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.87,-21.893,113.963,1985-01-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-2.0296221036184114,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
26.4,-21.893,113.963,1985-01-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-1.4996221036184139,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
26.11,-21.893,113.963,1985-01-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-1.789622103618413,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.98,-21.893,113.963,1985-01-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-1.919622103618412,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.83,-21.893,113.963,1985-01-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-2.069622103618414,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.79,-21.893,113.963,1985-01-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-2.1096221036184133,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
26.07,-21.893,113.963,1985-01-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-1.8296221036184122,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
26.39,-21.893,113.963,1985-01-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-1.5096221036184119,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
26.21,-21.893,113.963,1985-01-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-1.6896221036184116,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.98,-21.893,113.963,1985-01-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-1.919622103618412,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.42,-21.893,113.963,1985-01-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-2.4796221036184107,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.93,-21.893,113.963,1985-01-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-1.9696221036184127,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.98,-21.893,113.963,1985-01-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-1.919622103618412,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.59,-21.893,113.963,1985-01-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-2.3096221036184126,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.09,-21.893,113.963,1985-01-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-2.8096221036184126,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
24.82,-21.893,113.963,1985-01-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-3.079622103618412,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
24.41,-21.893,113.963,1985-01-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-3.4896221036184123,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
24.22,-21.893,113.963,1985-01-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-3.6796221036184136,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
24.05,-21.893,113.963,1985-01-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-3.8496221036184117,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.08,-21.893,113.963,1985-01-22,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-2.819622103618414,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.1,-21.893,113.963,1985-01-23,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-2.799622103618411,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.47,-21.893,113.963,1985-01-24,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-2.4296221036184136,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.03,-21.893,113.963,1985-01-25,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-2.8696221036184113,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
24.5,-21.893,113.963,1985-01-26,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-3.3996221036184124,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
23.86,-21.893,113.963,1985-01-27,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-4.039622103618413,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
24.65,-21.893,113.963,1985-01-28,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-3.249622103618414,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
24.75,-21.893,113.963,1985-01-29,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-3.1496221036184124,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
24.89,-21.893,113.963,1985-01-30,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-3.009622103618412,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.11,-21.893,113.963,1985-01-31,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-2.789622103618413,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
24.52,-21.893,113.963,1985-02-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-3.379622103618413,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.78,-21.893,113.963,1985-02-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-2.1196221036184113,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.82,-21.893,113.963,1985-02-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-2.079622103618412,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
25.87,-21.893,113.963,1985-02-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-2.0296221036184114,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
26.44,-21.893,113.963,1985-02-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-1.4596221036184112,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
26.94,-21.893,113.963,1985-02-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.9596221036184112,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
27.15,-21.893,113.963,1985-02-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.7496221036184139,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
27.32,-21.893,113.963,1985-02-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.5796221036184122,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
27.32,-21.893,113.963,1985-02-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.5796221036184122,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
27.37,-21.893,113.963,1985-02-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.5296221036184114,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
27.42,-21.893,113.963,1985-02-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.47962210361841073,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
27.44,-21.893,113.963,1985-02-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.45962210361841116,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
28.12,-21.893,113.963,1985-02-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.22037789638158856,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0
29.06,-21.893,113.963,1985-02-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.1603778963815863,1.0500006260722863,0.15000008943889803,27.899622103618412,1988.2857,1985_to_1993,1.1603778963815863,0.1657682709116552,1,0.1657682709116552
28.89,-21.893,113.963,1985-02-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.9903778963815881,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0.1657682709116552
28.8,-21.893,113.963,1985-02-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.9003778963815883,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,0.1657682709116552
29.28,-21.893,113.963,1985-02-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.3803778963815887,1.2700006260722887,0.1814286608674698,27.899622103618412,1988.2857,1985_to_1993,1.3803778963815887,0.19719684234022697,1,0.3629651132518822
29.42,-21.893,113.963,1985-02-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.5203778963815893,1.4100006260722893,0.20142866086746988,27.899622103618412,1988.2857,1985_to_1993,1.5203778963815893,0.21719684234022704,1,0.5801619555921091
29.46,-21.893,113.963,1985-02-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.5603778963815884,1.4500006260722884,0.2071429465817555,27.899622103618412,1988.2857,1985_to_1993,1.5603778963815884,0.22291112805451263,1,0.8030730836466218
30.49,-21.893,113.963,1985-02-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,2.590377896381586,2.480000626072286,0.35428580372461227,27.899622103618412,1988.2857,1985_to_1993,2.590377896381586,0.37005398519736943,1,1.1731270688439912
30.76,-21.893,113.963,1985-02-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,2.860377896381589,2.750000626072289,0.3928572322960413,27.899622103618412,1988.2857,1985_to_1993,2.860377896381589,0.40862541376879846,1,1.5817524826127898
30.23,-21.893,113.963,1985-02-22,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,2.330377896381588,2.220000626072288,0.3171429465817554,27.899622103618412,1988.2857,1985_to_1993,2.330377896381588,0.33291112805451256,1,1.9146636106673023
29.78,-21.893,113.963,1985-02-23,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.8803778963815887,1.7700006260722887,0.25285723229604123,27.899622103618412,1988.2857,1985_to_1993,1.8803778963815887,0.2686254137687984,1,2.1832890244361005
29.34,-21.893,113.963,1985-02-24,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.4403778963815874,1.3300006260722874,0.1900000894388982,27.899622103618412,1988.2857,1985_to_1993,1.4403778963815874,0.20576827091165534,1,2.3890572953477562
29.16,-21.893,113.963,1985-02-25,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.2603778963815877,1.1500006260722877,0.16428580372461252,27.899622103618412,1988.2857,1985_to_1993,1.2603778963815877,0.18005398519736968,1,2.5691112805451257
29.05,-21.893,113.963,1985-02-26,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.1503778963815883,1.0400006260722883,0.1485715180103269,27.899622103618412,1988.2857,1985_to_1993,1.1503778963815883,0.16433969948308405,1,2.7334509800282096
28.95,-21.893,113.963,1985-02-27,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.0503778963815869,0,0,27.899622103618412,1988.2857,1985_to_1993,1.0503778963815869,0.15005398519736954,1,2.8835049652255793
28.89,-21.893,113.963,1985-02-28,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.9903778963815881,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,2.8835049652255793
29.43,-21.893,113.963,1985-03-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.5303778963815873,1.4200006260722873,0.20285723229604105,27.899622103618412,1988.2857,1985_to_1993,1.5303778963815873,0.21862541376879818,1,3.1021303789943775
30.24,-21.893,113.963,1985-03-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,2.340377896381586,2.230000626072286,0.31857151801032657,27.899622103618412,1988.2857,1985_to_1993,2.340377896381586,0.33433969948308373,1,3.4364700784774613
30.28,-21.893,113.963,1985-03-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,2.3803778963815887,2.2700006260722887,0.3242858037246127,27.899622103618412,1988.2857,1985_to_1993,2.3803778963815887,0.3400539851973698,1,3.776524063674831
30.03,-21.893,113.963,1985-03-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,2.1303778963815887,2.0200006260722887,0.28857151801032693,27.899622103618412,1988.2857,1985_to_1993,2.1303778963815887,0.3043396994830841,1,4.080863763157915
29.93,-21.893,113.963,1985-03-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,2.0303778963815873,1.9200006260722873,0.2742858037246125,27.899622103618412,1988.2857,1985_to_1993,2.0303778963815873,0.29005398519736963,1,4.370917748355285
29.6,-21.893,113.963,1985-03-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.700377896381589,1.590000626072289,0.22714294658175557,27.899622103618412,1988.2857,1985_to_1993,1.700377896381589,0.2429111280545127,1,4.613828876409797
29.46,-21.893,113.963,1985-03-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.5603778963815884,1.4500006260722884,0.2071429465817555,27.899622103618412,1988.2857,1985_to_1993,1.5603778963815884,0.22291112805451263,1,4.83674000446431
29.29,-21.893,113.963,1985-03-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.3903778963815867,1.2800006260722867,0.18285723229604095,27.899622103618412,1988.2857,1985_to_1993,1.3903778963815867,0.1986254137687981,1,5.035365418233108
28.22,-21.893,113.963,1985-03-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.3203778963815864,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
27.9,-21.893,113.963,1985-03-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,3.7789638158614025e-4,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
28.39,-21.893,113.963,1985-03-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.49037789638158813,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
27.82,-21.893,113.963,1985-03-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.07962210361841215,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
27.45,-21.893,113.963,1985-03-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.44962210361841315,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
27.4,-21.893,113.963,1985-03-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.49962210361841386,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
27.43,-21.893,113.963,1985-03-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.4696221036184127,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
27.46,-21.893,113.963,1985-03-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.4396221036184116,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
27.09,-21.893,113.963,1985-03-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.8096221036184126,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
27.21,-21.893,113.963,1985-03-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.6896221036184116,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
27.48,-21.893,113.963,1985-03-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.419622103618412,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
27.65,-21.893,113.963,1985-03-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.24962210361841386,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
26.95,-21.893,113.963,1985-03-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.9496221036184131,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
26.24,-21.893,113.963,1985-03-22,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-1.659622103618414,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
27.06,-21.893,113.963,1985-03-23,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.8396221036184137,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
27.59,-21.893,113.963,1985-03-24,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.3096221036184126,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
28.27,-21.893,113.963,1985-03-25,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.37037789638158714,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
28.77,-21.893,113.963,1985-03-26,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.8703778963815871,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
28.86,-21.893,113.963,1985-03-27,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.960377896381587,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
28.88,-21.893,113.963,1985-03-28,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.9803778963815866,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
27.95,-21.893,113.963,1985-03-29,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.05037789638158685,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,5.035365418233108
29,-21.893,113.963,1985-03-30,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.1003778963815876,0,0,27.899622103618412,1988.2857,1985_to_1993,1.1003778963815876,0.1571968423402268,1,5.192562260573335
29.59,-21.893,113.963,1985-03-31,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.6903778963815874,1.5800006260722874,0.2257143751531839,27.899622103618412,1988.2857,1985_to_1993,1.6903778963815874,0.24148255662594106,1,5.434044817199276
29.94,-21.893,113.963,1985-04-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,2.040377896381589,1.9300006260722888,0.27571437515318414,27.899622103618412,1988.2857,1985_to_1993,2.040377896381589,0.29148255662594125,1,5.7255273738252175
29.37,-21.893,113.963,1985-04-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.4703778963815886,1.3600006260722886,0.19428580372461265,27.899622103618412,1988.2857,1985_to_1993,1.4703778963815886,0.21005398519736979,1,5.935581359022587
29.23,-21.893,113.963,1985-04-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.330377896381588,1.220000626072288,0.17428580372461258,27.899622103618412,1988.2857,1985_to_1993,1.330377896381588,0.1900539851973697,1,6.1256353442199565
29.54,-21.893,113.963,1985-04-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.6403778963815867,1.5300006260722867,0.21857151801032668,27.899622103618412,1988.2857,1985_to_1993,1.6403778963815867,0.2343396994830838,1,6.359975043703041
29.64,-21.893,113.963,1985-04-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.7403778963815881,1.6300006260722881,0.23285723229604116,27.899622103618412,1988.2857,1985_to_1993,1.7403778963815881,0.2486254137687983,1,6.608600457471839
29.72,-21.893,113.963,1985-04-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.8203778963815864,1.7100006260722864,0.24428580372461234,27.899622103618412,1988.2857,1985_to_1993,1.8203778963815864,0.2600539851973695,1,6.868654442669208
29.35,-21.893,113.963,1985-04-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,1.450377896381589,1.340000626072289,0.19142866086746985,27.899622103618412,1988.2857,1985_to_1993,1.450377896381589,0.207196842340227,1,7.075851285009436
28.41,-21.893,113.963,1985-04-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.5103778963815877,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,7.075851285009436
28.38,-21.893,113.963,1985-04-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.48037789638158657,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,7.075851285009436
28.53,-21.893,113.963,1985-04-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.6303778963815887,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,7.075851285009436
28.52,-21.893,113.963,1985-04-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.6203778963815871,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,7.075851285009436
28.16,-21.893,113.963,1985-04-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.2603778963815877,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,7.075851285009436
28.08,-21.893,113.963,1985-04-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.18037789638158586,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,7.075851285009436
28.61,-21.893,113.963,1985-04-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.710377896381587,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,7.075851285009436
28.73,-21.893,113.963,1985-04-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.830377896381588,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,7.075851285009436
28.64,-21.893,113.963,1985-04-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,0.7403778963815881,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,7.075851285009436
27.29,-21.893,113.963,1985-04-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,TNT07C,28.009999373927712,2019-01-01,-0.6096221036184133,0,0,27.899622103618412,1988.2857,1985_to_1993,0,0,1,7.075851285009436
