year.x,month,day,mean temperature kelvin,sst,mean temperature uncertainty,fraction of sea-ice-covered ocean,Latitude,Longitude,Date,monthly_date,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,year.y,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,DHW_value,dhw_threshold,accum_DHW_12weeks
1985,2,15,302.5,29.35,0.47,0,-21.893,113.963,1985-02-15,1985-Feb,28.009999373927712,2019-01-01,2.9041717362591477,1.340000626072289,0.19142866086746985,1988,26.445828263740854,1985_to_1990,2.9041717362591477,0.41488167660844966,1,2.942260279835802
1985,2,16,303.12,29.96999512,0.41,0,-21.893,113.963,1985-02-16,1985-Feb,28.009999373927712,2019-01-01,3.5241668562591464,1.9599957460722877,0.2799993922960411,1988,26.445828263740854,1985_to_1990,3.5241668562591464,0.503452408037021,1,3.445712687872823
1985,2,17,303.60001,30.4500061,0.41,0,-21.893,113.963,1985-02-17,1985-Feb,28.009999373927712,2019-01-01,4.004177836259146,2.440006726072287,0.3485723894388982,1988,26.445828263740854,1985_to_1990,4.004177836259146,0.572025405179878,1,4.017738093052701
1985,2,18,303.41,30.26000366,0.82,0,-21.893,113.963,1985-02-18,1985-Feb,28.009999373927712,2019-01-01,3.814175396259145,2.2500042860722864,0.3214291837246123,1988,26.445828263740854,1985_to_1990,3.814175396259145,0.5448821994655921,1,4.562620292518293
1985,2,19,303.32999,30.17998657,0.73,0,-21.893,113.963,1985-02-19,1985-Feb,28.009999373927712,2019-01-01,3.734158306259147,2.169987196072288,0.3099981708674697,1988,26.445828263740854,1985_to_1990,3.734158306259147,0.5334511866084496,1,5.096071479126743
1985,2,20,303.17999,30.02999268,0.72,0,-21.893,113.963,1985-02-20,1985-Feb,28.009999373927712,2019-01-01,3.5841644162591457,2.019993306072287,0.288570472296041,1988,26.445828263740854,1985_to_1990,3.5841644162591457,0.5120234880370208,1,5.608094967163764
1985,2,21,302.5,29.35,0.32,0,-21.893,113.963,1985-02-21,1985-Feb,28.009999373927712,2019-01-01,2.9041717362591477,1.340000626072289,0.19142866086746985,1988,26.445828263740854,1985_to_1990,2.9041717362591477,0.41488167660844966,1,6.022976643772213
1985,2,22,302.44998,29.29998169,0.29,0,-21.893,113.963,1985-02-22,1985-Feb,28.009999373927712,2019-01-01,2.8541534262591455,1.2899823160722867,0.18428318801032667,1988,26.445828263740854,1985_to_1990,2.8541534262591455,0.4077362037513065,1,6.43071284752352
1985,2,23,301.60999,28.45998535,0.29,0,-21.893,113.963,1985-02-23,1985-Feb,28.009999373927712,2019-01-01,2.0141570862591465,0,0,1988,26.445828263740854,1985_to_1990,2.0141570862591465,0.2877367266084495,1,6.718449574131969
1985,2,24,301.31,28.15999756,0.28,0,-21.893,113.963,1985-02-24,1985-Feb,28.009999373927712,2019-01-01,1.714169296259147,0,0,1988,26.445828263740854,1985_to_1990,1.714169296259147,0.244881328037021,1,6.96333090216899
1985,2,25,301.63998,28.48998413,0.3,0,-21.893,113.963,1985-02-25,1985-Feb,28.009999373927712,2019-01-01,2.044155866259146,0,0,1988,26.445828263740854,1985_to_1990,2.044155866259146,0.29202226660844943,1,7.2553531687774395
1985,2,26,302.04999,28.89998779,0.29,0,-21.893,113.963,1985-02-26,1985-Feb,28.009999373927712,2019-01-01,2.454159526259147,0,0,1988,26.445828263740854,1985_to_1990,2.454159526259147,0.350594218037021,1,7.605947386814461
1985,2,27,301.44,28.29000244,0.29,0,-21.893,113.963,1985-02-27,1985-Feb,28.009999373927712,2019-01-01,1.8441741762591448,0,0,1988,26.445828263740854,1985_to_1990,1.8441741762591448,0.2634534537513064,1,7.869400840565767
1985,2,28,301.85001,28.7000061,0.29,0,-21.893,113.963,1985-02-28,1985-Feb,28.009999373927712,2019-01-01,2.254177836259146,0,0,1988,26.445828263740854,1985_to_1990,2.254177836259146,0.322025405179878,1,8.191426245745644
1985,3,1,302.38,29.23000488,0.2,0,-21.893,113.963,1985-03-01,1985-Mar,28.009999373927712,2019-01-01,2.7841766162591455,1.2200055060722867,0.17428650086746952,1988,26.445828263740854,1985_to_1990,2.7841766162591455,0.39773951660844936,1,8.589165762354094
1985,3,2,302.53998,29.38997803,0.2,0,-21.893,113.963,1985-03-02,1985-Mar,28.009999373927712,2019-01-01,2.944149766259148,1.3799786560722893,0.19713980801032704,1988,26.445828263740854,1985_to_1990,2.944149766259148,0.42059282375130685,1,9.0097585861054
1985,3,3,302.78998,29.63997803,0.2,0,-21.893,113.963,1985-03-03,1985-Mar,28.009999373927712,2019-01-01,3.194149766259148,1.6299786560722893,0.23285409372461277,1988,26.445828263740854,1985_to_1990,3.194149766259148,0.45630710946559255,1,9.466065695570993
1985,3,4,302.94998,29.79998169,0.2,0,-21.893,113.963,1985-03-04,1985-Mar,28.009999373927712,2019-01-01,3.3541534262591455,1.7899823160722867,0.2557117594388981,1988,26.445828263740854,1985_to_1990,3.3541534262591455,0.47916477517987793,1,9.945230470750872
1985,3,5,303.07001,29.92000732,0.2,0,-21.893,113.963,1985-03-05,1985-Mar,28.009999373927712,2019-01-01,3.474179056259146,1.9100079460722874,0.27285827801032675,1988,26.445828263740854,1985_to_1990,3.474179056259146,0.4963112937513066,1,10.441541764502178
1985,3,6,303,29.85,0.21,0,-21.893,113.963,1985-03-06,1985-Mar,28.009999373927712,2019-01-01,3.4041717362591477,1.840000626072289,0.2628572322960413,1988,26.445828263740854,1985_to_1990,3.4041717362591477,0.4863102480370211,1,10.9278520125392
1985,3,7,302.88,29.73000488,0.2,0,-21.893,113.963,1985-03-07,1985-Mar,28.009999373927712,2019-01-01,3.2841766162591455,1.7200055060722867,0.24571507229604098,1988,26.445828263740854,1985_to_1990,3.2841766162591455,0.46916808803702076,1,11.39702010057622
1985,3,8,301.88998,28.73998413,0.21,0,-21.893,113.963,1985-03-08,1985-Mar,28.009999373927712,2019-01-01,2.294155866259146,0,0,1988,26.445828263740854,1985_to_1990,2.294155866259146,0.3277365523227352,1,11.724756652898956
1985,3,9,301.16,28.01000366,0.21,0,-21.893,113.963,1985-03-09,1985-Mar,28.009999373927712,2019-01-01,1.5641753962591451,0,0,1988,26.445828263740854,1985_to_1990,1.5641753962591451,0.22345362803702074,1,11.948210280935976
1985,3,10,301.10001,27.9500061,0.2,0,-21.893,113.963,1985-03-10,1985-Mar,28.009999373927712,2019-01-01,1.5041778362591458,0,0,1988,26.445828263740854,1985_to_1990,1.5041778362591458,0.21488254803702084,1,12.163092828972998
1985,3,11,301.07001,27.92000732,0.2,0,-21.893,113.963,1985-03-11,1985-Mar,28.009999373927712,2019-01-01,1.4741790562591461,0,0,1988,26.445828263740854,1985_to_1990,1.4741790562591461,0.2105970080370209,1,12.373689837010017
1985,3,12,301.10999,27.95998535,0.21,0,-21.893,113.963,1985-03-12,1985-Mar,28.009999373927712,2019-01-01,1.5141570862591465,0,0,1988,26.445828263740854,1985_to_1990,1.5141570862591465,0.21630815517987806,1,12.589997992189895
