date,SrCa,sst
1985-01-01,8.84,27.3819580379221
1985-02-01,8.83,27.462920075282284
1985-03-01,8.83,27.462920075282284
1985-05-01,8.89,26.977147851121167
1985-06-01,8.92,26.734261739040615
1985-07-01,8.92,26.734261739040615
1985-08-01,8.89,26.977147851121167
1985-09-01,8.87,27.13907192584155
1985-10-01,8.88,27.05810988848135
1985-11-01,8.9,26.896185813760983
1986-01-01,8.85,27.300996000561916
1986-02-01,8.85,27.300996000561916
1986-03-01,8.85,27.300996000561916
1986-04-01,8.85,27.300996000561916
1986-05-01,8.85,27.300996000561916
1986-06-01,8.87,27.13907192584155
1986-07-01,8.91,26.8152237764008
1986-09-01,8.93,26.65329970168043
1986-10-01,8.92,26.734261739040615
1986-11-01,8.91,26.8152237764008
1986-12-01,8.9,26.896185813760983
1987-01-01,8.9,26.896185813760983
1987-02-01,8.86,27.220033963201733
1987-03-01,8.81,27.624844150002655
1987-04-01,8.79,27.786768224723037
1987-05-01,8.86,27.220033963201733
1987-07-01,8.93,26.65329970168043
1987-08-01,8.94,26.572337664320248
1987-09-01,8.92,26.734261739040615
1987-10-01,8.91,26.8152237764008
1987-11-01,8.9,26.896185813760983
1987-12-01,8.88,27.05810988848135
1988-02-01,8.8,27.70580618736284
1988-03-01,8.81,27.624844150002655
1988-04-01,8.8,27.70580618736284
1988-05-01,8.8,27.70580618736284
1988-06-01,8.83,27.462920075282284
1988-07-01,8.85,27.300996000561916
1988-08-01,8.86,27.220033963201733
1988-09-01,8.86,27.220033963201733
1988-10-01,8.87,27.13907192584155
1988-12-01,8.83,27.462920075282284
1989-02-01,8.77,27.948692299443405
1989-03-01,8.76,28.02965433680359
1989-04-01,8.78,27.86773026208322
1989-05-01,8.81,27.624844150002655
1989-06-01,8.84,27.3819580379221
1989-07-01,8.87,27.13907192584155
1989-08-01,8.87,27.13907192584155
1989-09-01,8.85,27.300996000561916
1989-10-01,8.85,27.300996000561916
1989-11-01,8.84,27.3819580379221
1989-12-01,8.82,27.543882112642468
1990-02-01,8.83,27.462920075282284
1990-03-01,8.81,27.624844150002655
1990-04-01,8.82,27.543882112642468
1990-05-01,8.83,27.462920075282284
1990-07-01,8.83,27.462920075282284
1990-10-01,8.85,27.300996000561916
1990-11-01,8.87,27.13907192584155
1991-01-01,8.84,27.3819580379221
1991-02-01,8.83,27.462920075282284
1991-03-01,8.83,27.462920075282284
1991-04-01,8.83,27.462920075282284
1991-05-01,8.89,26.977147851121167
