date,SrCa,sst
1985-01-01,9.11508831,25.206111899082757
1986-01-01,9.165622573,24.57454710404575
1987-01-01,9.149088715,24.781183196451835
1988-01-01,9.178971823,24.407711459482243
1989-01-01,9.127656214,25.04904132473196
1990-01-01,9.147732841,24.798128576359844
1991-01-01,9.148747462,24.785448092548194
1993-01-01,9.148164326,24.792735982911182
1995-01-01,9.08575647,25.572694024118576
1996-01-01,9.108801542,25.28468237993384
1997-01-01,9.073904702,25.720814506804658
1998-01-01,9.084957108,25.582684253870028
1999-01-01,9.044577191,26.087342529062752
2000-01-01,9.069855691,25.771418050826213
2001-01-01,9.059075122,25.906150951766477
2002-01-01,9.070488356,25.763511159198018
2004-01-01,9.096109259,25.44330741244785
2005-01-01,9.085966454,25.57006969571151
2007-01-01,9.036968829,26.18242996680965
2008-01-01,9.056367717,25.939987433836208
