date,SrCa,sst
1985-01-01,9.133362747,22.249952660812664
1986-01-01,9.180775369,21.73259688040944
1988-01-01,9.1709541,21.839764340754595
1989-01-01,9.097081277,22.645847834592054
1990-01-01,9.104251908,22.567603535067992
1991-01-01,9.187517816,21.65902482760222
1992-01-01,9.096084338,22.65672620690309
1993-01-01,9.245200765,21.029601567782198
1994-01-01,9.144724741,22.125973158628486
1995-01-01,9.157727108,21.984094278224564
1996-01-01,9.09922741,22.622429717933915
1997-01-01,9.192619788,21.603353266015613
1998-01-01,9.124461327,22.34708293744652
2000-01-01,9.078696347,22.846460021950275
2001-01-01,9.190831348,21.622868317765008
2002-01-01,9.146647652,22.10499078981852
2003-01-01,9.170554743,21.844122033783975
2004-01-01,9.207279156,21.443393566426373
2005-01-01,9.175726648,21.78768737915876
2006-01-01,9.175053786,21.79502949673061
2007-01-01,9.151618387,22.0507512566178
2008-01-01,9.071749364,22.92226392521073
2009-01-01,9.152740196,22.038510331181136
2010-01-01,9.162696292,21.92987166918414
