sst,Latitude,Longitude,Date,site,subsite,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,year,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,DHW_value,dhw_threshold,accum_DHW_12weeks
29.69,-13.9238,121.915,1985-01-06,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.7475295698924747,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.74,-13.9238,121.915,1985-01-07,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.7975295698924718,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.65,-13.9238,121.915,1985-01-08,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.707529569892472,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.73,-13.9238,121.915,1985-01-09,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.7875295698924738,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
30.04,-13.9238,121.915,1985-01-10,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.0975295698924725,0,0,1990,28.942470430107527,1985_to_1990,1.0975295698924725,0.15678993855606752,1,0
30.22,-13.9238,121.915,1985-01-11,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.2775295698924722,0,0,1990,28.942470430107527,1985_to_1990,1.2775295698924722,0.18250422427035318,1,0
29.63,-13.9238,121.915,1985-01-12,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.6875295698924724,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.16,-13.9238,121.915,1985-01-13,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.21752956989247352,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.35,-13.9238,121.915,1985-01-14,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.4075295698924748,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.87,-13.9238,121.915,1985-01-15,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.9275295698924744,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.88,-13.9238,121.915,1985-01-16,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.9375295698924724,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.89,-13.9238,121.915,1985-01-17,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.9475295698924739,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.66,-13.9238,121.915,1985-01-18,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.7175295698924735,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.1,-13.9238,121.915,1985-01-19,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.1575295698924748,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.17,-13.9238,121.915,1985-01-20,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.22752956989247508,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.21,-13.9238,121.915,1985-01-21,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.26752956989247423,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.32,-13.9238,121.915,1985-01-22,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.37752956989247366,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.44,-13.9238,121.915,1985-01-23,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.49752956989247465,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.27,-13.9238,121.915,1985-01-24,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.32752956989247295,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.73,-13.9238,121.915,1985-01-25,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.2124704301075262,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.39,-13.9238,121.915,1985-01-26,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.5524704301075261,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.35,-13.9238,121.915,1985-01-27,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.5924704301075252,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.66,-13.9238,121.915,1985-01-28,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.2824704301075265,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.82,-13.9238,121.915,1985-01-29,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.8775295698924737,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.71,-13.9238,121.915,1985-01-30,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.7675295698924742,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.73,-13.9238,121.915,1985-01-31,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.7875295698924738,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.75,-13.9238,121.915,1985-02-01,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.8075295698924734,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.67,-13.9238,121.915,1985-02-02,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.7275295698924751,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.49,-13.9238,121.915,1985-02-03,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.5475295698924718,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.43,-13.9238,121.915,1985-02-04,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.4875295698924731,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
30.26,-13.9238,121.915,1985-02-05,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.317529569892475,0,0,1990,28.942470430107527,1985_to_1990,1.317529569892475,0.18821850998463927,1,0
30.77,-13.9238,121.915,1985-02-06,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.827529569892473,1.090000663399696,0.15571438048567085,1990,28.942470430107527,1985_to_1990,1.827529569892473,0.26107565284178186,1,0
30.82,-13.9238,121.915,1985-02-07,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.8775295698924737,1.1400006633996966,0.16285723762852808,1990,28.942470430107527,1985_to_1990,1.8775295698924737,0.2682185099846391,1,0
30.72,-13.9238,121.915,1985-02-08,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.7775295698924722,1.0400006633996952,0.1485715233428136,1990,28.942470430107527,1985_to_1990,1.7775295698924722,0.25393279569892463,1,0
30.1,-13.9238,121.915,1985-02-09,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.1575295698924748,0,0,1990,28.942470430107527,1985_to_1990,1.1575295698924748,0.1653613671274964,1,0
29.92,-13.9238,121.915,1985-02-10,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.9775295698924751,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.79,-13.9238,121.915,1985-02-11,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.8475295698924725,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.87,-13.9238,121.915,1985-02-12,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.9275295698924744,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.75,-13.9238,121.915,1985-02-13,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.8075295698924734,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.72,-13.9238,121.915,1985-02-14,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.7775295698924722,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.59,-13.9238,121.915,1985-02-15,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.6475295698924732,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.63,-13.9238,121.915,1985-02-16,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.6875295698924724,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.65,-13.9238,121.915,1985-02-17,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.707529569892472,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.89,-13.9238,121.915,1985-02-18,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.9475295698924739,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
30.07,-13.9238,121.915,1985-02-19,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.1275295698924737,0,0,1990,28.942470430107527,1985_to_1990,1.1275295698924737,0.16107565284178196,1,0
30.11,-13.9238,121.915,1985-02-20,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.1675295698924728,0,0,1990,28.942470430107527,1985_to_1990,1.1675295698924728,0.16678993855606755,1,0
29.95,-13.9238,121.915,1985-02-21,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.0075295698924727,0,0,1990,28.942470430107527,1985_to_1990,1.0075295698924727,0.14393279569892467,1,0
28.8,-13.9238,121.915,1985-02-22,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.14247043010752591,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.36,-13.9238,121.915,1985-02-23,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.5824704301075272,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.65,-13.9238,121.915,1985-02-24,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.29247043010752805,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.79,-13.9238,121.915,1985-02-25,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.15247043010752748,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.7,-13.9238,121.915,1985-02-26,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.24247043010752733,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.08,-13.9238,121.915,1985-02-27,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.8624704301075283,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.35,-13.9238,121.915,1985-02-28,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.5924704301075252,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.44,-13.9238,121.915,1985-03-01,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.5024704301075253,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.56,-13.9238,121.915,1985-03-02,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.3824704301075279,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.07,-13.9238,121.915,1985-03-03,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.12752956989247366,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.98,-13.9238,121.915,1985-03-04,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.0375295698924738,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.81,-13.9238,121.915,1985-03-05,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.1324704301075279,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.94,-13.9238,121.915,1985-03-06,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.0024704301075253454,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.07,-13.9238,121.915,1985-03-07,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.12752956989247366,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.83,-13.9238,121.915,1985-03-08,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.11247043010752833,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.66,-13.9238,121.915,1985-03-09,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.2824704301075265,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.84,-13.9238,121.915,1985-03-10,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.10247043010752677,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.04,-13.9238,121.915,1985-03-11,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.09752956989247252,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.41,-13.9238,121.915,1985-03-12,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.4675295698924735,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.31,-13.9238,121.915,1985-03-13,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.3675295698924721,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.57,-13.9238,121.915,1985-03-14,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.37247043010752634,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.82,-13.9238,121.915,1985-03-15,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.12247043010752634,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.72,-13.9238,121.915,1985-03-16,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.22247043010752776,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.16,-13.9238,121.915,1985-03-17,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.7824704301075265,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
27.94,-13.9238,121.915,1985-03-18,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-1.0024704301075253,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.09,-13.9238,121.915,1985-03-19,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.8524704301075268,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.34,-13.9238,121.915,1985-03-20,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.6024704301075268,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
28.74,-13.9238,121.915,1985-03-21,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.2024704301075282,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.98,-13.9238,121.915,1985-03-22,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.0375295698924738,0,0,1990,28.942470430107527,1985_to_1990,1.0375295698924738,0.14821850998463912,1,0
30.16,-13.9238,121.915,1985-03-23,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.2175295698924735,0,0,1990,28.942470430107527,1985_to_1990,1.2175295698924735,0.17393279569892478,1,0
29.9,-13.9238,121.915,1985-03-24,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.957529569892472,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.65,-13.9238,121.915,1985-03-25,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.707529569892472,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.17,-13.9238,121.915,1985-03-26,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.22752956989247508,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.05,-13.9238,121.915,1985-03-27,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.10752956989247409,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.22,-13.9238,121.915,1985-03-28,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.27752956989247224,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.13,-13.9238,121.915,1985-03-29,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.18752956989247238,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,0
29.27,-13.9238,121.915,1985-03-30,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.32752956989247295,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,2.27005069124424
29.2,-13.9238,121.915,1985-03-31,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.25752956989247267,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,2.27005069124424
29.25,-13.9238,121.915,1985-04-01,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.3075295698924734,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,2.27005069124424
29.67,-13.9238,121.915,1985-04-02,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.7275295698924751,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,2.27005069124424
30.54,-13.9238,121.915,1985-04-03,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.5975295698924725,0,0,1990,28.942470430107527,1985_to_1990,1.5975295698924725,0.22821850998463894,1,2.498269201228879
30.38,-13.9238,121.915,1985-04-04,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.4375295698924724,0,0,1990,28.942470430107527,1985_to_1990,1.4375295698924724,0.20536136712749606,1,2.5468406298003075
30.18,-13.9238,121.915,1985-04-05,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.237529569892473,0,0,1990,28.942470430107527,1985_to_1990,1.237529569892473,0.1767899385560676,1,2.541126344086022
30.25,-13.9238,121.915,1985-04-06,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.3075295698924734,0,0,1990,28.942470430107527,1985_to_1990,1.3075295698924734,0.18678993855606763,1,2.7279162826420897
29.85,-13.9238,121.915,1985-04-07,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.9075295698924748,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,2.7279162826420897
29.08,-13.9238,121.915,1985-04-08,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.13752956989247167,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,2.7279162826420897
29.27,-13.9238,121.915,1985-04-09,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.32752956989247295,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,2.7279162826420897
30.39,-13.9238,121.915,1985-04-10,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.447529569892474,0,0,1990,28.942470430107527,1985_to_1990,1.447529569892474,0.2067899385560677,1,2.9347062211981574
30.9,-13.9238,121.915,1985-04-11,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.957529569892472,1.220000663399695,0.17428580905709928,1990,28.942470430107527,1985_to_1990,1.957529569892472,0.27964708141321026,1,3.2143533026113675
31.21,-13.9238,121.915,1985-04-12,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,2.2675295698924742,1.5300006633996972,0.21857152334281388,1990,28.942470430107527,1985_to_1990,2.2675295698924742,0.3239327956989249,1,3.5382860983102926
30.56,-13.9238,121.915,1985-04-13,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.617529569892472,0,0,1990,28.942470430107527,1985_to_1990,1.617529569892472,0.23107565284178172,1,3.7693617511520743
29.26,-13.9238,121.915,1985-04-14,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.31752956989247494,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.7693617511520743
29.3,-13.9238,121.915,1985-04-15,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.3575295698924741,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.7693617511520743
29.49,-13.9238,121.915,1985-04-16,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.5475295698924718,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.7693617511520743
29.69,-13.9238,121.915,1985-04-17,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.7475295698924747,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.7693617511520743
29.83,-13.9238,121.915,1985-04-18,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.8875295698924717,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.7693617511520743
29.33,-13.9238,121.915,1985-04-19,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.38752956989247167,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.7693617511520743
28.58,-13.9238,121.915,1985-04-20,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.36247043010752833,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.7693617511520743
28.57,-13.9238,121.915,1985-04-21,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.37247043010752634,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.7693617511520743
28.56,-13.9238,121.915,1985-04-22,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.3824704301075279,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.7693617511520743
28.91,-13.9238,121.915,1985-04-23,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.03247043010752648,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.7693617511520743
29.06,-13.9238,121.915,1985-04-24,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.1175295698924721,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.7693617511520743
29.12,-13.9238,121.915,1985-04-25,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.17752956989247437,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.7693617511520743
29.27,-13.9238,121.915,1985-04-26,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.32752956989247295,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.7693617511520743
29.39,-13.9238,121.915,1985-04-27,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.44752956989247394,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.7693617511520743
29.63,-13.9238,121.915,1985-04-28,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.6875295698924724,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.7693617511520743
29.65,-13.9238,121.915,1985-04-29,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.707529569892472,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.7693617511520743
29.16,-13.9238,121.915,1985-04-30,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.21752956989247352,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.581143241167435
29.35,-13.9238,121.915,1985-05-01,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.4075295698924748,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.320067588325653
29.28,-13.9238,121.915,1985-05-02,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.3375295698924745,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,3.051849078341014
29.42,-13.9238,121.915,1985-05-03,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.4775295698924751,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,2.797916282642089
29.99,-13.9238,121.915,1985-05-04,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.0475295698924718,0,0,1990,28.942470430107527,1985_to_1990,1.0475295698924718,0.14964708141321026,1,2.782201996927803
30.72,-13.9238,121.915,1985-05-05,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.7775295698924722,1.0400006633996952,0.1485715233428136,1990,28.942470430107527,1985_to_1990,1.7775295698924722,0.25393279569892463,1,3.036134792626728
31.21,-13.9238,121.915,1985-05-06,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,2.2675295698924742,1.5300006633996972,0.21857152334281388,1990,28.942470430107527,1985_to_1990,2.2675295698924742,0.3239327956989249,1,3.3600675883256526
30.78,-13.9238,121.915,1985-05-07,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.8375295698924745,1.1000006633996975,0.1571429519142425,1990,28.942470430107527,1985_to_1990,1.8375295698924745,0.2625042242703535,1,3.6225718125960062
30.17,-13.9238,121.915,1985-05-08,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.227529569892475,0,0,1990,28.942470430107527,1985_to_1990,1.227529569892475,0.17536136712749645,1,3.7979331797235028
30.06,-13.9238,121.915,1985-05-09,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.117529569892472,0,0,1990,28.942470430107527,1985_to_1990,1.117529569892472,0.1596470814132103,1,3.957580261136713
30.69,-13.9238,121.915,1985-05-10,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.7475295698924747,1.0100006633996976,0.14428580905709967,1990,28.942470430107527,1985_to_1990,1.7475295698924747,0.24964708141321065,1,4.207227342549924
30.97,-13.9238,121.915,1985-05-11,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,2.0275295698924722,1.2900006633996952,0.18428580905709932,1990,28.942470430107527,1985_to_1990,2.0275295698924722,0.28964708141321033,1,4.496874423963134
30.97,-13.9238,121.915,1985-05-12,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,2.0275295698924722,1.2900006633996952,0.18428580905709932,1990,28.942470430107527,1985_to_1990,2.0275295698924722,0.28964708141321033,1,4.786521505376344
31.31,-13.9238,121.915,1985-05-13,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,2.367529569892472,1.630000663399695,0.23285723762852786,1990,28.942470430107527,1985_to_1990,2.367529569892472,0.33821850998463887,1,5.124740015360983
31.48,-13.9238,121.915,1985-05-14,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,2.537529569892474,1.8000006633996968,0.2571429519142424,1990,28.942470430107527,1985_to_1990,2.537529569892474,0.3625042242703534,1,5.326168586789555
30.98,-13.9238,121.915,1985-05-15,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,2.037529569892474,1.3000006633996968,0.18571438048567096,1990,28.942470430107527,1985_to_1990,2.037529569892474,0.291075652841782,1,5.450454301075269
30.52,-13.9238,121.915,1985-05-16,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.577529569892473,0,0,1990,28.942470430107527,1985_to_1990,1.577529569892473,0.22536136712749613,1,5.53188287250384
30.13,-13.9238,121.915,1985-05-17,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,1.1875295698924724,0,0,1990,28.942470430107527,1985_to_1990,1.1875295698924724,0.16964708141321033,1,5.701529953917051
29.14,-13.9238,121.915,1985-05-18,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.19752956989247394,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,5.701529953917051
29.1,-13.9238,121.915,1985-05-19,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.1575295698924748,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,5.701529953917051
29.15,-13.9238,121.915,1985-05-20,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,0.20752956989247195,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,5.701529953917051
28.92,-13.9238,121.915,1985-05-21,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.02247043010752492,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,5.701529953917051
28.77,-13.9238,121.915,1985-05-22,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.17247043010752705,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,5.701529953917051
28.27,-13.9238,121.915,1985-05-23,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.672470430107527,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,5.701529953917051
28.3,-13.9238,121.915,1985-05-24,Scott Reef,SCOTTSS2,29.679999336600304,2019-01-01,-0.6424704301075259,0,0,1990,28.942470430107527,1985_to_1990,0,0,1,5.701529953917051
