year.x,month,day,mean temperature kelvin,sst,mean temperature uncertainty,fraction of sea-ice-covered ocean,Date,monthly_date,Latitude,Longitude,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,year.y,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,DHW_value,dhw_threshold,accum_DHW_12weeks
2002,2,4,303.07999,29.9299865722656,0.58,0,2002-02-04,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,1.0143411344273936,0,0,1988,28.915645437838208,1985_to_1990,1.0143411344273936,0.14490587634677052,1,4.460553043821555
2002,2,5,302.97,29.8200012207031,0.47,0,2002-02-05,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.9043557828648936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,6,302.76999,29.6199890136719,0.5,0,2002-02-06,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.7043435758336933,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,7,302.84,29.6899963378906,0.59,0,2002-02-07,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.7743509000523936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,8,302.92999,29.7799926757813,0.61,0,2002-02-08,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.8643472379430932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,9,302.92999,29.7799926757813,0.6,0,2002-02-09,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.8643472379430932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,10,301.59,28.4399963378906,0.32,0,2002-02-10,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,-0.4756490999476064,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,11,302.50998,29.3599792480469,0.25,0,2002-02-11,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.44433381020869334,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,12,302.76999,29.6199890136719,0.25,0,2002-02-12,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.7043435758336933,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,13,302.73999,29.589990234375,0.26,0,2002-02-13,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.6743447965367935,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,14,302.45999,29.3099914550781,0.27,0,2002-02-14,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.3943460172398936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,15,302.34,29.1899963378906,0.25,0,2002-02-15,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.2743509000523936,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,16,302.47998,29.32998046875,0.26,0,2002-02-16,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.41433503091179347,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,17,302.57001,29.4200073242188,0.25,0,2002-02-17,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.5043618863805932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,18,302.63998,29.4899841308594,0.27,0,2002-02-18,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.5743386930211933,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,19,302.56,29.4099975585938,0.48,0,2002-02-19,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,0.4943521207555932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,2,20,302.04999,28.8999877929688,0.39,0,2002-02-20,2002-Feb,-14.0574,121.783,29.689999336376786,2019-01-01,-0.015657644869406795,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
