sst,Latitude,Longitude,Date,end_date,Data_Type,Site,Reef_Site,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,mmm_from_sst,recenter_year,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,degree_heating_week_mmm_from_sst,dhw_threshold,accum_DHW_12weeks
27.25,-12.095,96.8805,1985-01-01,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.3353808751096494,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0
27.2,-12.095,96.8805,1985-01-02,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.3853808751096501,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0
27.18,-12.095,96.8805,1985-01-03,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.4053808751096497,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0
27.22,-12.095,96.8805,1985-01-04,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.3653808751096506,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0
27.27,-12.095,96.8805,1985-01-05,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.3153808751096498,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0
28.27,-12.095,96.8805,1985-01-06,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.31538087510964985,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0
27.95,-12.095,96.8805,1985-01-07,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.6353808751096501,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0
27.75,-12.095,96.8805,1985-01-08,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.8353808751096494,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0
27.98,-12.095,96.8805,1985-01-09,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.605380875109649,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0
27.98,-12.095,96.8805,1985-01-10,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.605380875109649,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0
27.9,-12.095,96.8805,1985-01-11,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.6853808751096508,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0
27.94,-12.095,96.8805,1985-01-12,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.6453808751096481,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0
28.2,-12.095,96.8805,1985-01-13,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.38538087510965013,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0
28.36,-12.095,96.8805,1985-01-14,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.22538087510965,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0
28.37,-12.095,96.8805,1985-01-15,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.21538087510964843,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0
28.36,-12.095,96.8805,1985-01-16,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.22538087510965,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0
28.54,-12.095,96.8805,1985-01-17,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.045380875109650276,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0
29.22,-12.095,96.8805,1985-01-18,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.6346191248903494,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0
29.67,-12.095,96.8805,1985-01-19,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,1.0846191248903523,1.310000633895399,0.1871429476993427,28.58538087510965,1988.2857,1985_to_1993,1.0846191248903523,0.15494558927005034,1,0.15494558927005034
29.43,-12.095,96.8805,1985-01-20,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.8446191248903503,1.070000633895397,0.15285723341362814,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
29.22,-12.095,96.8805,1985-01-21,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.6346191248903494,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.78,-12.095,96.8805,1985-01-22,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.1946191248903517,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.66,-12.095,96.8805,1985-01-23,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.07461912489035072,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.54,-12.095,96.8805,1985-01-24,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.045380875109650276,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.56,-12.095,96.8805,1985-01-25,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.025380875109650702,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.16,-12.095,96.8805,1985-01-26,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.4253808751096493,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
27.89,-12.095,96.8805,1985-01-27,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.6953808751096489,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.03,-12.095,96.8805,1985-01-28,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.5553808751096483,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
27.68,-12.095,96.8805,1985-01-29,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.9053808751096497,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
27.46,-12.095,96.8805,1985-01-30,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.1253808751096486,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
27.43,-12.095,96.8805,1985-01-31,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.1553808751096497,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
27.58,-12.095,96.8805,1985-02-01,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.0053808751096511,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
27.64,-12.095,96.8805,1985-02-02,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.9453808751096489,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
27.66,-12.095,96.8805,1985-02-03,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.9253808751096493,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
27.7,-12.095,96.8805,1985-02-04,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.8853808751096501,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.29,-12.095,96.8805,1985-02-05,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.2953808751096503,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.49,-12.095,96.8805,1985-02-06,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.09538087510965099,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.51,-12.095,96.8805,1985-02-07,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.07538087510964786,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.53,-12.095,96.8805,1985-02-08,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.055380875109648287,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.22,-12.095,96.8805,1985-02-09,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.36538087510965056,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.17,-12.095,96.8805,1985-02-10,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.4153808751096477,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.12,-12.095,96.8805,1985-02-11,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.46538087510964843,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.06,-12.095,96.8805,1985-02-12,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.5253808751096507,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
27.96,-12.095,96.8805,1985-02-13,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.6253808751096486,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.05,-12.095,96.8805,1985-02-14,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.5353808751096487,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.14,-12.095,96.8805,1985-02-15,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.44538087510964885,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.65,-12.095,96.8805,1985-02-16,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.06461912489034916,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.59,-12.095,96.8805,1985-02-17,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.0046191248903504345,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.8,-12.095,96.8805,1985-02-18,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.2146191248903513,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.79,-12.095,96.8805,1985-02-19,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.20461912489034972,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.76,-12.095,96.8805,1985-02-20,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.17461912489035214,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.75,-12.095,96.8805,1985-02-21,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.16461912489035058,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.73,-12.095,96.8805,1985-02-22,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.144619124890351,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.72,-12.095,96.8805,1985-02-23,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.13461912489034944,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.29,-12.095,96.8805,1985-02-24,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.2953808751096503,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.72,-12.095,96.8805,1985-02-25,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.13461912489034944,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.56,-12.095,96.8805,1985-02-26,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.025380875109650702,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.6,-12.095,96.8805,1985-02-27,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.014619124890351998,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.28,-12.095,96.8805,1985-02-28,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.3053808751096483,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.45,-12.095,96.8805,1985-03-01,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.13538087510965013,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.45,-12.095,96.8805,1985-03-02,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.13538087510965013,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.59,-12.095,96.8805,1985-03-03,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.0046191248903504345,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.51,-12.095,96.8805,1985-03-04,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.07538087510964786,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.3,-12.095,96.8805,1985-03-05,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.2853808751096487,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.14,-12.095,96.8805,1985-03-06,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.44538087510964885,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.48,-12.095,96.8805,1985-03-07,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.105380875109649,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
29.15,-12.095,96.8805,1985-03-08,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.5646191248903492,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
29.4,-12.095,96.8805,1985-03-09,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.8146191248903492,1.0400006338953958,0.1485715191279137,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
29.55,-12.095,96.8805,1985-03-10,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.9646191248903513,1.190000633895398,0.1700000905564854,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
29.53,-12.095,96.8805,1985-03-11,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.9446191248903517,1.1700006338953983,0.16714294769934263,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
29.31,-12.095,96.8805,1985-03-12,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.7246191248903493,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.72,-12.095,96.8805,1985-03-13,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.13461912489034944,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.42,-12.095,96.8805,1985-03-14,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.16538087510964772,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.49,-12.095,96.8805,1985-03-15,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.09538087510965099,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
28.84,-12.095,96.8805,1985-03-16,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.25461912489035043,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
29.43,-12.095,96.8805,1985-03-17,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.8446191248903503,1.070000633895397,0.15285723341362814,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.15494558927005034
29.72,-12.095,96.8805,1985-03-18,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,1.1346191248903494,1.360000633895396,0.19428580484219943,28.58538087510965,1988.2857,1985_to_1993,1.1346191248903494,0.16208844641290707,1,0.3170340356829574
28.87,-12.095,96.8805,1985-03-19,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.28461912489035157,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
28.84,-12.095,96.8805,1985-03-20,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.25461912489035043,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
28.52,-12.095,96.8805,1985-03-21,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.06538087510964985,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
27.88,-12.095,96.8805,1985-03-22,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.7053808751096504,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
27.71,-12.095,96.8805,1985-03-23,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.8753808751096486,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
27.72,-12.095,96.8805,1985-03-24,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.8653808751096506,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
27.18,-12.095,96.8805,1985-03-25,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.4053808751096497,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
27.35,-12.095,96.8805,1985-03-26,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.235380875109648,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
27.57,-12.095,96.8805,1985-03-27,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.0153808751096491,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
27.47,-12.095,96.8805,1985-03-28,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.1153808751096506,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
27.51,-12.095,96.8805,1985-03-29,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.0753808751096479,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
27.62,-12.095,96.8805,1985-03-30,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.9653808751096484,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
27.71,-12.095,96.8805,1985-03-31,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.8753808751096486,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
28.26,-12.095,96.8805,1985-04-01,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.32538087510964786,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
27.78,-12.095,96.8805,1985-04-02,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.8053808751096483,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
27.57,-12.095,96.8805,1985-04-03,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.0153808751096491,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
27.51,-12.095,96.8805,1985-04-04,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.0753808751096479,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
28.19,-12.095,96.8805,1985-04-05,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.39538087510964814,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
28.67,-12.095,96.8805,1985-04-06,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.08461912489035228,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
29.04,-12.095,96.8805,1985-04-07,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.4546191248903497,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
28.55,-12.095,96.8805,1985-04-08,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.03538087510964871,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
28.43,-12.095,96.8805,1985-04-09,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.1553808751096497,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
28.44,-12.095,96.8805,1985-04-10,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.14538087510964814,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
28.43,-12.095,96.8805,1985-04-11,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.1553808751096497,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
28.44,-12.095,96.8805,1985-04-12,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.14538087510964814,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.3170340356829574
28.39,-12.095,96.8805,1985-04-13,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.19538087510964885,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.16208844641290707
28.34,-12.095,96.8805,1985-04-14,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.24538087510964957,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.16208844641290707
29.06,-12.095,96.8805,1985-04-15,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.4746191248903493,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.16208844641290707
29.3,-12.095,96.8805,1985-04-16,2021-06-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.7146191248903513,0,0,28.58538087510965,1988.2857,1985_to_1993,0,0,1,0.16208844641290707
