sst,Latitude,Longitude,Date,end_date,Data_Type,Site,Reef_Site,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,degree_heating_week_mmm_from_sst,dhw_threshold,accum_DHW_12weeks
26.08,-21.836,114.178,1985-01-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.185913978494625,0,0,28.265913978494623,1985_to_1990,0,0,1,0
25.99,-21.836,114.178,1985-01-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.275913978494625,0,0,28.265913978494623,1985_to_1990,0,0,1,0
26.12,-21.836,114.178,1985-01-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.1459139784946224,0,0,28.265913978494623,1985_to_1990,0,0,1,0
26.63,-21.836,114.178,1985-01-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-1.6359139784946244,0,0,28.265913978494623,1985_to_1990,0,0,1,0
26.38,-21.836,114.178,1985-01-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-1.8859139784946244,0,0,28.265913978494623,1985_to_1990,0,0,1,0
26.29,-21.836,114.178,1985-01-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-1.9759139784946242,0,0,28.265913978494623,1985_to_1990,0,0,1,0
26.18,-21.836,114.178,1985-01-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.0859139784946237,0,0,28.265913978494623,1985_to_1990,0,0,1,0
26.15,-21.836,114.178,1985-01-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.115913978494625,0,0,28.265913978494623,1985_to_1990,0,0,1,0
26.41,-21.836,114.178,1985-01-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-1.8559139784946233,0,0,28.265913978494623,1985_to_1990,0,0,1,0
26.72,-21.836,114.178,1985-01-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-1.5459139784946245,0,0,28.265913978494623,1985_to_1990,0,0,1,0
26.53,-21.836,114.178,1985-01-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-1.7359139784946223,0,0,28.265913978494623,1985_to_1990,0,0,1,0
26.31,-21.836,114.178,1985-01-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-1.9559139784946247,0,0,28.265913978494623,1985_to_1990,0,0,1,0
25.82,-21.836,114.178,1985-01-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.445913978494623,0,0,28.265913978494623,1985_to_1990,0,0,1,0
26.36,-21.836,114.178,1985-01-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-1.905913978494624,0,0,28.265913978494623,1985_to_1990,0,0,1,0
26.45,-21.836,114.178,1985-01-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-1.815913978494624,0,0,28.265913978494623,1985_to_1990,0,0,1,0
26.07,-21.836,114.178,1985-01-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.195913978494623,0,0,28.265913978494623,1985_to_1990,0,0,1,0
25.63,-21.836,114.178,1985-01-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.6359139784946244,0,0,28.265913978494623,1985_to_1990,0,0,1,0
25.39,-21.836,114.178,1985-01-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.875913978494623,0,0,28.265913978494623,1985_to_1990,0,0,1,0
25.05,-21.836,114.178,1985-01-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-3.2159139784946227,0,0,28.265913978494623,1985_to_1990,0,0,1,0
24.86,-21.836,114.178,1985-01-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-3.405913978494624,0,0,28.265913978494623,1985_to_1990,0,0,1,0
24.71,-21.836,114.178,1985-01-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-3.5559139784946225,0,0,28.265913978494623,1985_to_1990,0,0,1,0
25.6,-21.836,114.178,1985-01-22,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.665913978494622,0,0,28.265913978494623,1985_to_1990,0,0,1,0
25.62,-21.836,114.178,1985-01-23,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.6459139784946224,0,0,28.265913978494623,1985_to_1990,0,0,1,0
25.95,-21.836,114.178,1985-01-24,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.315913978494624,0,0,28.265913978494623,1985_to_1990,0,0,1,0
25.5,-21.836,114.178,1985-01-25,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.7659139784946234,0,0,28.265913978494623,1985_to_1990,0,0,1,0
24.89,-21.836,114.178,1985-01-26,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-3.375913978494623,0,0,28.265913978494623,1985_to_1990,0,0,1,0
24.2,-21.836,114.178,1985-01-27,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-4.065913978494624,0,0,28.265913978494623,1985_to_1990,0,0,1,0
24.97,-21.836,114.178,1985-01-28,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-3.2959139784946245,0,0,28.265913978494623,1985_to_1990,0,0,1,0
25.01,-21.836,114.178,1985-01-29,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-3.255913978494622,0,0,28.265913978494623,1985_to_1990,0,0,1,0
25.12,-21.836,114.178,1985-01-30,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-3.1459139784946224,0,0,28.265913978494623,1985_to_1990,0,0,1,0
25.32,-21.836,114.178,1985-01-31,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.945913978494623,0,0,28.265913978494623,1985_to_1990,0,0,1,0
24.69,-21.836,114.178,1985-02-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-3.575913978494622,0,0,28.265913978494623,1985_to_1990,0,0,1,0
26.09,-21.836,114.178,1985-02-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.1759139784946235,0,0,28.265913978494623,1985_to_1990,0,0,1,0
26.11,-21.836,114.178,1985-02-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.155913978494624,0,0,28.265913978494623,1985_to_1990,0,0,1,0
26.21,-21.836,114.178,1985-02-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.0559139784946225,0,0,28.265913978494623,1985_to_1990,0,0,1,0
26.81,-21.836,114.178,1985-02-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-1.4559139784946247,0,0,28.265913978494623,1985_to_1990,0,0,1,0
27.33,-21.836,114.178,1985-02-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-0.9359139784946251,0,0,28.265913978494623,1985_to_1990,0,0,1,0
27.55,-21.836,114.178,1985-02-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-0.7159139784946227,0,0,28.265913978494623,1985_to_1990,0,0,1,0
27.73,-21.836,114.178,1985-02-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-0.535913978494623,0,0,28.265913978494623,1985_to_1990,0,0,1,0
27.68,-21.836,114.178,1985-02-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-0.5859139784946237,0,0,28.265913978494623,1985_to_1990,0,0,1,0
27.71,-21.836,114.178,1985-02-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-0.5559139784946225,0,0,28.265913978494623,1985_to_1990,0,0,1,0
27.74,-21.836,114.178,1985-02-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-0.525913978494625,0,0,28.265913978494623,1985_to_1990,0,0,1,0
27.71,-21.836,114.178,1985-02-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-0.5559139784946225,0,0,28.265913978494623,1985_to_1990,0,0,1,0
28.37,-21.836,114.178,1985-02-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.1040860215053776,0,0,28.265913978494623,1985_to_1990,0,0,1,0
29.29,-21.836,114.178,1985-02-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.0240860215053758,1.3400006247311822,0.19142866067588318,28.265913978494623,1985_to_1990,1.0240860215053758,0.14629800307219654,1,0.14629800307219654
29.07,-21.836,114.178,1985-02-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.8040860215053769,1.1200006247311833,0.1600000892473119,28.265913978494623,1985_to_1990,0,0,1,0.14629800307219654
28.95,-21.836,114.178,1985-02-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.6840860215053759,1.0000006247311823,0.1428572321044546,28.265913978494623,1985_to_1990,0,0,1,0.14629800307219654
29.49,-21.836,114.178,1985-02-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.224086021505375,1.5400006247311815,0.22000008924731165,28.265913978494623,1985_to_1990,1.224086021505375,0.174869431643625,1,0.32116743471582154
29.63,-21.836,114.178,1985-02-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.3640860215053756,1.680000624731182,0.24000008924731173,28.265913978494623,1985_to_1990,1.3640860215053756,0.19486943164362508,1,0.5160368663594466
29.66,-21.836,114.178,1985-02-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.3940860215053767,1.7100006247311832,0.24428580353302617,28.265913978494623,1985_to_1990,1.3940860215053767,0.19915514592933953,1,0.7151920122887861
30.59,-21.836,114.178,1985-02-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,2.3240860215053765,2.640000624731183,0.377142946390169,28.265913978494623,1985_to_1990,2.3240860215053765,0.33201228878648237,1,1.0472043010752685
30.94,-21.836,114.178,1985-02-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,2.674086021505378,2.9900006247311843,0.4271429463901692,28.265913978494623,1985_to_1990,2.674086021505378,0.3820122887864826,1,1.429216589861751
30.44,-21.836,114.178,1985-02-22,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,2.174086021505378,2.4900006247311843,0.35571437496159775,28.265913978494623,1985_to_1990,2.174086021505378,0.3105837173579111,1,1.7398003072196622
30.04,-21.836,114.178,1985-02-23,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.7740860215053758,2.090000624731182,0.2985715178187403,28.265913978494623,1985_to_1990,1.7740860215053758,0.2534408602150537,1,1.993241167434716
29.61,-21.836,114.178,1985-02-24,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.344086021505376,1.6600006247311825,0.23714294639016892,28.265913978494623,1985_to_1990,1.344086021505376,0.1920122887864823,1,2.185253456221198
29.46,-21.836,114.178,1985-02-25,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.1940860215053775,1.510000624731184,0.2157143749615977,28.265913978494623,1985_to_1990,1.1940860215053775,0.17058371735791106,1,2.3558371735791095
29.38,-21.836,114.178,1985-02-26,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.1140860215053756,1.430000624731182,0.204285803533026,28.265913978494623,1985_to_1990,1.1140860215053756,0.15915514592933938,1,2.5149923195084485
29.39,-21.836,114.178,1985-02-27,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.1240860215053772,1.4400006247311836,0.20571437496159767,28.265913978494623,1985_to_1990,1.1240860215053772,0.16058371735791102,1,2.6755760368663597
29.34,-21.836,114.178,1985-02-28,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.0740860215053765,1.390000624731183,0.1985715178187404,28.265913978494623,1985_to_1990,1.0740860215053765,0.1534408602150538,1,2.8290168970814134
29.83,-21.836,114.178,1985-03-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.564086021505375,1.8800006247311813,0.26857151781874017,28.265913978494623,1985_to_1990,1.564086021505375,0.22344086021505355,1,3.052457757296467
30.56,-21.836,114.178,1985-03-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,2.2940860215053753,2.6100006247311818,0.37285723210445454,28.265913978494623,1985_to_1990,2.2940860215053753,0.3277265745007679,1,3.380184331797235
30.55,-21.836,114.178,1985-03-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,2.2840860215053773,2.6000006247311838,0.37142866067588337,28.265913978494623,1985_to_1990,2.2840860215053773,0.32629800307219675,1,3.7064823348694316
30.25,-21.836,114.178,1985-03-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.9840860215053766,2.300000624731183,0.32857151781874044,28.265913978494623,1985_to_1990,1.9840860215053766,0.2834408602150538,1,3.9899231950844856
30.08,-21.836,114.178,1985-03-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.814086021505375,2.1300006247311813,0.3042858035330259,28.265913978494623,1985_to_1990,1.814086021505375,0.25915514592933925,1,4.249078341013825
29.76,-21.836,114.178,1985-03-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.4940860215053782,1.8100006247311846,0.25857151781874066,28.265913978494623,1985_to_1990,1.4940860215053782,0.213440860215054,1,4.462519201228878
29.65,-21.836,114.178,1985-03-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.3840860215053752,1.7000006247311816,0.2428572321044545,28.265913978494623,1985_to_1990,1.3840860215053752,0.1977265745007679,1,4.6602457757296465
29.55,-21.836,114.178,1985-03-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.2840860215053773,1.6000006247311838,0.22857151781874055,28.265913978494623,1985_to_1990,1.2840860215053773,0.1834408602150539,1,4.8436866359447
29.08,-21.836,114.178,1985-03-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.8140860215053749,1.1300006247311813,0.16142866067588305,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
28.68,-21.836,114.178,1985-03-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.4140860215053763,0,0,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
29.06,-21.836,114.178,1985-03-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.7940860215053753,1.1100006247311818,0.15857151781874027,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
28.41,-21.836,114.178,1985-03-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.14408602150537675,0,0,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
27.98,-21.836,114.178,1985-03-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-0.28591397849462297,0,0,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
27.72,-21.836,114.178,1985-03-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-0.5459139784946245,0,0,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
27.62,-21.836,114.178,1985-03-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-0.6459139784946224,0,0,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
27.57,-21.836,114.178,1985-03-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-0.6959139784946231,0,0,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
27.15,-21.836,114.178,1985-03-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-1.1159139784946248,0,0,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
27.21,-21.836,114.178,1985-03-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-1.0559139784946225,0,0,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
27.48,-21.836,114.178,1985-03-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-0.785913978494623,0,0,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
27.62,-21.836,114.178,1985-03-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-0.6459139784946224,0,0,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
27.18,-21.836,114.178,1985-03-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-1.0859139784946237,0,0,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
26.53,-21.836,114.178,1985-03-22,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-1.7359139784946223,0,0,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
27.31,-21.836,114.178,1985-03-23,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-0.9559139784946247,0,0,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
27.81,-21.836,114.178,1985-03-24,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-0.45591397849462467,0,0,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
28.43,-21.836,114.178,1985-03-25,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.16408602150537632,0,0,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
28.91,-21.836,114.178,1985-03-26,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.6440860215053767,0,0,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
28.97,-21.836,114.178,1985-03-27,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.7040860215053755,1.020000624731182,0.14571437496159742,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
28.99,-21.836,114.178,1985-03-28,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.724086021505375,1.0400006247311815,0.1485715178187402,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
28.06,-21.836,114.178,1985-03-29,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-0.20591397849462467,0,0,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
29.09,-21.836,114.178,1985-03-30,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.8240860215053765,1.140000624731183,0.1628572321044547,28.265913978494623,1985_to_1990,0,0,1,4.8436866359447
29.66,-21.836,114.178,1985-03-31,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.3940860215053767,1.7100006247311832,0.24428580353302617,28.265913978494623,1985_to_1990,1.3940860215053767,0.19915514592933953,1,5.04284178187404
30.05,-21.836,114.178,1985-04-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.7840860215053773,2.1000006247311838,0.300000089247312,28.265913978494623,1985_to_1990,1.7840860215053773,0.25486943164362535,1,5.297711213517665
29.43,-21.836,114.178,1985-04-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.1640860215053763,1.4800006247311828,0.21142866067588326,28.265913978494623,1985_to_1990,1.1640860215053763,0.1662980030721966,1,5.464009216589862
29.3,-21.836,114.178,1985-04-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.0340860215053773,1.3500006247311838,0.19285723210445482,28.265913978494623,1985_to_1990,1.0340860215053773,0.14772657450076818,1,5.61173579109063
29.64,-21.836,114.178,1985-04-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.3740860215053772,1.6900006247311836,0.24142866067588337,28.265913978494623,1985_to_1990,1.3740860215053772,0.19629800307219675,1,5.808033794162827
29.71,-21.836,114.178,1985-04-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.4440860215053775,1.760000624731184,0.25142866067588343,28.265913978494623,1985_to_1990,1.4440860215053775,0.20629800307219678,1,6.014331797235024
29.8,-21.836,114.178,1985-04-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.5340860215053773,1.8500006247311838,0.2642858035330263,28.265913978494623,1985_to_1990,1.5340860215053773,0.21915514592933963,1,6.233486943164364
29.47,-21.836,114.178,1985-04-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,1.2040860215053755,1.520000624731182,0.21714294639016885,28.265913978494623,1985_to_1990,1.2040860215053755,0.1720122887864822,1,6.405499231950846
28.45,-21.836,114.178,1985-04-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.1840860215053759,0,0,28.265913978494623,1985_to_1990,0,0,1,6.405499231950846
28.38,-21.836,114.178,1985-04-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.11408602150537561,0,0,28.265913978494623,1985_to_1990,0,0,1,6.405499231950846
28.52,-21.836,114.178,1985-04-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.2540860215053762,0,0,28.265913978494623,1985_to_1990,0,0,1,6.405499231950846
28.53,-21.836,114.178,1985-04-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.26408602150537774,0,0,28.265913978494623,1985_to_1990,0,0,1,6.405499231950846
28.19,-21.836,114.178,1985-04-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-0.07591397849462211,0,0,28.265913978494623,1985_to_1990,0,0,1,6.405499231950846
28.1,-21.836,114.178,1985-04-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-0.16591397849462197,0,0,28.265913978494623,1985_to_1990,0,0,1,6.405499231950846
28.61,-21.836,114.178,1985-04-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.34408602150537604,0,0,28.265913978494623,1985_to_1990,0,0,1,6.405499231950846
28.69,-21.836,114.178,1985-04-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.4240860215053779,0,0,28.265913978494623,1985_to_1990,0,0,1,6.405499231950846
28.6,-21.836,114.178,1985-04-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,0.33408602150537803,0,0,28.265913978494623,1985_to_1990,0,0,1,6.405499231950846
27.13,-21.836,114.178,1985-04-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-1.1359139784946244,0,0,28.265913978494623,1985_to_1990,0,0,1,6.405499231950846
27.04,-21.836,114.178,1985-04-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-1.2259139784946242,0,0,28.265913978494623,1985_to_1990,0,0,1,6.405499231950846
26.84,-21.836,114.178,1985-04-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-1.4259139784946235,0,0,28.265913978494623,1985_to_1990,0,0,1,6.405499231950846
26.22,-21.836,114.178,1985-04-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.0459139784946245,0,0,28.265913978494623,1985_to_1990,0,0,1,6.405499231950846
25.82,-21.836,114.178,1985-04-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,BUN05A,27.949999375268817,2019-01-01,-2.445913978494623,0,0,28.265913978494623,1985_to_1990,0,0,1,6.405499231950846
