sst,Latitude,Longitude,Date,end_date,site,subsite,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,degree_heating_week_mmm_from_sst,dhw_threshold,accum_DHW_12weeks
29.71,-14.0788,121.978,1985-01-06,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.06590984284532553,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.76,-14.0788,121.978,1985-01-07,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.015909842845324818,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.69,-14.0788,121.978,1985-01-08,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.0859098428453251,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.76,-14.0788,121.978,1985-01-09,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.015909842845324818,0,0,29.775909842845326,1985_to_1990,0,0,1,0
30.03,-14.0788,121.978,1985-01-10,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.25409015715467476,0,0,29.775909842845326,1985_to_1990,0,0,1,0
30.19,-14.0788,121.978,1985-01-11,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.4140901571546749,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.61,-14.0788,121.978,1985-01-12,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.16590984284532695,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.17,-14.0788,121.978,1985-01-13,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.6059098428453247,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.36,-14.0788,121.978,1985-01-14,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.41590984284532695,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.89,-14.0788,121.978,1985-01-15,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.11409015715467419,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.91,-14.0788,121.978,1985-01-16,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.13409015715467376,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.91,-14.0788,121.978,1985-01-17,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.13409015715467376,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.67,-14.0788,121.978,1985-01-18,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.10590984284532468,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.09,-14.0788,121.978,1985-01-19,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.6859098428453265,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.13,-14.0788,121.978,1985-01-20,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.6459098428453274,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.15,-14.0788,121.978,1985-01-21,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.6259098428453278,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.26,-14.0788,121.978,1985-01-22,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.5159098428453248,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.37,-14.0788,121.978,1985-01-23,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.4059098428453254,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.21,-14.0788,121.978,1985-01-24,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.5659098428453255,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.69,-14.0788,121.978,1985-01-25,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.085909842845325,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.37,-14.0788,121.978,1985-01-26,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.4059098428453254,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.31,-14.0788,121.978,1985-01-27,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.4659098428453277,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.61,-14.0788,121.978,1985-01-28,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.165909842845327,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.56,-14.0788,121.978,1985-01-29,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.21590984284532766,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.41,-14.0788,121.978,1985-01-30,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.36590984284532624,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.42,-14.0788,121.978,1985-01-31,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.3559098428453247,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.46,-14.0788,121.978,1985-02-01,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.31590984284532553,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.42,-14.0788,121.978,1985-02-02,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.3559098428453247,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.31,-14.0788,121.978,1985-02-03,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.46590984284532766,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.25,-14.0788,121.978,1985-02-04,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.5259098428453264,0,0,29.775909842845326,1985_to_1990,0,0,1,0
30.11,-14.0788,121.978,1985-02-05,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.33409015715467305,0,0,29.775909842845326,1985_to_1990,0,0,1,0
30.67,-14.0788,121.978,1985-02-06,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.8940901571546753,0,0,29.775909842845326,1985_to_1990,0,0,1,0
30.75,-14.0788,121.978,1985-02-07,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.9740901571546736,1.0700006633996964,0.15285723762852804,29.775909842845326,1985_to_1990,0,0,1,0
30.67,-14.0788,121.978,1985-02-08,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.8940901571546753,0,0,29.775909842845326,1985_to_1990,0,0,1,0
30.04,-14.0788,121.978,1985-02-09,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.26409015715467277,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.85,-14.0788,121.978,1985-02-10,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.07409015715467504,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.7,-14.0788,121.978,1985-02-11,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.07590984284532709,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.77,-14.0788,121.978,1985-02-12,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.005909842845326807,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.67,-14.0788,121.978,1985-02-13,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.10590984284532468,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.66,-14.0788,121.978,1985-02-14,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.11590984284532624,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.54,-14.0788,121.978,1985-02-15,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.23590984284532723,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.58,-14.0788,121.978,1985-02-16,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.19590984284532809,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.59,-14.0788,121.978,1985-02-17,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.18590984284532652,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.89,-14.0788,121.978,1985-02-18,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.11409015715467419,0,0,29.775909842845326,1985_to_1990,0,0,1,0
30.08,-14.0788,121.978,1985-02-19,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.3040901571546719,0,0,29.775909842845326,1985_to_1990,0,0,1,0
30.13,-14.0788,121.978,1985-02-20,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.3540901571546726,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.97,-14.0788,121.978,1985-02-21,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.19409015715467248,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.77,-14.0788,121.978,1985-02-22,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.0059098428453268,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.33,-14.0788,121.978,1985-02-23,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.445909842845328,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.59,-14.0788,121.978,1985-02-24,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.1859098428453265,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.69,-14.0788,121.978,1985-02-25,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.085909842845325,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.57,-14.0788,121.978,1985-02-26,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.205909842845326,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.02,-14.0788,121.978,1985-02-27,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.7559098428453268,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.39,-14.0788,121.978,1985-02-28,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.3859098428453258,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.49,-14.0788,121.978,1985-03-01,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.285909842845328,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.62,-14.0788,121.978,1985-03-02,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.1559098428453254,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.09,-14.0788,121.978,1985-03-03,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.6859098428453265,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29,-14.0788,121.978,1985-03-04,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.7759098428453264,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.83,-14.0788,121.978,1985-03-05,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.9459098428453281,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.02,-14.0788,121.978,1985-03-06,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.7559098428453268,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.17,-14.0788,121.978,1985-03-07,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.6059098428453247,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.95,-14.0788,121.978,1985-03-08,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.8259098428453271,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.76,-14.0788,121.978,1985-03-09,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.0159098428453248,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.95,-14.0788,121.978,1985-03-10,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.8259098428453271,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.14,-14.0788,121.978,1985-03-11,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.6359098428453258,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.48,-14.0788,121.978,1985-03-12,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.29590984284532595,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.38,-14.0788,121.978,1985-03-13,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.3959098428453274,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.55,-14.0788,121.978,1985-03-14,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.2259098428453257,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.78,-14.0788,121.978,1985-03-15,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.9959098428453252,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.7,-14.0788,121.978,1985-03-16,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.075909842845327,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.16,-14.0788,121.978,1985-03-17,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.6159098428453262,0,0,29.775909842845326,1985_to_1990,0,0,1,0
27.98,-14.0788,121.978,1985-03-18,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.795909842845326,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.14,-14.0788,121.978,1985-03-19,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.6359098428453258,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.41,-14.0788,121.978,1985-03-20,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.3659098428453262,0,0,29.775909842845326,1985_to_1990,0,0,1,0
28.77,-14.0788,121.978,1985-03-21,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.0059098428453268,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.99,-14.0788,121.978,1985-03-22,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.21409015715467206,0,0,29.775909842845326,1985_to_1990,0,0,1,0
30.2,-14.0788,121.978,1985-03-23,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.4240901571546729,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.94,-14.0788,121.978,1985-03-24,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.1640901571546749,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.69,-14.0788,121.978,1985-03-25,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.0859098428453251,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.21,-14.0788,121.978,1985-03-26,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.5659098428453255,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.1,-14.0788,121.978,1985-03-27,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.675909842845325,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.29,-14.0788,121.978,1985-03-28,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.48590984284532723,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.21,-14.0788,121.978,1985-03-29,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.5659098428453255,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.34,-14.0788,121.978,1985-03-30,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.4359098428453265,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.29,-14.0788,121.978,1985-03-31,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.48590984284532723,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.34,-14.0788,121.978,1985-04-01,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.4359098428453265,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.73,-14.0788,121.978,1985-04-02,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.045909842845325954,0,0,29.775909842845326,1985_to_1990,0,0,1,0
30.66,-14.0788,121.978,1985-04-03,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.8840901571546738,0,0,29.775909842845326,1985_to_1990,0,0,1,0
30.46,-14.0788,121.978,1985-04-04,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.6840901571546745,0,0,29.775909842845326,1985_to_1990,0,0,1,0
30.23,-14.0788,121.978,1985-04-05,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.45409015715467405,0,0,29.775909842845326,1985_to_1990,0,0,1,0
30.29,-14.0788,121.978,1985-04-06,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.5140901571546728,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.89,-14.0788,121.978,1985-04-07,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.11409015715467419,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.09,-14.0788,121.978,1985-04-08,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.6859098428453265,0,0,29.775909842845326,1985_to_1990,0,0,1,0
29.29,-14.0788,121.978,1985-04-09,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.48590984284532723,0,0,29.775909842845326,1985_to_1990,0,0,1,0
30.41,-14.0788,121.978,1985-04-10,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.6340901571546738,0,0,29.775909842845326,1985_to_1990,0,0,1,0
30.92,-14.0788,121.978,1985-04-11,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,1.1440901571546753,1.240000663399698,0.1771429519142426,29.775909842845326,1985_to_1990,1.1440901571546753,0.16344145102209648,1,0.16344145102209648
31.22,-14.0788,121.978,1985-04-12,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,1.4440901571546725,1.5400006633996952,0.22000009477138502,29.775909842845326,1985_to_1990,1.4440901571546725,0.20629859387923893,1,0.3697400449013354
30.56,-14.0788,121.978,1985-04-13,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.7840901571546723,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
29.26,-14.0788,121.978,1985-04-14,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.5159098428453248,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
29.24,-14.0788,121.978,1985-04-15,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.5359098428453279,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
29.41,-14.0788,121.978,1985-04-16,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.36590984284532624,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
29.6,-14.0788,121.978,1985-04-17,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.17590984284532496,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
29.74,-14.0788,121.978,1985-04-18,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.035909842845327944,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
29.22,-14.0788,121.978,1985-04-19,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.5559098428453275,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
28.45,-14.0788,121.978,1985-04-20,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.325909842845327,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
28.46,-14.0788,121.978,1985-04-21,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.3159098428453255,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
28.49,-14.0788,121.978,1985-04-22,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-1.285909842845328,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
28.88,-14.0788,121.978,1985-04-23,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.8959098428453274,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
29.04,-14.0788,121.978,1985-04-24,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.7359098428453272,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
29.09,-14.0788,121.978,1985-04-25,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.6859098428453265,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
29.27,-14.0788,121.978,1985-04-26,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.5059098428453268,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
29.4,-14.0788,121.978,1985-04-27,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.3759098428453278,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
29.64,-14.0788,121.978,1985-04-28,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.1359098428453258,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
29.65,-14.0788,121.978,1985-04-29,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.1259098428453278,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
29.18,-14.0788,121.978,1985-04-30,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.5959098428453267,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
29.36,-14.0788,121.978,1985-05-01,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.41590984284532695,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
29.27,-14.0788,121.978,1985-05-02,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.5059098428453268,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
29.41,-14.0788,121.978,1985-05-03,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.36590984284532624,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
29.97,-14.0788,121.978,1985-05-04,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.19409015715467248,0,0,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
30.72,-14.0788,121.978,1985-05-05,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.9440901571546725,1.0400006633996952,0.1485715233428136,29.775909842845326,1985_to_1990,0,0,1,0.3697400449013354
31.2,-14.0788,121.978,1985-05-06,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,1.424090157154673,1.5200006633996956,0.21714295191424224,29.775909842845326,1985_to_1990,1.424090157154673,0.20344145102209613,1,0.5731814959234316
30.77,-14.0788,121.978,1985-05-07,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.9940901571546732,1.090000663399696,0.15571438048567085,29.775909842845326,1985_to_1990,0,0,1,0.5731814959234316
30.22,-14.0788,121.978,1985-05-08,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.4440901571546725,0,0,29.775909842845326,1985_to_1990,0,0,1,0.5731814959234316
30.09,-14.0788,121.978,1985-05-09,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.3140901571546735,0,0,29.775909842845326,1985_to_1990,0,0,1,0.5731814959234316
30.75,-14.0788,121.978,1985-05-10,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.9740901571546736,1.0700006633996964,0.15285723762852804,29.775909842845326,1985_to_1990,0,0,1,0.5731814959234316
31.01,-14.0788,121.978,1985-05-11,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,1.2340901571546752,1.330000663399698,0.1900000947713854,29.775909842845326,1985_to_1990,1.2340901571546752,0.17629859387923932,1,0.7494800898026709
31.01,-14.0788,121.978,1985-05-12,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,1.2340901571546752,1.330000663399698,0.1900000947713854,29.775909842845326,1985_to_1990,1.2340901571546752,0.17629859387923932,1,0.9257786836819102
31.35,-14.0788,121.978,1985-05-13,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,1.574090157154675,1.6700006633996978,0.23857152334281398,29.775909842845326,1985_to_1990,1.574090157154675,0.22487002245066787,1,1.150648706132578
31.54,-14.0788,121.978,1985-05-14,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,1.7640901571546728,1.8600006633996955,0.2657143804856708,29.775909842845326,1985_to_1990,1.7640901571546728,0.2520128795935247,1,1.4026615857261027
31.04,-14.0788,121.978,1985-05-15,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,1.2640901571546728,1.3600006633996955,0.19428580905709936,29.775909842845326,1985_to_1990,1.2640901571546728,0.18058430816495324,1,1.583245893891056
30.56,-14.0788,121.978,1985-05-16,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.7840901571546723,0,0,29.775909842845326,1985_to_1990,0,0,1,1.583245893891056
30.16,-14.0788,121.978,1985-05-17,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,0.38409015715467376,0,0,29.775909842845326,1985_to_1990,0,0,1,1.583245893891056
29.22,-14.0788,121.978,1985-05-18,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.5559098428453275,0,0,29.775909842845326,1985_to_1990,0,0,1,1.583245893891056
29.2,-14.0788,121.978,1985-05-19,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.5759098428453271,0,0,29.775909842845326,1985_to_1990,0,0,1,1.583245893891056
29.27,-14.0788,121.978,1985-05-20,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.5059098428453268,0,0,29.775909842845326,1985_to_1990,0,0,1,1.583245893891056
29.01,-14.0788,121.978,1985-05-21,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.7659098428453248,0,0,29.775909842845326,1985_to_1990,0,0,1,1.583245893891056
28.86,-14.0788,121.978,1985-05-22,2021-06-06,Scott Reef,SCOTTSS1,29.679999336600304,2019-01-01,-0.915909842845327,0,0,29.775909842845326,1985_to_1990,0,0,1,1.583245893891056
